filename,owner,createdTime,modifiedTime,records,rank,EBIOReviewer,Number,Timestamp,email,final_name,Title,meta,review,no_efes,valrisk,tool,biodiv,comments,Yes,No,empty,tally,AuthorsFull,FirstAuthor,in_meetscriteria,exclude,flag_NO,flag_NA,flag_Q8,flag_paper
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Sierra,398,2020-01-04T19:38:21Z,,"Land use type, forest cover and forest edges modulate avian cross-habitat spillover","Land use type, forest cover and forest edges modulate avian cross-habitat spillover",No,No,No,No,No,No,,0,6,0,6,"Boesing, Andrea Larissa; Nichols, Elizabeth; Metzger, Jean Paul",Boesing,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Aislyn,294,2019-12-22T15:02:21Z,,Land-use trade-offs between tree biodiversity and crop production in the Atlantic Forest,Land-use trade-offs between tree biodiversity and crop production in the Atlantic Forest,No,No,No,No,No,No,,0,6,0,6,"Marcilio-Silva, Vinicius; Marques, Marcia C. M.; Cavender-Bares, Jeannine",Marcilio-Silva,0,FALSE,FALSE,FALSE,FALSE,TRUE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Sierra,425,2020-01-06T20:26:16Z,,Landscape and crop management strategies to conserve pollination services and increase yields in tropical coffee farms,Landscape and crop management strategies to conserve pollination services and increase yields in tropical coffee farms,No,No,No,No,No,No,,0,6,0,6,"Hipolito, Juliana; Boscolo, Danilo; Viana, Blandina Felipe",Hipolito,1,FALSE,FALSE,FALSE,FALSE,FALSE
Exclusion Criteria for Kremen Review Framework (Responses),kagr3234@colorado.edu,2019-12-11T00:01:35Z,2019-12-11T00:01:37Z,179,4,Nick,1814,2019-12-03T08:54:14Z,nidr7164@colorado.edu,Landscape change in an agricultural watershed in the US Midwest,Landscape change in an agricultural watershed in the US Midwest,No,No,No,No,No,No,,0,6,0,6,"Rayburn, Andrew R.; Schulte, Lisa A.",Rayburn,0,FALSE,FALSE,FALSE,FALSE,TRUE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Sierra,433,2020-01-06T20:41:33Z,,Landscape greening and local creation of wildflower strips and hedgerows promote multiple ecosystem services,Landscape greening and local creation of wildflower strips and hedgerows promote multiple ecosystem services,No,No,No,No,No,No,,0,6,0,6,"Sutter, Louis; Albrecht, Matthias; Jeanneret, Philippe",Sutter,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laurel,1410,2019-12-28T13:58:05Z,,Landscape heterogeneity and farming practice alter the species composition and taxonomic breadth of pollinator communities,Landscape heterogeneity and farming practice alter the species composition and taxonomic breadth of pollinator communities,No,No,No,No,No,No,,0,6,0,6,"Andersson, Georg K. S.; Birkhofer, Klaus; Rundlof, Maj; Smith, Henrik G.",Andersson,2,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Aislyn,195,2019-12-18T12:26:15Z,,Landscape heterogeneity is key to forecasting outcomes of plant reintroduction,Landscape heterogeneity is key to forecasting outcomes of plant reintroduction,No,No,No,No,No,No,,0,6,0,6,"Caughlin, T. Trevor; Damschen, Ellen, I; Haddad, Nick M.; Levey, Douglas J.; Warneke, Christopher; Brudvig, Lars A.",Caughlin,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Julie,832,2019-12-26T07:44:14Z,,Landscape structure influences bee community and coffee pollination at different spatial scales,Landscape structure influences bee community and coffee pollination at different spatial scales,No,No,No,No,No,No,,0,6,0,6,"Saturni, Fernanda Teixeira; Jaffe, Rodolfo; Metzger, Jean Paul",Saturni,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Tim,1712,2020-01-18T13:19:34Z,,Landscape structure influences modularity patterns in farm food webs: consequences for pest control,Landscape structure influences modularity patterns in farm food webs: consequences for pest control,No,No,No,No,No,No,,0,6,0,6,"Macfadyen, Sarina; Gibson, Rachel H.; Symondson, William O. C.; Memmott, Jane",Macfadyen,2,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Julie,864,2020-01-15T07:23:57Z,,Landscape structure influences urban vegetation vertical structure,Landscape structure influences urban vegetation vertical structure,No,No,No,No,No,No,,0,6,0,6,"Mitchell, Matthew G. E.; Wu, Dan; Johansen, Kasper; Maron, Martine; McAlpine, Clive; Rhodes, Jonathan R.",Mitchell,3,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Aislyn,235,2019-12-18T19:50:16Z,,Landscape structure regulates pest control provided by ants in sun coffee farms,Landscape structure regulates pest control provided by ants in sun coffee farms,No,No,No,No,No,No,,0,6,0,6,"Aristizabal, Natalia; Metzger, Jean Paul",Aristizabal,1,FALSE,FALSE,FALSE,FALSE,FALSE
Exclusion Criteria for Kremen Review Framework (Responses),kagr3234@colorado.edu,2019-12-11T00:01:35Z,2019-12-11T00:01:37Z,179,4,Sierra,317,2019-11-27T12:29:03Z,sije2140@colorado.edu,Landscape-level crop diversity benefits biological pest control,Landscape-level crop diversity benefits biological pest control,No,No,No,No,No,No,,0,6,0,6,"Redlich, Sarah; Martin, Emily A.; Steffan-Dewenter, Ingolf",Redlich,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura,657,2019-12-02T16:13:21Z,,Landscape-scale mass-action of spiders explains early-season immigration rates in crops,Landscape-scale mass-action of spiders explains early-season immigration rates in crops,No,No,No,No,No,No,,0,6,0,6,"Bianchi, F. J. J. A.; Walters, B. J.; Cunningham, S. A.; Hemerik, L.; Schellhorn, N. A.",Bianchi,2,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Travis,1124,2020-01-20T13:16:23Z,,Landscape-scale pest suppression is mediated by timing of predator arrival,Landscape-scale pest suppression is mediated by timing of predator arrival,No,No,No,No,No,No,,0,6,0,6,"Costamagna, Alejandro C.; Venables, William N.; Schellhorn, Nancy A.",Costamagna,0,FALSE,FALSE,FALSE,FALSE,TRUE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Travis,1140,2020-01-20T14:33:27Z,,Landscape's capacities to supply ecosystem services in Bangladesh: A mapping assessment for Lawachara National Park,Landscape's capacities to supply ecosystem services in Bangladesh: A mapping assessment for Lawachara National Park,No,No,No,No,No,No,,0,6,0,6,"Sohel, Md Shawkat Islam; Mukul, Sharif Ahmed; Burkhard, Benjamin",Sohel,0,FALSE,FALSE,FALSE,FALSE,TRUE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Anna,1300,2019-12-31T10:36:14Z,,Large frugivorous birds facilitate functional connectivity of fragmented landscapes,Large frugivorous birds facilitate functional connectivity of fragmented landscapes,No,No,No,No,No,No,,0,6,0,6,"Mueller, Thomas; Lenz, Johanna; Caprano, Tanja; Fiedler, Wolfgang; Boehning-Gaese, Katrin",Mueller,2,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Sierra,404,2020-01-04T20:06:34Z,,Large herbivores affect forest ecosystem functions by altering the structure of dung beetle communities,Large herbivores affect forest ecosystem functions by altering the structure of dung beetle communities,No,No,No,No,No,No,,0,6,0,6,"Iida, Taichi; Soga, Masashi; Koike, Shinsuke",Iida,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Anna,1309,2019-12-31T11:16:35Z,,Large- scale trade- off between agricultural intensification and crop pollination services,Large- scale trade- off between agricultural intensification and crop pollination services,No,No,No,No,No,No,,0,6,0,6,"Deguines, Nicolas; Jono, Clementine; Baude, Mathilde; Henry, Mickael; Julliard, Romain; Fontaine, Colin",Deguines,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Kathryn,947,2020-01-21T17:48:25Z,,"Large-scale impacts of multiple co-occurring invaders on monkey puzzle forest regeneration, native seed predators and their ecological interactions","Large-scale impacts of multiple co-occurring invaders on monkey puzzle forest regeneration, native seed predators and their ecological interactions",No,No,No,No,No,No,,0,6,0,6,"Tella, Jose L.; Lambertucci, Sergio A.; Speziale, Karina L.; Hiraldo, Fernando",Tella,0,FALSE,FALSE,FALSE,FALSE,TRUE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Aislyn,153,2019-11-26T12:38:52Z,,Larger Area Facilitates Richness-Function Effects in Experimental Microcosms,Larger Area Facilitates Richness-Function Effects in Experimental Microcosms,No,No,No,No,No,No,Model species-area relationship and BEF in model communities,0,6,0,6,"DeLong, John P.; Gibert, Jean P.",DeLong,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Claire,146,2020-01-23T00:10:52Z,,Late flowering time enhances insect pollination of turnip rape,Late flowering time enhances insect pollination of turnip rape,No,No,No,No,No,No,,0,6,0,6,"Toivonen, Marjaana; Herzon, Irina; Rajanen, Hanne; Toikkanen, Jenni; Kuussaari, Mikko",Toivonen,0,FALSE,FALSE,FALSE,FALSE,TRUE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Tim,1656,2019-12-03T08:33:17Z,,Lessons from visualising the landscape and habitat implications of tree decline-and its remediation through tree planting-in Australia's grazing landscapes,Lessons from visualising the landscape and habitat implications of tree decline-and its remediation through tree planting-in Australia's grazing landscapes,No,No,No,No,No,No,I think might only be included based on aesthetics as an ecosystem service.,0,6,0,6,"Sherren, Kate; Fischer, Joern; Clayton, Helena; Hauldren, Adam; Dovers, Stephen",Sherren,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Anna,1249,2019-12-30T21:10:53Z,,Limitations of Protected Areas Zoning in Mediterranean Cultural Landscapes Under the Ecosystem Services Approach,Limitations of Protected Areas Zoning in Mediterranean Cultural Landscapes Under the Ecosystem Services Approach,No,No,No,No,No,No,,0,6,0,6,"Palomo, Ignacio; Martin-Lopez, Berta; Alcorlo, Paloma; Montes, Carlos",Palomo,2,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Sierra,375,2020-01-03T09:30:24Z,,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China","Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",No,No,No,No,No,No,,0,6,0,6,"Wei, Hejie; Liu, Huiming; Xu, Zihan; Ren, Jiahui; Lu, Nachuan; Fan, Weiguo; Zhang, Peng; Dong, Xiaobin",Wei,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Kathryn,993,2020-01-21T20:10:03Z,,Linking environmental variables with regional-scale variability in ecological structure and standing stock of carbon within UK kelp forests,Linking environmental variables with regional-scale variability in ecological structure and standing stock of carbon within UK kelp forests,No,No,No,No,No,No,,0,6,0,6,"Smale, Dan A.; Burrows, Michael T.; Evans, Ally J.; King, Nathan; Sayer, Martin D. J.; Yunnie, Anna L. E.; Moore, Pippa J.",Smale,0,FALSE,FALSE,FALSE,FALSE,TRUE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Kathryn,921,2020-01-21T15:17:45Z,,Linking landscape futures with biodiversity conservation strategies in northwest Iberia - A simulation study combining surrogates with a spatio-temporal modelling approach,Linking landscape futures with biodiversity conservation strategies in northwest Iberia - A simulation study combining surrogates with a spatio-temporal modelling approach,No,No,No,No,No,No,,0,6,0,6,"Santos, Mario; Ferreira, Daniel; Bastos, Rita; Vicente, Joana; Honrado, Joao; Kueffer, Christoph; Kull, Christian A.; Berger, Uta; Cabral, Joao Alexandre",Santos,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Aislyn,295,2019-12-22T15:03:20Z,,Linking marine ecosystems with the services they supply: what are the relevant service providing units?,Linking marine ecosystems with the services they supply: what are the relevant service providing units?,No,No,No,No,No,No,,0,6,0,6,"Culhane, Fiona E.; Frid, Christoper L. J.; Gelabert, Eva Royo; White, Lydia; Robinson, Leonie A.",Culhane,1,FALSE,FALSE,FALSE,FALSE,FALSE
Exclusion Criteria for Kremen Review Framework (Responses),kagr3234@colorado.edu,2019-12-11T00:01:35Z,2019-12-11T00:01:37Z,179,4,Sierra,302,2019-11-26T15:07:19Z,sije2140@colorado.edu,Linking social-ecological knowledge with rural communities in Mexico: lessons and challenges toward sustainability,Linking social-ecological knowledge with rural communities in Mexico: lessons and challenges toward sustainability,No,No,No,No,No,No,"mostly a paper about assessing cultural services, but also includes specific services as determined through working with local community members.",0,6,0,6,"Castillo, Alicia; Vega-Rivera, Jorge H.; Perez-Escobedo, Marcela; Romo-Diaz, Gabriela; Lopez-Carapia, Gabriela; Ayala-Orozco, Barbara",Castillo,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Nick,1877,2019-12-13T12:24:56Z,,"Linking spatial metrics and fish catch reveals the importance of coastal wetland connectivity to inshore fisheries in Queensland, Australia","Linking spatial metrics and fish catch reveals the importance of coastal wetland connectivity to inshore fisheries in Queensland, Australia",No,No,No,No,No,No,,0,6,0,6,"Meynecke, J. -O.; Lee, S. Y.; Duke, N. C.",Meynecke,0,FALSE,FALSE,FALSE,FALSE,TRUE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laurel,1437,2019-12-28T15:27:19Z,,Linking traits between plants and invertebrate herbivores to track functional effects of land-use changes,Linking traits between plants and invertebrate herbivores to track functional effects of land-use changes,No,No,No,No,No,No,,0,6,0,6,"Moretti, Marco; de Bello, Francesco; Ibanez, Sebastien; Fontana, Simone; Pezzatti, Gianni B.; Dziock, Frank; Rixen, Christian; Lavorel, Sandra",Moretti,0,FALSE,FALSE,FALSE,FALSE,TRUE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Isabel,539,2020-01-19T09:43:05Z,,Linking wind erosion to ecosystem services in drylands: a landscape ecological approach,Linking wind erosion to ecosystem services in drylands: a landscape ecological approach,No,No,No,No,No,No,,0,6,0,6,"Zhao, Yuanyuan; Wu, Jianguo; He, Chunyang; Ding, Guodong",Zhao,3,FALSE,FALSE,FALSE,FALSE,FALSE
Exclusion Criteria for Kremen Review Framework (Responses),kagr3234@colorado.edu,2019-12-11T00:01:35Z,2019-12-11T00:01:37Z,179,4,Sierra,314,2019-11-27T12:17:34Z,sije2140@colorado.edu,Living shorelines enhance nitrogen removal capacity over time,Living shorelines enhance nitrogen removal capacity over time,No,No,No,No,No,No,"oysters, denitrification, living coastal protection",0,6,0,6,"Onorevole, Kathleen M.; Thompson, Suzanne P.; Piehler, Michael F.",Onorevole,1,FALSE,FALSE,FALSE,FALSE,FALSE
Exclusion Criteria for Kremen Review Framework (Responses),kagr3234@colorado.edu,2019-12-11T00:01:35Z,2019-12-11T00:01:37Z,179,4,Nick,1785,2019-12-02T09:27:53Z,nidr7164@colorado.edu,Local and broadscale landscape structure differentially impact predation of two potato pests,Local and broadscale landscape structure differentially impact predation of two potato pests,No,No,No,No,No,No,,0,6,0,6,"Werling, Ben P.; Gratton, Claudio",Werling,0,FALSE,FALSE,FALSE,FALSE,TRUE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Julie,839,2019-12-26T09:15:33Z,,Local and landscape effects of agricultural intensification on Carabid community structure and weed seed predation in a perennial cropping system,Local and landscape effects of agricultural intensification on Carabid community structure and weed seed predation in a perennial cropping system,No,No,No,No,No,No,Appears to link land management to beetle communities/ESPs and then to weed seed predation (ES),0,6,0,6,"Rusch, Adrien; Binet, Delphine; Delbac, Lionel; Thiery, Denis",Rusch,2,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Julie,783,2019-12-03T07:54:27Z,,"LOCAL AND SCIENTIFIC ECOLOGICAL KNOWLEDGE POTENTIAL AS A SOURCE OF INFORMATION IN A PERIURBAN RIVER, MEXICO CITY, MEXICO","LOCAL AND SCIENTIFIC ECOLOGICAL KNOWLEDGE POTENTIAL AS A SOURCE OF INFORMATION IN A PERIURBAN RIVER, MEXICO CITY, MEXICO",No,No,No,No,No,No,Will probably exclude.. not sure it rigorously links drivers to changes in water quality (focal ES/EF),0,6,0,6,"Caro-Borrero, A. P.; Carmona-Jimenez, J.; Varley, A.; De Garay-Arellano, G.; Mazari-Hiriart, M.; Adams, D. K.",Caro-Borrero,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Aislyn,266,2019-12-22T14:20:55Z,,"Local knowledge regarding ecosystem services and disservices from invasive alien plants in the arid Kalahari, South Africa","Local knowledge regarding ecosystem services and disservices from invasive alien plants in the arid Kalahari, South Africa",No,No,No,No,No,No,doesn't necessarily model or measure services but does use survey data to identify services and disservices,0,6,0,6,"Shackleton, Sheona E.; Shackleton, Ross T.",Shackleton,2,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Isabel,495,2020-01-16T19:35:24Z,,Local loss and spatial homogenization of plant diversity reduce ecosystem multifunctionality,Local loss and spatial homogenization of plant diversity reduce ecosystem multifunctionality,No,No,No,No,No,No,,0,6,0,6,"Hautier, Yann; Isbell, Forest; Borer, Elizabeth T.; Seabloom, Eric W.; Harpole, W. Stanley; Lind, Eric M.; MacDougall, Andrew S.; Stevens, Carly J.; Adler, Peter B.; Alberti, Juan; Bakker, Jonathan D.; Brudvig, Lars A.; Buckley, Yvonne M.; Cadotte, Marc; Caldeira, Maria C.; Chaneton, Enrique J.; Chu, Chengjin; Daleo, Pedro; Dickman, Christopher R.; Dwyer, John M.; Eskelinen, Anu; Fay, Philip A.; Firn, Jennifer; Hagenah, Nicole; Hillebrand, Helmut; Iribarne, Oscar; Kirkman, Kevin P.; Knops, Johannes M. H.; La Pierre, Kimberly J.; McCulley, Rebecca L.; Morgan, John W.; Partel, Meelis; Pascual, Jesus; Price, Jodi N.; Prober, Suzanne M.; Risch, Anita C.; Sankaran, Mahesh; Schuetz, Martin; Standish, Rachel J.; Virtanen, Risto; Wardle, Glenda M.; Yahdjian, Laura; Hector, Andy",Hautier,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Aislyn,241,2019-12-18T19:57:25Z,,Local perceptions of ecosystem services and protection of culturally protected forests in southeast China,Local perceptions of ecosystem services and protection of culturally protected forests in southeast China,No,No,No,No,No,No,perceptions of services survey study...which services are used by different communities,0,6,0,6,"Gao, Hong; Xiao, Yi; Van Koppen, C. S. A. (Kris); Ouyang, Zhiyun",Gao,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Caitlin,721,2019-12-06T20:35:00Z,,"Local resources, linear elements and mass-flowering crops determine bumblebee occurrences in moderately intensified farmlands","Local resources, linear elements and mass-flowering crops determine bumblebee occurrences in moderately intensified farmlands",No,No,No,No,No,No,bumblebee density and richness as proxies for pollination ES,0,6,0,6,"Kallioniemi, Eveliina; Astrom, Jens; Rusch, Graciela M.; Dahle, Sondre; Astrom, Sandra; Gjershaug, Jan Ove",Kallioniemi,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Isabel,452,2019-12-03T09:30:04Z,,"Locating provisioning ecosystem services in urban forests: Forageable woody species in New York City, USA","Locating provisioning ecosystem services in urban forests: Forageable woody species in New York City, USA",No,No,No,No,No,No,,0,6,0,6,"Hurley, Patrick T.; Emery, Marla R.",Hurley,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Kathryn,975,2020-01-21T18:23:56Z,,Loss of ecosystem services and the decapitalization of nature in El Salvador,Loss of ecosystem services and the decapitalization of nature in El Salvador,No,No,No,No,No,No,,0,6,0,6,"Crespin, Silvio J.; Simonetti, Javier A.",Crespin,0,FALSE,FALSE,FALSE,FALSE,TRUE
Exclusion Criteria for Kremen Review Framework (Responses),kagr3234@colorado.edu,2019-12-11T00:01:35Z,2019-12-11T00:01:37Z,179,4,Sierra,306,2019-11-27T11:47:22Z,sije2140@colorado.edu,Machine learning for ecosystem services,Machine learning for ecosystem services,No,No,No,No,No,No,"the paper focuses on machine learning but provides two case studies of ecosystem services, so may still be appropriate",0,6,0,6,"Willcock, Simon; Martinez-Lopez, Javier; Hooftman, Danny A. P.; Bagstad, Kenneth J.; Balbi, Stefano; Marzo, Alessia; Prato, Carlo; Sciandrello, Saverio; Signorello, Giovanni; Voigt, Brian; Villa, Ferdinando; Bullock, James M.; Athanasiadis, Ioannis N.",Willcock,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Julie,866,2020-01-15T07:34:45Z,,Major histocompatibility complex diversity is positively associated with stream water temperatures in proximate populations of sockeye salmon,Major histocompatibility complex diversity is positively associated with stream water temperatures in proximate populations of sockeye salmon,No,No,No,No,No,No,"effects of abiotic factors on salmon genetic diversity, a stated proxy for ES's",0,6,0,6,"Larson, W. A.; Lisi, P. J.; Seeb, J. E.; Seeb, L. W.; Schindler, D. E.",Larson,2,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Anna,1268,2019-12-30T22:05:39Z,,Making use of the ecosystem services concept in regional planning-trade-offs from reducing water erosion,Making use of the ecosystem services concept in regional planning-trade-offs from reducing water erosion,No,No,No,No,No,No,,0,6,0,6,"Frank, Susanne; Fuerst, Christine; Witt, Anke; Koschke, Lars; Makeschin, Franz",Frank,2,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Isabel,577,2020-01-19T17:52:31Z,,Mammal diversity influences the carbon cycle through trophic interactions in the Amazon,Mammal diversity influences the carbon cycle through trophic interactions in the Amazon,No,No,No,No,No,No,,0,6,0,6,"Sobral, Mar; Silvius, Kirsten M.; Overman, Han; Oliveira, Luiz F. B.; Raab, Ted K.; Fragoso, Jose M. V.",Sobral,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Isabel,548,2020-01-19T13:29:41Z,,Manager strategies and user demands: Determinants of cultural ecosystem service bundles on private protected areas,Manager strategies and user demands: Determinants of cultural ecosystem service bundles on private protected areas,No,No,No,No,No,No,,0,6,0,6,"Clements, Hayley S.; Cumming, Graeme S.",Clements,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Julie,762,2019-11-30T13:24:18Z,,Managing ecosystems without prior knowledge: pathological outcomes of lake liming,Managing ecosystems without prior knowledge: pathological outcomes of lake liming,No,No,No,No,No,No,"On the fence, but it seems like water quality metrics and indicator species for angling could be considered as measured ES/EF metrics affected by lake management decisions",0,6,0,6,"Angeler, David G.; Drakare, Stina; Johnson, Richard K.; Kohler, Stephan; Vrede, Tobias",Angeler,2,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Travis,1167,2020-01-20T15:57:07Z,,Managing habitats on English farmland for insect pollinator conservation,Managing habitats on English farmland for insect pollinator conservation,No,No,No,No,No,No,,0,6,0,6,"Holland, John M.; Smith, Barbara M.; Storkey, Jonathan; Lutman, Peter J. W.; Aebischer, Nicholas J.",Holland,0,FALSE,FALSE,FALSE,FALSE,TRUE
