assess_date,doublerev,exclude,ResponseId,Init,Title,Group,abbr,Other_checked,ES,answer,OtherEntry
2020-05-17,FALSE,Keep,R_2ciahlhrQwy38kT,CW,Impacts of grazing abandonment on ecosystem service provision: Coastal grassland as a model system,Anthro,Driver,FALSE,SoilProtect,Management Practices,
2020-05-17,FALSE,Keep,R_2awYtEDd1w4enUi,NBD,Improving the application of vertebrate trait-based frameworks to the study of ecosystem services,Anthro,Driver,FALSE,PestPath,Land use change,
2020-05-17,FALSE,Keep,R_2awYtEDd1w4enUi,NBD,Improving the application of vertebrate trait-based frameworks to the study of ecosystem services,Env,Driver,FALSE,PestPath,Climate,
2020-05-17,FALSE,Keep,R_2qdXXboKscFLuFZ,LB,Improving the provision of ecosystem services from urban forest by integrating the species' potential environmental functions in tree selecting process,Bio,Driver,FALSE,AQReg,Service Provider (Q17),
2020-05-17,FALSE,Keep,R_2qdXXboKscFLuFZ,LB,Improving the provision of ecosystem services from urban forest by integrating the species' potential environmental functions in tree selecting process,Bio,Driver,FALSE,ClimReg,Service Provider (Q17),
2020-05-17,FALSE,Keep,R_3qQg6wVOZTlnbkC,NBD,Incomplete recovery of ecosystem processes after two decades of riparian forest restoration,Anthro,Driver,FALSE,ClimReg,Land use change,
2020-05-17,FALSE,Keep,R_3qQg6wVOZTlnbkC,NBD,Incomplete recovery of ecosystem processes after two decades of riparian forest restoration,Anthro,Driver,FALSE,ClimReg,Management Practices,
2020-05-17,FALSE,Keep,R_3iIjNcE7SYofj9w,SDJ,Incorporating landscape heterogeneity into multi-objective spatial planning improves biodiversity conservation of semi-natural grasslands,Anthro,Driver,FALSE,HabCreate,Management Practices,
2020-05-17,FALSE,Keep,R_3iIjNcE7SYofj9w,SDJ,Incorporating landscape heterogeneity into multi-objective spatial planning improves biodiversity conservation of semi-natural grasslands,Anthro,OtherDriver,FALSE,HabCreate,farmland conservation planning (prioritization),
2020-05-17,FALSE,Keep,R_XtW2MhEQd5Nkvol,CW,"Influence of Groundcover Vegetation, Soil Physicochemical Properties, and Irrigation Practices on Soil Fungi in Semi-arid Vineyards",Anthro,Driver,FALSE,PestPath,Management Practices,
2020-05-17,FALSE,Keep,R_XtW2MhEQd5Nkvol,CW,"Influence of Groundcover Vegetation, Soil Physicochemical Properties, and Irrigation Practices on Soil Fungi in Semi-arid Vineyards",Bio,Driver,FALSE,PestPath,Service Provider (Q17),
2020-05-17,FALSE,Keep,R_XtW2MhEQd5Nkvol,CW,"Influence of Groundcover Vegetation, Soil Physicochemical Properties, and Irrigation Practices on Soil Fungi in Semi-arid Vineyards",Env,Driver,TRUE,PestPath,Other,TRUE
2020-05-17,FALSE,Keep,R_XtW2MhEQd5Nkvol,CW,"Influence of Groundcover Vegetation, Soil Physicochemical Properties, and Irrigation Practices on Soil Fungi in Semi-arid Vineyards",Env,OtherDriver,TRUE,PestPath,Soil P,
2020-05-17,FALSE,Keep,R_XtW2MhEQd5Nkvol,CW,"Influence of Groundcover Vegetation, Soil Physicochemical Properties, and Irrigation Practices on Soil Fungi in Semi-arid Vineyards",Env,OtherDriver,TRUE,PestPath,organic matter,
2020-05-17,FALSE,Keep,R_XtW2MhEQd5Nkvol,CW,"Influence of Groundcover Vegetation, Soil Physicochemical Properties, and Irrigation Practices on Soil Fungi in Semi-arid Vineyards",Env,OtherDriver,TRUE,PestPath,total N,
2020-05-17,FALSE,Keep,R_XtW2MhEQd5Nkvol,CW,"Influence of Groundcover Vegetation, Soil Physicochemical Properties, and Irrigation Practices on Soil Fungi in Semi-arid Vineyards",Env,OtherDriver,TRUE,PestPath,pH,
2020-05-17,FALSE,Keep,R_2rCoLOCzI8mPkDx,AK,Influence of land use on water quality in a tropical landscape: a multi-scale analysis,Anthro,Driver,FALSE,coastWQReg,Land use change,
2020-05-17,FALSE,Keep,R_O8XF1IOxAwBAaHL,CW,Influence of soil and topography on aboveground biomass accumulation and carbon stocks of afforested pastures in South East Brazil,Env,Driver,TRUE,ClimReg,Other,TRUE
2020-05-17,FALSE,Keep,R_O8XF1IOxAwBAaHL,CW,Influence of soil and topography on aboveground biomass accumulation and carbon stocks of afforested pastures in South East Brazil,Env,OtherDriver,TRUE,ClimReg,Site slope (inclination),
2020-05-17,FALSE,Keep,R_XujBXxCgrGnVKaB,GV,Integrating spatially explicit molecular and ecological methods to explore the significance of non-crop vegetation to predators of brassica pests,Anthro,Driver,FALSE,PestPath,Management Practices,
2020-05-17,FALSE,Keep,R_XujBXxCgrGnVKaB,GV,Integrating spatially explicit molecular and ecological methods to explore the significance of non-crop vegetation to predators of brassica pests,Bio,Driver,FALSE,PestPath,Service Provider (Q17),
2020-05-17,FALSE,Keep,R_21oBK2K7yoVbxOc,CK,Intra- and interspecific differences in nutrient recycling by European freshwater fish,Bio,Driver,FALSE,coastWQReg,Service Provider (Q17),
2020-05-17,FALSE,Keep,R_2aF6YKXPmZ0wmBC,KCG,"Invasive grasses, climate change, and exposure to storm-wave overtopping in coastal dune ecosystems",Bio,Driver,FALSE,HabCreate,Service Provider (Q17),
2020-05-17,FALSE,Keep,R_2fxRDXaFoLn1PsM,SDJ,Invasive Species Impacts on Human Well-being Using the Life Satisfaction Index,Bio,Driver,FALSE,CulturePsych,Service Provider (Q17),
2020-05-17,FALSE,Keep,R_2aWinKCKWEa91Ae,IS,Land use affects dung beetle communities and their ecosystem service in forests and grasslands,Anthro,Driver,FALSE,PestPath,Land use change,
2020-05-17,FALSE,Keep,R_2aWinKCKWEa91Ae,IS,Land use affects dung beetle communities and their ecosystem service in forests and grasslands,Bio,Driver,FALSE,PestPath,Service Provider (Q17),
2020-05-17,FALSE,Keep,R_3kzgKF4fExHgnkF,CK,Land-use trade-offs between tree biodiversity and crop production in the Atlantic Forest,Anthro,Driver,FALSE,Food,Land use change,
2020-05-17,FALSE,Keep,R_3kzgKF4fExHgnkF,CK,Land-use trade-offs between tree biodiversity and crop production in the Atlantic Forest,Bio,Driver,TRUE,Food,Other,FALSE
2020-05-17,FALSE,Keep,R_3kzgKF4fExHgnkF,CK,Land-use trade-offs between tree biodiversity and crop production in the Atlantic Forest,Anthro,Driver,FALSE,MaintainOpts,Land use change,
2020-05-17,FALSE,Keep,R_TvB0ex7nc6JG44F,TM,Landscape greening and local creation of wildflower strips and hedgerows promote multiple ecosystem services,Anthro,Driver,FALSE,Food,Management Practices,
2020-05-17,FALSE,Keep,R_TvB0ex7nc6JG44F,TM,Landscape greening and local creation of wildflower strips and hedgerows promote multiple ecosystem services,Anthro,OtherDriver,FALSE,Food,Implementation of greening measures,
2020-05-17,FALSE,Keep,R_TvB0ex7nc6JG44F,TM,Landscape greening and local creation of wildflower strips and hedgerows promote multiple ecosystem services,Env,Driver,TRUE,Food,Other,TRUE
2020-05-17,FALSE,Keep,R_TvB0ex7nc6JG44F,TM,Landscape greening and local creation of wildflower strips and hedgerows promote multiple ecosystem services,Env,OtherDriver,TRUE,Food,Amount of ecological focus areas,
2020-05-17,FALSE,Keep,R_TvB0ex7nc6JG44F,TM,Landscape greening and local creation of wildflower strips and hedgerows promote multiple ecosystem services,Anthro,Driver,FALSE,PestPath,Management Practices,
2020-05-17,FALSE,Keep,R_TvB0ex7nc6JG44F,TM,Landscape greening and local creation of wildflower strips and hedgerows promote multiple ecosystem services,Anthro,OtherDriver,FALSE,PestPath,Implementation of greening measures,
2020-05-17,FALSE,Keep,R_TvB0ex7nc6JG44F,TM,Landscape greening and local creation of wildflower strips and hedgerows promote multiple ecosystem services,Env,Driver,TRUE,PestPath,Other,TRUE
2020-05-17,FALSE,Keep,R_TvB0ex7nc6JG44F,TM,Landscape greening and local creation of wildflower strips and hedgerows promote multiple ecosystem services,Env,OtherDriver,TRUE,PestPath,Amount of ecological focus areas,
2020-05-17,FALSE,Keep,R_TvB0ex7nc6JG44F,TM,Landscape greening and local creation of wildflower strips and hedgerows promote multiple ecosystem services,Anthro,Driver,FALSE,Pollination,Management Practices,
2020-05-17,FALSE,Keep,R_TvB0ex7nc6JG44F,TM,Landscape greening and local creation of wildflower strips and hedgerows promote multiple ecosystem services,Anthro,OtherDriver,FALSE,Pollination,Implementation of greening measures,
2020-05-17,FALSE,Keep,R_TvB0ex7nc6JG44F,TM,Landscape greening and local creation of wildflower strips and hedgerows promote multiple ecosystem services,Env,Driver,TRUE,Pollination,Other,TRUE
2020-05-17,FALSE,Keep,R_TvB0ex7nc6JG44F,TM,Landscape greening and local creation of wildflower strips and hedgerows promote multiple ecosystem services,Env,OtherDriver,TRUE,Pollination,Amount of ecological focus areas,
2020-05-17,FALSE,Keep,R_ByKA9h3Owxa2ETf,JL,Landscape heterogeneity and farming practice alter the species composition and taxonomic breadth of pollinator communities,Anthro,Driver,FALSE,PestPath,Land use change,
2020-05-17,FALSE,Keep,R_ByKA9h3Owxa2ETf,JL,Landscape heterogeneity and farming practice alter the species composition and taxonomic breadth of pollinator communities,Anthro,Driver,FALSE,PestPath,Management Practices,
2020-05-17,FALSE,Keep,R_ByKA9h3Owxa2ETf,JL,Landscape heterogeneity and farming practice alter the species composition and taxonomic breadth of pollinator communities,Anthro,OtherDriver,FALSE,PestPath,Land use change=Landscape homogeneity,
2020-05-17,FALSE,Keep,R_ByKA9h3Owxa2ETf,JL,Landscape heterogeneity and farming practice alter the species composition and taxonomic breadth of pollinator communities,Anthro,OtherDriver,FALSE,PestPath,Management practices=organic vs conventional farming,
2020-05-17,FALSE,Keep,R_ByKA9h3Owxa2ETf,JL,Landscape heterogeneity and farming practice alter the species composition and taxonomic breadth of pollinator communities,Anthro,Driver,FALSE,Pollination,Land use change,
2020-05-17,FALSE,Keep,R_ByKA9h3Owxa2ETf,JL,Landscape heterogeneity and farming practice alter the species composition and taxonomic breadth of pollinator communities,Anthro,Driver,FALSE,Pollination,Management Practices,
2020-05-17,FALSE,Keep,R_ByKA9h3Owxa2ETf,JL,Landscape heterogeneity and farming practice alter the species composition and taxonomic breadth of pollinator communities,Anthro,OtherDriver,FALSE,Pollination,Land use change=Landscape homogeneity,
2020-05-17,FALSE,Keep,R_ByKA9h3Owxa2ETf,JL,Landscape heterogeneity and farming practice alter the species composition and taxonomic breadth of pollinator communities,Anthro,OtherDriver,FALSE,Pollination,Management practices=organic vs conventional farming,
2020-05-17,FALSE,Keep,R_2PcUXMbaKuzIQfZ,LD,Landscape structure influences bee community and coffee pollination at different spatial scales,Anthro,Driver,TRUE,Food,Other,TRUE
2020-05-17,FALSE,Keep,R_2PcUXMbaKuzIQfZ,LD,Landscape structure influences bee community and coffee pollination at different spatial scales,Anthro,OtherDriver,TRUE,Food,landscape context,
2020-05-17,FALSE,Keep,R_2PcUXMbaKuzIQfZ,LD,Landscape structure influences bee community and coffee pollination at different spatial scales,Bio,Driver,TRUE,Food,Service Provider (Q17),
2020-05-17,FALSE,Keep,R_2PcUXMbaKuzIQfZ,LD,Landscape structure influences bee community and coffee pollination at different spatial scales,Bio,Driver,TRUE,Food,Other,TRUE
2020-05-17,FALSE,Keep,R_2PcUXMbaKuzIQfZ,LD,Landscape structure influences bee community and coffee pollination at different spatial scales,Bio,OtherDriver,TRUE,Food,native bee abundance,
2020-05-17,FALSE,Keep,R_2PcUXMbaKuzIQfZ,LD,Landscape structure influences bee community and coffee pollination at different spatial scales,Bio,OtherDriver,TRUE,Food,native bee richness,
2020-05-17,FALSE,Keep,R_2PcUXMbaKuzIQfZ,LD,Landscape structure influences bee community and coffee pollination at different spatial scales,Bio,OtherDriver,TRUE,Food,native bee  diversity (Shannon index),
2020-05-17,FALSE,Keep,R_2PcUXMbaKuzIQfZ,LD,Landscape structure influences bee community and coffee pollination at different spatial scales,Bio,OtherDriver,TRUE,Food,Apis mellifera abundance,
2020-05-17,FALSE,Keep,R_1cYrpTbL6vXss8W,SDJ,Landscape structure influences urban vegetation vertical structure,Anthro,Driver,TRUE,ClimReg,Management Practices,
2020-05-17,FALSE,Keep,R_1cYrpTbL6vXss8W,SDJ,Landscape structure influences urban vegetation vertical structure,Anthro,Driver,TRUE,ClimReg,Other,TRUE
2020-05-17,FALSE,Keep,R_1cYrpTbL6vXss8W,SDJ,Landscape structure influences urban vegetation vertical structure,Anthro,OtherDriver,TRUE,ClimReg,age,
2020-05-17,FALSE,Keep,R_1cYrpTbL6vXss8W,SDJ,Landscape structure influences urban vegetation vertical structure,Anthro,OtherDriver,TRUE,ClimReg,income,
2020-05-17,FALSE,Keep,R_1cYrpTbL6vXss8W,SDJ,Landscape structure influences urban vegetation vertical structure,Anthro,OtherDriver,TRUE,ClimReg,household size,
2020-05-17,FALSE,Keep,R_1cYrpTbL6vXss8W,SDJ,Landscape structure influences urban vegetation vertical structure,Anthro,OtherDriver,TRUE,ClimReg,cultural background,
2020-05-17,FALSE,Keep,R_1cYrpTbL6vXss8W,SDJ,Landscape structure influences urban vegetation vertical structure,Anthro,OtherDriver,TRUE,ClimReg,mean dwelling density,
2020-05-17,FALSE,Keep,R_1cYrpTbL6vXss8W,SDJ,Landscape structure influences urban vegetation vertical structure,Anthro,OtherDriver,TRUE,ClimReg,mean lot size,
2020-05-17,FALSE,Keep,R_1cYrpTbL6vXss8W,SDJ,Landscape structure influences urban vegetation vertical structure,Anthro,OtherDriver,TRUE,ClimReg,street density,
2020-05-17,FALSE,Keep,R_1cYrpTbL6vXss8W,SDJ,Landscape structure influences urban vegetation vertical structure,Anthro,OtherDriver,TRUE,ClimReg,parkland proportion,
2020-05-17,FALSE,Keep,R_1cYrpTbL6vXss8W,SDJ,Landscape structure influences urban vegetation vertical structure,Anthro,OtherDriver,TRUE,ClimReg,mean patch size,
2020-05-17,FALSE,Keep,R_1cYrpTbL6vXss8W,SDJ,Landscape structure influences urban vegetation vertical structure,Anthro,OtherDriver,TRUE,ClimReg,mean edge/area ratio,
2020-05-17,FALSE,Keep,R_1cYrpTbL6vXss8W,SDJ,Landscape structure influences urban vegetation vertical structure,Anthro,OtherDriver,TRUE,ClimReg,proportion treed,
2020-05-17,FALSE,Keep,R_1cYrpTbL6vXss8W,SDJ,Landscape structure influences urban vegetation vertical structure,Anthro,OtherDriver,TRUE,ClimReg,spatial aggregation,
2020-05-17,FALSE,Keep,R_1cYrpTbL6vXss8W,SDJ,Landscape structure influences urban vegetation vertical structure,Env,Driver,TRUE,ClimReg,Other,TRUE
2020-05-17,FALSE,Keep,R_1cYrpTbL6vXss8W,SDJ,Landscape structure influences urban vegetation vertical structure,Env,OtherDriver,TRUE,ClimReg,elevation,
2020-05-17,FALSE,Keep,R_1cYrpTbL6vXss8W,SDJ,Landscape structure influences urban vegetation vertical structure,Env,OtherDriver,TRUE,ClimReg,slope,
2020-05-17,FALSE,Keep,R_1cYrpTbL6vXss8W,SDJ,Landscape structure influences urban vegetation vertical structure,Env,OtherDriver,TRUE,ClimReg,aspect,
2020-05-17,FALSE,Keep,R_1cYrpTbL6vXss8W,SDJ,Landscape structure influences urban vegetation vertical structure,Env,OtherDriver,TRUE,ClimReg,soil organic carbon,
2020-05-17,FALSE,Keep,R_1cYrpTbL6vXss8W,SDJ,Landscape structure influences urban vegetation vertical structure,Env,OtherDriver,TRUE,ClimReg,water capacity,
2020-05-17,FALSE,Keep,R_1cYrpTbL6vXss8W,SDJ,Landscape structure influences urban vegetation vertical structure,Env,OtherDriver,TRUE,ClimReg,total nitrogen and phosphorous content,
2020-05-17,FALSE,Keep,R_PvOa1atgLmEUQk9,CK,Landscape structure regulates pest control provided by ants in sun coffee farms,Anthro,Driver,FALSE,PestPath,Land use change,
2020-05-17,FALSE,Keep,R_PvOa1atgLmEUQk9,CK,Landscape structure regulates pest control provided by ants in sun coffee farms,Bio,Driver,TRUE,PestPath,Service Provider (Q17),
2020-05-17,FALSE,Keep,R_PvOa1atgLmEUQk9,CK,Landscape structure regulates pest control provided by ants in sun coffee farms,Bio,Driver,TRUE,PestPath,Other,FALSE
2020-05-17,FALSE,Keep,R_XU5tRLURPTloTzH,CW,Large frugivorous birds facilitate functional connectivity of fragmented landscapes,Bio,Driver,FALSE,HabCreate,Service Provider (Q17),
2020-05-17,FALSE,Keep,R_O27m3gk8c7WxsOJ,TM,Large herbivores affect forest ecosystem functions by altering the structure of dung beetle communities,Bio,Driver,TRUE,SoilProtect,Other,TRUE
2020-05-17,FALSE,Keep,R_O27m3gk8c7WxsOJ,TM,Large herbivores affect forest ecosystem functions by altering the structure of dung beetle communities,Bio,OtherDriver,TRUE,SoilProtect,Deer density,
2020-05-17,FALSE,Keep,R_O27m3gk8c7WxsOJ,TM,Large herbivores affect forest ecosystem functions by altering the structure of dung beetle communities,Env,Driver,TRUE,SoilProtect,Other,TRUE
2020-05-17,FALSE,Keep,R_O27m3gk8c7WxsOJ,TM,Large herbivores affect forest ecosystem functions by altering the structure of dung beetle communities,Env,OtherDriver,TRUE,SoilProtect,Canopy openness,
2020-05-17,FALSE,Keep,R_O27m3gk8c7WxsOJ,TM,Large herbivores affect forest ecosystem functions by altering the structure of dung beetle communities,Env,OtherDriver,TRUE,SoilProtect,Understory cover,
2020-05-17,FALSE,Keep,R_O27m3gk8c7WxsOJ,TM,Large herbivores affect forest ecosystem functions by altering the structure of dung beetle communities,Env,OtherDriver,TRUE,SoilProtect,Soil Hardness,
2020-05-17,FALSE,Keep,R_3D5Ov1aket6ac1D,TM,Large- scale trade- off between agricultural intensification and crop pollination services,Anthro,Driver,FALSE,Food,Management Practices,
2020-05-17,FALSE,Keep,R_3D5Ov1aket6ac1D,TM,Large- scale trade- off between agricultural intensification and crop pollination services,Anthro,OtherDriver,FALSE,Food,Crop intensification,
2020-05-17,FALSE,Keep,R_3D5Ov1aket6ac1D,TM,Large- scale trade- off between agricultural intensification and crop pollination services,Bio,Driver,FALSE,Food,Service Provider (Q17),
2020-05-17,FALSE,Keep,R_3D5Ov1aket6ac1D,TM,Large- scale trade- off between agricultural intensification and crop pollination services,Bio,OtherDriver,FALSE,Food,Pollination dependence,
2020-05-17,FALSE,Keep,R_3rHzypBwpvVvybG,IS,Larger Area Facilitates Richness-Function Effects in Experimental Microcosms,Env,Driver,TRUE,coastWQReg,Other,TRUE
2020-05-17,FALSE,Keep,R_3rHzypBwpvVvybG,IS,Larger Area Facilitates Richness-Function Effects in Experimental Microcosms,Env,OtherDriver,TRUE,coastWQReg,dish area (habitat area),
2020-05-17,FALSE,Keep,R_3oYksXrdT2fdlb8,TM,Late flowering time enhances insect pollination of turnip rape,Anthro,Driver,FALSE,Food,Land use change,
2020-05-17,FALSE,Keep,R_3oYksXrdT2fdlb8,TM,Late flowering time enhances insect pollination of turnip rape,Anthro,Driver,FALSE,Food,Management Practices,
2020-05-17,FALSE,Keep,R_3oYksXrdT2fdlb8,TM,Late flowering time enhances insect pollination of turnip rape,Anthro,OtherDriver,FALSE,Food,Pesticide use intensity,
2020-05-17,FALSE,Keep,R_3oYksXrdT2fdlb8,TM,Late flowering time enhances insect pollination of turnip rape,Anthro,OtherDriver,FALSE,Food,Insecticide spraying,
2020-05-17,FALSE,Keep,R_3oYksXrdT2fdlb8,TM,Late flowering time enhances insect pollination of turnip rape,Anthro,OtherDriver,FALSE,Food,herbicide spraying,
2020-05-17,FALSE,Keep,R_3oYksXrdT2fdlb8,TM,Late flowering time enhances insect pollination of turnip rape,Anthro,OtherDriver,FALSE,Food,fungicide spraying,
2020-05-17,FALSE,Keep,R_3oYksXrdT2fdlb8,TM,Late flowering time enhances insect pollination of turnip rape,Bio,OtherDriver,FALSE,Food,Density of honeybee hives,
2020-05-17,FALSE,Keep,R_3oYksXrdT2fdlb8,TM,Late flowering time enhances insect pollination of turnip rape,Env,Driver,TRUE,Food,Other,TRUE
2020-05-17,FALSE,Keep,R_3oYksXrdT2fdlb8,TM,Late flowering time enhances insect pollination of turnip rape,Env,OtherDriver,TRUE,Food,Landscape types (Homogeneous,
2020-05-17,FALSE,Keep,R_3oYksXrdT2fdlb8,TM,Late flowering time enhances insect pollination of turnip rape,Env,OtherDriver,TRUE,Food,Heterogeneous),
2020-05-17,FALSE,Keep,R_3oYksXrdT2fdlb8,TM,Late flowering time enhances insect pollination of turnip rape,Anthro,Driver,FALSE,Pollination,Land use change,
2020-05-17,FALSE,Keep,R_3oYksXrdT2fdlb8,TM,Late flowering time enhances insect pollination of turnip rape,Anthro,Driver,FALSE,Pollination,Management Practices,
2020-05-17,FALSE,Keep,R_3oYksXrdT2fdlb8,TM,Late flowering time enhances insect pollination of turnip rape,Anthro,OtherDriver,FALSE,Pollination,Pesticide use intensity,
2020-05-17,FALSE,Keep,R_3oYksXrdT2fdlb8,TM,Late flowering time enhances insect pollination of turnip rape,Anthro,OtherDriver,FALSE,Pollination,Insecticide spraying,
2020-05-17,FALSE,Keep,R_3oYksXrdT2fdlb8,TM,Late flowering time enhances insect pollination of turnip rape,Anthro,OtherDriver,FALSE,Pollination,herbicide spraying,
2020-05-17,FALSE,Keep,R_3oYksXrdT2fdlb8,TM,Late flowering time enhances insect pollination of turnip rape,Anthro,OtherDriver,FALSE,Pollination,fungicide spraying,
2020-05-17,FALSE,Keep,R_3oYksXrdT2fdlb8,TM,Late flowering time enhances insect pollination of turnip rape,Bio,OtherDriver,FALSE,Pollination,Density of honeybee hives,
2020-05-17,FALSE,Keep,R_3oYksXrdT2fdlb8,TM,Late flowering time enhances insect pollination of turnip rape,Env,Driver,TRUE,Pollination,Other,TRUE
2020-05-17,FALSE,Keep,R_3oYksXrdT2fdlb8,TM,Late flowering time enhances insect pollination of turnip rape,Env,OtherDriver,TRUE,Pollination,Landscape types (Homogeneous,
2020-05-17,FALSE,Keep,R_3oYksXrdT2fdlb8,TM,Late flowering time enhances insect pollination of turnip rape,Env,OtherDriver,TRUE,Pollination,Heterogeneous),
2020-05-17,FALSE,Keep,R_116ALiPdfWkZyqZ,CK,Lessons from visualising the landscape and habitat implications of tree decline-and its remediation through tree planting-in Australia's grazing landscapes,Anthro,Driver,FALSE,HabCreate,Management Practices,
2020-05-17,FALSE,Keep,R_28Hx1jkuZaaLrHN,AIS,Linking environmental variables with regional-scale variability in ecological structure and standing stock of carbon within UK kelp forests,Env,Driver,TRUE,ClimReg,Other,TRUE
2020-05-17,FALSE,Keep,R_28Hx1jkuZaaLrHN,AIS,Linking environmental variables with regional-scale variability in ecological structure and standing stock of carbon within UK kelp forests,Env,Driver,TRUE,ClimReg,Climate,
2020-05-17,FALSE,Keep,R_28Hx1jkuZaaLrHN,AIS,Linking environmental variables with regional-scale variability in ecological structure and standing stock of carbon within UK kelp forests,Env,OtherDriver,TRUE,ClimReg,wave fetch,
2020-05-17,FALSE,Keep,R_28Hx1jkuZaaLrHN,AIS,Linking environmental variables with regional-scale variability in ecological structure and standing stock of carbon within UK kelp forests,Env,OtherDriver,TRUE,ClimReg,waves,
2020-05-17,FALSE,Keep,R_28Hx1jkuZaaLrHN,AIS,Linking environmental variables with regional-scale variability in ecological structure and standing stock of carbon within UK kelp forests,Env,OtherDriver,TRUE,ClimReg,tides,
2020-05-17,FALSE,Keep,R_28Hx1jkuZaaLrHN,AIS,Linking environmental variables with regional-scale variability in ecological structure and standing stock of carbon within UK kelp forests,Env,OtherDriver,TRUE,ClimReg,daytime light,
2020-05-17,FALSE,Keep,R_28Hx1jkuZaaLrHN,AIS,Linking environmental variables with regional-scale variability in ecological structure and standing stock of carbon within UK kelp forests,Env,OtherDriver,TRUE,ClimReg,summer max temp,
2020-05-17,FALSE,Keep,R_28Hx1jkuZaaLrHN,AIS,Linking environmental variables with regional-scale variability in ecological structure and standing stock of carbon within UK kelp forests,Env,OtherDriver,TRUE,ClimReg,wave fetch,
2020-05-17,FALSE,Keep,R_3r31WJ3iAdCuzSy,TK,Linking wind erosion to ecosystem services in drylands: a landscape ecological approach,Anthro,Driver,FALSE,ClimReg,Management Practices,
2020-05-17,FALSE,Keep,R_3r31WJ3iAdCuzSy,TK,Linking wind erosion to ecosystem services in drylands: a landscape ecological approach,Env,Driver,FALSE,ClimReg,Climate,
2020-05-17,FALSE,Keep,R_3r31WJ3iAdCuzSy,TK,Linking wind erosion to ecosystem services in drylands: a landscape ecological approach,Anthro,Driver,FALSE,Food,Management Practices,
2020-05-17,FALSE,Keep,R_3r31WJ3iAdCuzSy,TK,Linking wind erosion to ecosystem services in drylands: a landscape ecological approach,Env,Driver,FALSE,Food,Climate,
2020-05-17,FALSE,Keep,R_3r31WJ3iAdCuzSy,TK,Linking wind erosion to ecosystem services in drylands: a landscape ecological approach,Anthro,Driver,FALSE,SoilProtect,Management Practices,
2020-05-17,FALSE,Keep,R_3r31WJ3iAdCuzSy,TK,Linking wind erosion to ecosystem services in drylands: a landscape ecological approach,Env,Driver,FALSE,SoilProtect,Climate,
2020-05-17,FALSE,Keep,R_1cSWfVmX4Lq0M1H,NBD,Living shorelines enhance nitrogen removal capacity over time,Anthro,Driver,FALSE,AQReg,Land use change,
2020-05-17,FALSE,Keep,R_1cSWfVmX4Lq0M1H,NBD,Living shorelines enhance nitrogen removal capacity over time,Env,Driver,FALSE,AQReg,Climate,
2020-05-17,FALSE,Keep,R_2abiWyG0fGkpAhC,LB,Local and broadscale landscape structure differentially impact predation of two potato pests,Anthro,Driver,FALSE,PestPath,Management Practices,
2020-05-17,FALSE,Keep,R_1hQmXbqgKN254HD,TM,"LOCAL AND SCIENTIFIC ECOLOGICAL KNOWLEDGE POTENTIAL AS A SOURCE OF INFORMATION IN A PERIURBAN RIVER, MEXICO CITY, MEXICO",Anthro,Driver,FALSE,freshWQReg,Land use change,
2020-05-17,FALSE,Keep,R_1hQmXbqgKN254HD,TM,"LOCAL AND SCIENTIFIC ECOLOGICAL KNOWLEDGE POTENTIAL AS A SOURCE OF INFORMATION IN A PERIURBAN RIVER, MEXICO CITY, MEXICO",Anthro,Driver,FALSE,freshWQReg,Management Practices,
2020-05-17,FALSE,Keep,R_1BoB4Gd0QcQC9A5,LB,Local loss and spatial homogenization of plant diversity reduce ecosystem multifunctionality,Bio,Driver,FALSE,ClimReg,Service Provider (Q17),
2020-05-17,FALSE,Keep,R_1BoB4Gd0QcQC9A5,LB,Local loss and spatial homogenization of plant diversity reduce ecosystem multifunctionality,Env,Driver,FALSE,ClimReg,Climate,
2020-05-17,FALSE,Keep,R_1BoB4Gd0QcQC9A5,LB,Local loss and spatial homogenization of plant diversity reduce ecosystem multifunctionality,Bio,Driver,FALSE,PestPath,Service Provider (Q17),
2020-05-17,FALSE,Keep,R_1BoB4Gd0QcQC9A5,LB,Local loss and spatial homogenization of plant diversity reduce ecosystem multifunctionality,Env,Driver,FALSE,PestPath,Climate,
2020-05-17,FALSE,Keep,R_1BoB4Gd0QcQC9A5,LB,Local loss and spatial homogenization of plant diversity reduce ecosystem multifunctionality,Bio,Driver,FALSE,SoilProtect,Service Provider (Q17),
2020-05-17,FALSE,Keep,R_1BoB4Gd0QcQC9A5,LB,Local loss and spatial homogenization of plant diversity reduce ecosystem multifunctionality,Env,Driver,FALSE,SoilProtect,Climate,
2020-05-17,FALSE,Keep,R_eOKpUdG4poM32WR,AIS,Low tolerance of New Caledonian secondary forest species to savanna fires,Bio,Driver,TRUE,ClimReg,Other,TRUE
2020-05-17,FALSE,Keep,R_eOKpUdG4poM32WR,AIS,Low tolerance of New Caledonian secondary forest species to savanna fires,Bio,OtherDriver,TRUE,ClimReg,bark thickness,
2020-05-17,FALSE,Keep,R_eOKpUdG4poM32WR,AIS,Low tolerance of New Caledonian secondary forest species to savanna fires,Bio,OtherDriver,TRUE,ClimReg,tree height,
2020-05-17,FALSE,Keep,R_eOKpUdG4poM32WR,AIS,Low tolerance of New Caledonian secondary forest species to savanna fires,Env,Driver,FALSE,ClimReg,Extreme Events,
