assess_date,exclude,doublerev,ResponseId,Init,Title,GenInfo,SurveyNotes,KremenNotes,KT_None,Response,KT_ESPs,Driver_Bio,flag_otherBio,OtherDriver_Bio,ESP_type,KT_Community_structure,flag_ktESP_noSerPro,flag_BioDrive_ESPtypehasESP,flag_ktESP_unchecked,SourcePublication,PublicationYear,Abstract
2020-05-17,Maybe,FALSE,R_C4Fa36rH5EGVZZv,CW,"Modeling and predicting the growth of the mussel, Mytilus edulis: implications for planning of aquaculture and eutrophication mitigation","Paper is primarily a modeling study. Used experimental data from mussel transplants (data belong to lead author, written up in different study) as mussel growth data for model.","This paper was tricky to evaluate. Talks about ES's (nutrient assimilation, production yield for aquaculture) but doesn't quantify anything related to them. Simply states that mussel growth is an EF (reader is to accept that) and that relates to ES's. It also doesn't show how different predictive variables relate to mussel growth rate, figures show overall model performance and AIC values.. I think this paper is more about methods for modeling and how accurate models are than trying to quantify ES provisioning, although map in results does show how mussel relative growth classes are distributed across space.",,0,"Growth of dry soft tissue,Growth of shell length",1,Other,FALSE,Chlorophyll-a,"Single species  [e.g. ESPs, single species]",0,TRUE,TRUE,FALSE,ECOLOGY AND EVOLUTION,2015,"The increased pressure on the marine ecosystems highlights the need for policies and integrated approaches for sustainable management of coastal areas. Spatial planning based on geographic information of human activities, ecological structures and functions, and their associated goods and services is a fundamental component in this context. Here, we evaluate the potential of predictive modeling to provide spatial data on one ecosystem function, mussel growth for use in such processes. We developed a methodology based on statistical modeling, spatial prediction, and mapping for the relative growth of the blue mussel, Mytilus edulis. We evaluated the performance of different modeling techniques and classification schemes using empirical measurements of growth from 144 sampling sites and data on biological, chemical, and physical predictors. Following comparisons of the different techniques and schemes, we developed random forest models to predict growth along the Swedish west coast. Implemented into GIS the best model produced in this study predicts that low, intermediate, and high growth rates can be expected in 53%, 32%, and 15% of modeled area, respectively. The results of this study also suggest that the nature and quality of predictor data hold the key to improving the predictive power of models. On a more general note, this study exemplifies a feasible approach based on measuring, modeling, and mapping for obtaining scientifically based spatial information on ecosystem functions and services affected by a complex set of factors. Such information is fundamental for maritime spatial planning and ecosystem-based management and its importance is likely to increase in the future. Because of its close link to nutrient assimilation and production yield, site-specific information of soft tissue growth such as the map of predicted growth rate developed in this study can be used as a tool for optimizing actions aimed at mitigating eutrophication and aquaculture operations and in maritime spatial planning processes of coastal areas."
2020-05-17,Keep,FALSE,R_9EqCanRz5Ek5Msh,IS,Non-linear effects of pesticide application on biodiversity-driven ecosystem services and disservices in a cacao agroecosystem: A modeling study,modeling only but did model yield of cacao (ES),strictly modelling paper but did model cacao yield as ES and also focused on two ESPs,two beneficial insects: a hymenopteran egg–parasitoid and a ceratopogonid pollinator,0,yield,1,Other,FALSE,"modeled influences of 3 organisms: 2 beneficial insects, 1 crop pest","Multiple ESP species [e.g., multiple focal ESP species]",0,TRUE,TRUE,FALSE,BASIC AND APPLIED ECOLOGY,2013,"Growing concerns have been raised regarding the effects of disturbance due to agricultural practices on associate biodiversity and on the ecosystem services that biodiversity provides. Surprisingly little is known about the effects of such disturbances on complex agroecosystems with multiple interacting species. The aim of this study was to assess the effects of management by pesticide spraying on the productive outputs and the ecological functioning of a cacao agroecosystem. We built a mechanistic dynamic model including the dynamics of the crop, a pest (Cacao Pod Borer, Conopomorpha cramerella) and two beneficial insects: a hymenopteran egg-parasitoid and a ceratopogonid pollinator. Using this model, we tested the effects of a range of pesticide types characterized by their impacts on both the Cacao Pod Borer and the beneficial insects. Our results showed that yield strongly varies according to both pesticide type and timing of pesticide application. The type of pesticide had a strong influence on the flexibility of management. No simple spraying decision rule led to maximal yields for all types of pesticide. Although optimal spraying strategies differed with the type of pesticide used, they all showed a similar pattern, i.e. they limited and postponed the Cacao Pod Borer population peak while limiting the negative impacts on beneficial organisms. The results highlight the non-trivial effects of pesticide application in complex agroecosystems where associated biodiversity provides both ecosystem services and disservices. They illustrate the critical importance of providing good information to farmers on pesticide management because the use of pesticides can have a negative effect on production by decreasing ecosystem services such as pollination."
2020-05-17,Keep,FALSE,R_1fkB1rwYxOTFPbB,JL,Organic farming and host density affect parasitism rates of tortricid moths in vineyards,,"Feedbacks are complicated: they quantify parisitoids as a metric of biocontrol success and ask how land/use management affect parisitoids. Although they do not look at the effect of parasitoids on pest occupancy/health directly (meaning it is not an ESP DRIVER here), it could still be considered an ESP conceptually; and they DO look at how at how a separate ES metric (pest abundance) affects parisitioids... i.e. ES effect on ESP.","Technically the study uses multiple ESP species and community composition as direct measures of the ES (ESP response, as opposed to driver)... so there are no ESP drivers reported in the table, pest and parisitoids are rather incorporated as ecosystem disservices/services",0,"pest attack rate, pest community composition, pest parasitism rate (i.e. biocontrol success)",1,,FALSE,,"Multiple ESP species [e.g., multiple focal ESP species],Across species  [e.g. community structure, diversity]",0,TRUE,TRUE,FALSE,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,2015,"Natural pest control by predators and parasitoids is an important ecosystem service supporting crop production. It is now well known that the proportion of semi-natural habitats as well as organic farming enhance abundance and species richness of natural enemies in agroecosystems. However, few studies have examined how these environmental variables affect natural pest control services. Moreover, most studies have been performed in annual cropping systems and almost nothing is known about the effect of landscape complexity and organic farming in perennial crops, which differ greatly from annual ones in terms of disturbance regimes. In this study, we analyzed how landscape composition and farming systems affect abundance of insect pests of grape and their parasitism rates in 79 vineyards in southwestern France. Our results show that farming systems and host density affect biological control of tortricid moths by their parasitoids. Surprisingly, organic fields had lower parasitism rates compared to conventional ones and this rate was negatively correlated to host density at the field scale. We also found that moth community composition depended on the proportion of grapevine crop in the landscape in a 1 km radius but that pest abundance and parasitism rates did not change with landscape complexity. Our results suggest that some farming practices that are frequent in organic farming, such as organic-certified insecticides, copper or sulfur, can reduce parasitoid populations and thus limit biological control in vineyards. Negative density dependence relationship between parasitism rates and host abundance suggest a dilution effect of the biological control potential at the landscape scale and potential mechanisms such as variable parasitoid population sizes, relatively limited female longevity or fecundity, as well as increase in handling time. Further research on the effect of organic and conventional farming practices are now needed to provide a more mechanistic understanding of how these agricultural practices shape ecological processes such as biological control of pests. (C) 2015 Elsevier B.V. All rights reserved."
2020-05-17,Keep,FALSE,R_1OkkByuhMddu0Wk,AK,Pattern and scale in latitude-production relationships for freshwater fishes,mixed effects models using field data on 16 fish species,"I wasn't sure which category to put latitude in, but because it's linked to temperature, I put it in Environ. Drivers. The effect of latitude varied with the scale (negative relationship at one scale, no apparent relationship at North America scale)",,0,"Field derived production,Biomass",1,,FALSE,,"Single species  [e.g. ESPs, single species],Across species  [e.g. community structure, diversity]",1,TRUE,TRUE,FALSE,ECOSPHERE,2017,"Empirically understanding spatial variation in secondary production rates is central to ecology. Yet for most taxa, such patterns are rarely examined, especially at different levels of ecological organization (e.g., species-vs. community-level patterns). We compiled data on biomass, production, and P/B rates of freshwater fish communities and species across latitudes and contrast patterns observed at the community level with those observed for species. At the community level, and at two distinct spatial scales (global vs. continental-North American), negative or neutral relationships were apparent between biomass, production, and P/B with latitude; however, there was substantial scatter in these data. Yet at the species level in North America, production was often closely linked to latitude, but in the opposite direction: Many species showed improved production with latitude. Latitudinal increases in species-level production rates were strongest for cool-and cold-water species, and species rarely showed the opposite trend. Species-level increases in production with latitude strengthened when production rates were normalized by the thermal opportunity for production, suggesting potential adaptations of individuals and populations to shorter growing seasons (i.e., ""countergradient"" production) at high latitudes. At the global scale, there were apparent unimodal relationships between community fish production measures and species richness; however, these patterns became linearized or non-significant at the continental scale. Decreased interspecific competition at northern latitudes combined with genetic adaptations (e.g., countergradient growth) could explain a tendency for increased species production in northern populations, while total community production remains reduced. Latitude has contrasting effects on fish production at different spatial scales and levels of biological organization. Thus while freshwater fish communities are somewhat more productive and diverse at lower latitudes, species production in northern populations is often surprisingly high."
2020-05-17,Keep,TRUE,R_1lgYZP51UsQNRdq,JL,Performance of salmon fishery portfolios across western North America,,,,0,Risk-adjusted performance of chinook and sockey salmon fisheries,0,,FALSE,,,0,FALSE,FALSE,FALSE,JOURNAL OF APPLIED ECOLOGY,2014,"<list list-type=""1"" id=""jpe12341-list-0001""> Quantifying the variability in the delivery of ecosystem services across the landscape can be used to set appropriate management targets, evaluate resilience and target conservation efforts. Ecosystem functions and services may exhibit portfolio-type dynamics, whereby diversity within lower levels promotes stability at more aggregated levels. Portfolio theory provides a framework to characterize the relative performance among ecosystems and the processes that drive differences in performance. We assessed Pacific salmon Oncorhynchus spp. portfolio performance across their native latitudinal range focusing on the reliability of salmon returns as a metric with which to assess the function of salmon ecosystems and their services to humans. We used the Sharpe ratio (e.g. the size of the total salmon return to the portfolio relative to its variability (risk)) to evaluate the performance of Chinook and sockeye salmon portfolios across the west coast of North America. We evaluated the effects on portfolio performance from the variance of and covariance among salmon returns within each portfolio, and the association between portfolio performance and watershed attributes. We found a positive latitudinal trend in the risk-adjusted performance of Chinook and sockeye salmon portfolios that also correlated negatively with anthropogenic impact on watersheds (e.g. dams and land-use change). High-latitude Chinook salmon portfolios were on average 25 times more reliable, and their portfolio risk was mainly due to low variance in the individual assets. Sockeye salmon portfolios were also more reliable at higher latitudes, but sources of risk varied among the highest performing portfolios.Synthesis and applications. Portfolio theory provides a straightforward method for characterizing the resilience of salmon ecosystems and their services. Natural variability in portfolio performance among undeveloped watersheds provides a benchmark for restoration efforts. Locally and regionally, assessing the sources of portfolio risk can guide actions to maintain existing resilience (protect habitat and disturbance regimes that maintain response diversity; employ harvest strategies sensitive to different portfolio components) or improve restoration activities. Improving our understanding of portfolio reliability may allow for management of natural resources that is robust to ongoing environmental change. Portfolio theory provides a straightforward method for characterizing the resilience of salmon ecosystems and their services. Natural variability in portfolio performance among undeveloped watersheds provides a benchmark for restoration efforts. Locally and regionally, assessing the sources of portfolio risk can guide actions to maintain existing resilience (protect habitat and disturbance regimes that maintain response diversity; employ harvest strategies sensitive to different portfolio components) or improve restoration activities. Improving our understanding of portfolio reliability may allow for management of natural resources that is robust to ongoing environmental change."
2020-05-17,Keep,TRUE,R_3QQPYeucNo4vXEI,TK,Performance of salmon fishery portfolios across western North America,,,,0,"salmon total run, spawner abundance",1,,FALSE,,"Multiple ESP species [e.g., multiple focal ESP species]",0,TRUE,TRUE,FALSE,JOURNAL OF APPLIED ECOLOGY,2014,"<list list-type=""1"" id=""jpe12341-list-0001""> Quantifying the variability in the delivery of ecosystem services across the landscape can be used to set appropriate management targets, evaluate resilience and target conservation efforts. Ecosystem functions and services may exhibit portfolio-type dynamics, whereby diversity within lower levels promotes stability at more aggregated levels. Portfolio theory provides a framework to characterize the relative performance among ecosystems and the processes that drive differences in performance. We assessed Pacific salmon Oncorhynchus spp. portfolio performance across their native latitudinal range focusing on the reliability of salmon returns as a metric with which to assess the function of salmon ecosystems and their services to humans. We used the Sharpe ratio (e.g. the size of the total salmon return to the portfolio relative to its variability (risk)) to evaluate the performance of Chinook and sockeye salmon portfolios across the west coast of North America. We evaluated the effects on portfolio performance from the variance of and covariance among salmon returns within each portfolio, and the association between portfolio performance and watershed attributes. We found a positive latitudinal trend in the risk-adjusted performance of Chinook and sockeye salmon portfolios that also correlated negatively with anthropogenic impact on watersheds (e.g. dams and land-use change). High-latitude Chinook salmon portfolios were on average 25 times more reliable, and their portfolio risk was mainly due to low variance in the individual assets. Sockeye salmon portfolios were also more reliable at higher latitudes, but sources of risk varied among the highest performing portfolios.Synthesis and applications. Portfolio theory provides a straightforward method for characterizing the resilience of salmon ecosystems and their services. Natural variability in portfolio performance among undeveloped watersheds provides a benchmark for restoration efforts. Locally and regionally, assessing the sources of portfolio risk can guide actions to maintain existing resilience (protect habitat and disturbance regimes that maintain response diversity; employ harvest strategies sensitive to different portfolio components) or improve restoration activities. Improving our understanding of portfolio reliability may allow for management of natural resources that is robust to ongoing environmental change. Portfolio theory provides a straightforward method for characterizing the resilience of salmon ecosystems and their services. Natural variability in portfolio performance among undeveloped watersheds provides a benchmark for restoration efforts. Locally and regionally, assessing the sources of portfolio risk can guide actions to maintain existing resilience (protect habitat and disturbance regimes that maintain response diversity; employ harvest strategies sensitive to different portfolio components) or improve restoration activities. Improving our understanding of portfolio reliability may allow for management of natural resources that is robust to ongoing environmental change."
2020-05-17,Keep,FALSE,R_A0pVseRO7YOYYkF,CK,Positive effects of wheat variety mixtures on aboveground arthropods are weak and variable,,,,0,Biological control by natural predators,1,,FALSE,,"Across species  [e.g. community structure, diversity]",0,TRUE,FALSE,FALSE,BASIC AND APPLIED ECOLOGY,2018,"Although modern agriculture generally relies on homogeneous varieties that are usually grown in pure stands, crop variety mixtures have been used for a long time, notably to improve resistance to fungal diseases. A growing number of studies suggest that intraspecific plant diversity may also enhance the abundance and diversity of wild species and thereby some ecosystem services such as biological control by natural predators. However, positive effects of the genetic diversity of plant species on the diversity of associated communities have mostly been documented in natural systems, with only a handful of studies targeting crop species in agroecosystems. Here, we investigated the ecological effects of the number of winter wheat varieties (Triticum aestivum) on aboveground arthropods and particularly predatory species. We manipulated the number of wheat varieties (1, 2,4 or 8) in 120 plots (80 m(2) each) to examine how wheat diversity and stand characteristics impact communities of three dominant aboveground arthropod groups that include many predatory species: ground beetles, rove beetles and spiders. The number of wheat varieties had a weak, but positive effect on predator abundance, notably spider abundance. In contrast, wheat functional diversity, as assessed by the number of wheat functional groups, was only negatively related to the diversity of spiders. Among wheat stand characteristics, the variance in plant height, wheat biomass and the Green Area Index were weakly correlated with ground beetle, rove beetle and predatory diversity, respectively. The Green Area Index was also weakly correlated with ground beetle abundance. Our study suggests that wheat variety mixtures have variable and limited effects on aboveground arthropods and probably low effectiveness to enhance biological control, but these results should be further tested under low-input agriculture in real fields. (C) 2018 Gesellschaft fur Okologie. Published by Elsevier GmbH. All rights reserved."
2020-05-17,Keep,FALSE,R_2Qzl81Ly2xgf1DU,LD,Potential tree and soil carbon storage in a major historical floodplain forest with disrupted ecological function,"uses USDA Forest Inventory and United States General Land Office (GLO) surveys. We used the latest cycles from Arkansas during 2006–2010 (63% of trees), Mis- sissippi during 2009–2011 (20% of trees), and Missouri during 2004–2008 (8% of trees), as well as four other states",,A bit unclear - I think they did a per tree biomass estimate and summed then converted to C ,0,"soil carbon,tree above ground carbon",1,,FALSE,,"Multiple ESP species [e.g., multiple focal ESP species]",0,TRUE,TRUE,FALSE,PERSPECTIVES IN PLANT ECOLOGY EVOLUTION AND SYSTEMATICS,2015,"Floodplain forests are extremely productive for agriculture and historical floodplain forests have been converted to prime agricultural land throughout the world, resulting in disruption of ecosystem functioning. Given that flooding may increase with climate change and reforestation will increase resiliency to climate change, we tested whether reforested floodplains also have great potential to store carbon and the effects of even modest increases in forested acreage on carbon storage. To calculate potential above-ground biomass in the Lower Mississippi River Alluvial Valley (LMAV) of the United States, we determined current and historical tree biomass used density estimates and diameter distributions from tree surveys and relationships between diameter and biomass from current forests. To calculate potential soil organic carbon if the landscape was forested, we used soil organic matter from soil surveys of the agricultural landscape, and multiplied the carbon by a factors of 1.25, 1.5, and 1.75 based on published reports of soil carbon increases due to afforestation. Our results showed that area-weighted mean biomass density (trees >= 12.7 cm in diameter) for historical forests was 300 Mg/ha, ranging from 228 Mg/ha to 332 Mg/ha by ecological subsection, based on the most conservative diameter distribution. Mean biomass density for current forests was 97 Mg/ha, ranging from 92 Mg/ha to 111 Mg/ha. Mean carbon density for agricultural soils was 96 Mg/ha, whereas combined tree and soil carbon densities varied from 169 Mg/ha to 317 Mg/ha; soil carbon accounted for 0.5-0.7 of total carbon density. Historical forested carbon storage in the Missouri LMAV was about 234 TgC, with the most conservative diameter distribution and assuming 80% forest coverage. Current forested carbon storage in the Missouri LMAV is about 2% of historical storage, at 5 TgC in 30,000 ha of forests, but may reach 23 TgC if forested extent almost triples, with the addition of 50,000 ha of marginal agricultural land, and carbon storage increases in trees and soil. The entire LMAV currently stores 97 TgC in forests and reasonable carbon storage for the entire LMAV may be about 335 TgC, based on increased carbon storage and reforestation of 600,000 ha of marginal agricultural land, which would double the current forested extent. Although 335 TgC storage for the LMAV is only about 1.5 times greater than historical carbon storage of the Missouri LMAV, doubling the forested extent will increase other ecosystem functions, including carbon storage, flood abatement, and reduction of fertilizer pollution in the Gulf of Mexico. (C) 2014 Geobotanisches Institut ETH, Stiftung Ruebel. Published by Elsevier GmbH. All rights reserved."
2020-05-17,Keep,FALSE,R_1FlK59iMMGusSTn,TM,Practices of conservation agriculture prevail over cropping systems and landscape heterogeneity in understanding the ecosystem service of aphid biocontrol,,,,0,"Pest Abundance, predator abundance, predation rate",1,Other,FALSE,"Crop diversity, Genetic diversity , Rotation","Single species  [e.g. ESPs, single species]",0,TRUE,TRUE,FALSE,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,2017,"Aphidophagous natural enemies significantly lower yield losses induced by aphids in cereals. This natural biocontrol is threatened, and conserving this ecosystem service requires better understanding of the factors that influence it. Natural enemies are mainly responsive to habitat diversity in the surrounding landscape. However, their positive response to landscape heterogeneity does not necessarily translate into more effective pest control. In this study, we investigated combined effects of production situation (including landscape heterogeneity) and agricultural practices, especially soil management, on an aerial natural biocontrol. Grain aphid populations and predation by a hoverfly species were assessed in 52 wheat fields under plowed, reduced-tillage or direct seeding systems, under conventional or organic management, at two nearby locations. The hoverfly populations that prey on aphids were studied by counting their pupae shells on ear barbs. Crop management and production situation were studied to describe pest occurrence and natural biocontrol. Both integrated (e.g. tillage type, organic management) and specific (e.g. nitrogen fertilization, rotation duration) variables were compared. Our main finding was that the integrated variables did not sufficiently explain aphid abundance and their biocontrol. Conversely, specific variables related to types of management were informative. Nitrogen fertilization induced an increase in aphid populations and the number of hoverfly pupae as the time since last plowing increased. Semi-natural habitats had considerable influence on the pest and its natural enemy; however, the strong influence of location observed in this study was not related to landscape composition. We showed that although the landscape did influence the potential for biological regulation, crop management enabled its expression and thus its effectiveness. Categorizing crop management practices too coarsely may masks effects of individual practices. Future studies on biological control of pests in agroecosystems will gain to finely describe cropping systems as well as landscape heterogeneity, if they are to unravel the explanatory variables on this utmost important ecosystem service for ecological intensification of agriculture."
2020-05-17,Keep,TRUE,R_3fIDczi0LW49SOG,AIS,Quantifying resilience of multiple ecosystem services and biodiversity in a temperate forest landscape,,,,0,"AGB,timber volume, total carbon stock,net nitrogen mineralization absorbed to ionic resins,soil nitrogen stock, soil respiration rate,commercially harvested fungi richness,aesthetic value,recreation value",0,Other,FALSE,"pathogen attack, browsing of trees by livestock and deer",,1,FALSE,FALSE,FALSE,ECOLOGY AND EVOLUTION,2017,"Resilience is increasingly being considered as a new paradigm of forest management among scientists, practitioners, and policymakers. However, metrics of resilience to environmental change are lacking. Faced with novel disturbances, forests may be able to sustain existing ecosystem services and biodiversity by exhibiting resilience, or alternatively these attributes may undergo either a linear or nonlinear decline. Here we provide a novel quantitative approach for assessing forest resilience that focuses on three components of resilience, namely resistance, recovery, and net change, using a spatially explicit model of forest dynamics. Under the pulse set scenarios, we explored the resilience of nine ecosystem services and four biodiversity measures following a one-off disturbance applied to an increasing percentage of forest area. Under the pulse+press set scenarios, the six disturbance intensities explored during the pulse set were followed by a continuous disturbance. We detected thresholds in net change under pulse+press scenarios for the majority of the ecosystem services and biodiversity measures, which started to decline sharply when disturbance affected >40% of the landscape. Thresholds in net change were not observed under the pulse scenarios, with the exception of timber volume and ground flora species richness. Thresholds were most pronounced for aboveground biomass, timber volume with respect to the ecosystem services, and ectomycorrhizal fungi and ground flora species richness with respect to the biodiversity measures. Synthesis and applications. The approach presented here illustrates how the multidimensionality of stability research in ecology can be addressed and how forest resilience can be estimated in practice. Managers should adopt specific management actions to support each of the three components of resilience separately, as these may respond differently to disturbance. In addition, management interventions aiming to deliver resilience should incorporate an assessment of both pulse and press disturbances to ensure detection of threshold responses to disturbance, so that appropriate management interventions can be identified."
2020-05-17,Keep,TRUE,R_1IY3pEd9cOw8s1h,AK,Quantifying resilience of multiple ecosystem services and biodiversity in a temperate forest landscape,,,,0,"total carbon stock,commercially harvested fungi richness,timber volume,aesthetic value,recreation value",1,,FALSE,,"Across species  [e.g. community structure, diversity]",1,TRUE,FALSE,FALSE,ECOLOGY AND EVOLUTION,2017,"Resilience is increasingly being considered as a new paradigm of forest management among scientists, practitioners, and policymakers. However, metrics of resilience to environmental change are lacking. Faced with novel disturbances, forests may be able to sustain existing ecosystem services and biodiversity by exhibiting resilience, or alternatively these attributes may undergo either a linear or nonlinear decline. Here we provide a novel quantitative approach for assessing forest resilience that focuses on three components of resilience, namely resistance, recovery, and net change, using a spatially explicit model of forest dynamics. Under the pulse set scenarios, we explored the resilience of nine ecosystem services and four biodiversity measures following a one-off disturbance applied to an increasing percentage of forest area. Under the pulse+press set scenarios, the six disturbance intensities explored during the pulse set were followed by a continuous disturbance. We detected thresholds in net change under pulse+press scenarios for the majority of the ecosystem services and biodiversity measures, which started to decline sharply when disturbance affected >40% of the landscape. Thresholds in net change were not observed under the pulse scenarios, with the exception of timber volume and ground flora species richness. Thresholds were most pronounced for aboveground biomass, timber volume with respect to the ecosystem services, and ectomycorrhizal fungi and ground flora species richness with respect to the biodiversity measures. Synthesis and applications. The approach presented here illustrates how the multidimensionality of stability research in ecology can be addressed and how forest resilience can be estimated in practice. Managers should adopt specific management actions to support each of the three components of resilience separately, as these may respond differently to disturbance. In addition, management interventions aiming to deliver resilience should incorporate an assessment of both pulse and press disturbances to ensure detection of threshold responses to disturbance, so that appropriate management interventions can be identified."
2020-05-17,Keep,FALSE,R_2dfEqBYNQBvo6Kt,SDJ,Regional-scale scenario modeling for coral reefs: a decision support tool to inform management of a complex system,CORSET model is described with an implementation in Meso-American marine waters with two scenarios,"the model incorporates bits of each of the drivers (hurricanes, nutrification, sedimentation, without emphasis on specific drivers of those forces).",the end goal is biomass and cover for the various functional groups in the coral system,0,"biomass, cover",1,,FALSE,,"Multiple ESP species [e.g., multiple focal ESP species]",0,TRUE,TRUE,FALSE,ECOLOGICAL APPLICATIONS,2011,"The worldwide decline of coral reefs threatens the livelihoods of coastal communities and puts at risk valuable ecosystem services provided by reefs. There is a pressing need for robust predictions of potential futures of coral reef and associated human systems under alternative management scenarios. Understanding and predicting the dynamics of coral reef systems at regional scales of tens to hundreds of kilometers is imperative, because reef systems are connected by physical and socioeconomic processes across regions and often across international boundaries. We present a spatially explicit regional-scale model of ecological dynamics for a general coral reef system. In designing our model as a tool for decision support, we gave precedence to portability and accessibility; the model can be parameterized for dissimilar coral reef systems in different parts of the world, and the model components and outputs are understandable for nonexperts. The model simulates local-scale dynamics, which are coupled across regions through larval connectivity between reefs. We validate our model using an instantiation for the Meso-American Reef system. The model realistically captures local and regional ecological dynamics and responds to external forcings in the form of harvesting, pollution, and physical damage (e.g., hurricanes, coral bleaching) to produce trajectories that largely fall within limits observed in the real system. Moreover, the model demonstrates behaviors that have relevance for management considerations. In particular, differences in larval supply between reef localities drive spatial variability in modeled reef community structure. Reef tracts for which recruitment is low are more vulnerable to natural disturbance and synergistic effects of anthropogenic stressors. Our approach provides a framework for projecting the likelihood of different reef futures at local to regional scales, with important applications for the management of complex coral reef systems."
2020-05-17,Maybe,FALSE,R_2ZOYONA2GeCUPmP,TK,Resilience and stability of a pelagic marine ecosystem,,This one was really tough. The main goal was determining the source of the resilience of the particular ecosystem.,,0,,1,,FALSE,,"Multiple ESP species [e.g., multiple focal ESP species]",1,TRUE,TRUE,FALSE,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2016,"The accelerating loss of biodiversity and ecosystem services worldwide has accentuated a long-standing debate on the role of diversity in stabilizing ecological communities and has given rise to a field of research on biodiversity and ecosystem functioning (BEF). Although broad consensus has been reached regarding the positive BEF relationship, a number of important challenges remain unanswered. These primarily concern the underlying mechanisms by which diversity increases resilience and community stability, particularly the relative importance of statistical averaging and functional complementarity. Our understanding of these mechanisms relies heavily on theoretical and experimental studies, yet the degree to which theory adequately explains the dynamics and stability of natural ecosystems is largely unknown, especially in marine ecosystems. Using modelling and a unique 60-year dataset covering multiple trophic levels, we show that the pronounced multi-decadal variability of the Southern California Current System (SCCS) does not represent fundamental changes in ecosystem functioning, but a linear response to key environmental drivers channelled through bottom-up and physical control. Furthermore, we show strong temporal asynchrony between key species or functional groups within multiple trophic levels caused by opposite responses to these drivers. We argue that functional complementarity is the primary mechanism reducing community variability and promoting resilience and stability in the SCCS."
2020-05-17,Keep,FALSE,R_1MRiI2YOAbSpzJu,IS,Rewiring of experimentally disturbed seed dispersal networks might lead to unexpected network configurations,,,measured all birds encountered totaling to 64 species across 17 sites,0,seed dispersal,1,Other,FALSE,loss of seed source species,"Across species  [e.g. community structure, diversity]",1,TRUE,FALSE,FALSE,BASIC AND APPLIED ECOLOGY,2018,"The consequences of species extinctions in ecological communities may be buffered through the rearrangement (rewiring) of the interactions between the remaining species. The structural and functional consequences of such extinctions can be explored by means of computer simulations that try to predict secondary extinctions and the degradation of ecosystem services. However, to improve the accuracy of these simulations, it is pivotal to evaluate their performance in predicting changes observed in natural communities. In this study, we first described the avian seed dispersal networks in 17 sites throughout Portugal, and found that blackberry (Rubus ulmifolius) was the most dispersed species in 13 out of the 17 sites. Second, we performed a manipulative experiment to evaluate the effect of removing the most dispersed plant species and compared the observed outcome in the structure of the network with computer simulations with and without rewiring. Observed changes were consistent with some rapid network rewiring, with dispersers shifting to alternative fruit species. Although the observed network topology after the experimental removal was not accurately predicted, the extinction simulation with rewiring performed considerably better than that without rewiring. Individual species roles were even harder to predict than emergent network properties on both types of models. We show that incorporating rewiring rules can considerably increase the accuracy of species extinction models, however, the functional consequences of losing important resources might not be easily anticipated, and rewiring might occur in unexpected directions. (C) 2018 Gesellschaft fur Okologie. Published by Elsevier GmbH. All rights reserved."
