assess_date,exclude,doublerev,ResponseId,Init,Title,GenInfo,SurveyNotes,KremenNotes,KT_None,Response,KT_ESPs,Driver_Bio,flag_otherBio,OtherDriver_Bio,ESP_type,KT_Community_structure,KT_Environmental_factors,Driver_Env,flag_otherEnv,OtherDriver_Env,KT_Scale,MultiScale,TimeTrends,Driver_Anthro,flag_otherAnthro,OtherDriver_Anthro,flag_KTesp,flag_KTstructure,flag_KTenv,flag_KTscale,SourcePublication,PublicationYear,Abstract
2020-04-22,Keep,FALSE,R_1hQmXbqgKN254HD,TM,"LOCAL AND SCIENTIFIC ECOLOGICAL KNOWLEDGE POTENTIAL AS A SOURCE OF INFORMATION IN A PERIURBAN RIVER, MEXICO CITY, MEXICO",,,,1,"Water quantity, water quality",0,,FALSE,,,0,0,,FALSE,,0,No,Yes,"Land use change,Management Practices",FALSE,,FALSE,FALSE,FALSE,TRUE,APPLIED ECOLOGY AND ENVIRONMENTAL RESEARCH,2017,"Rivers in large cities face management problems that could be addressed through the integration of scientific and local ecological knowledge. The objective of this article is to emphasize the importance of different sources of knowledge in management alternatives for periurban watersheds. Specifically, this is done through (a) use of oral sources and archives to document the historic relationship between local residents and their natural resources, and (b) technical evaluation of the quantity and quality of water in the sub-basin through the time. We analyzed, through the 19 unstructured interviews, local residents' knowledge related to water quantity and quality. Additionally, we analyzed historical river flow data and water quality reports. The results show that the relationship between the local inhabitants and the river has been governed by public policies of both exploitation and conservation. For the last century, the river was used as the main source of electric power for local industry, the collapse of which, led to the decline of the importance of the river in the perception of the locals. Analysis of historical river flow data reveals a slight decrease in flow despite a trend of somewhat lower precipitation. This discrepancy may be due to hydraulic infrastructure construction and uncontrolled extraction. We conclude that the integration of two kinds of knowledge present a great opportunity to test a monitoring system that incorporates the environmental features that were more accurately described by the local residents: water quantity and forest land use."
2020-04-22,Maybe,TRUE,R_PzFHkZDDDfxQBJD,GV,Managing ecosystems without prior knowledge: pathological outcomes of lake liming,,"No measurement of services/function except community structure of certain groups including fish, so fisheries was the closest link that they mentioned.","Talked about services that are vital in freshwater lakes, but focused on community structure of groups. Fisheries would depend fairly clearly on fish community structure, so it is still included. No services truly measured.",0,"Plankton and macroinvertebrate community structure,Fish community structure",0,,FALSE,,,0,1,,FALSE,,0,No,No,Management Practices,FALSE,,FALSE,FALSE,FALSE,FALSE,ECOLOGY AND SOCIETY,2017,"Management actions often need to be taken in the absence of ecological information to mitigate the impact of pressing environmental problems. Managers counteracted the detrimental effects of cultural acidification on aquatic ecosystems during the industrial era using liming to salvage biodiversity and ecosystem services. However, historical contingencies, i.e., whether lakes were naturally acidic or degraded because of acidification, were largely unknown and therefore not accounted for in management. It is uncertain whether liming outcomes had a potentially detrimental effect on naturally acidic lakes. Evidence from paleolimnological reconstructions allowed us to analyze community structure in limed acidified and naturally acidic lakes, and acidified and circumneutral references. We analyzed community structure of phytoplankton, zooplankton, macroinvertebrates (littoral, sublittoral, profundal), and fish between 2000 and 2004. Naturally acidic limed lakes formed communities that were not representative of the other lake types. The occurrence of fish species relevant for ecosystem service provisioning (fisheries potential) in naturally acidic limed lakes were confounded by biogeographical factors. In addition, sustained changes in water quality were conducive to harmful algal blooms. This highlights a pathological outcome of liming lakes when their naturally acidic conditions are not accounted for. Because liming is an important social-ecological system, sustained ecological change of lakes might incur undesired costs for societies in the long term."
2020-04-22,Keep,TRUE,R_4T17wWafN6Kg0gN,SDJ,Managing ecosystems without prior knowledge: pathological outcomes of lake liming,,"Q12. The study included lakes that were naturally acidified and lakes that were acidified due to human activity. It also included lakes that were limed by humans and ones that were not. So water quality was determined by natural and human causes. They were particularly interested in the human-caused liming. The human driver relationship was mixed because adding lime to lakes that were naturally acidified seemed to cause negative changes in community structure. Adding lime to lakes that were acidified due to human use probably had neutral to beneficial impacts from a management standpoint (water quality). For food and feed, the fisheries potential is responding to the community structure/water quality/human liming. They estimate fisheries potential from occurrence of valuable fish species. Q13  Kremen topic 3 is relevant because the paper does include - how community structure is different in naturally acidified lakes compared to unnaturally acidified lakes, but they do not delve into those details or discuss them at all.",The paper mentions particular fish that are important to humans (fisheries) but does not delve into how the community structure affects those ESPs. So Q14 not relevant,1,"water quality,community structure,biodiversity",0,,FALSE,,,0,0,,FALSE,,0,No,No,Management Practices,FALSE,,FALSE,FALSE,FALSE,TRUE,ECOLOGY AND SOCIETY,2017,"Management actions often need to be taken in the absence of ecological information to mitigate the impact of pressing environmental problems. Managers counteracted the detrimental effects of cultural acidification on aquatic ecosystems during the industrial era using liming to salvage biodiversity and ecosystem services. However, historical contingencies, i.e., whether lakes were naturally acidic or degraded because of acidification, were largely unknown and therefore not accounted for in management. It is uncertain whether liming outcomes had a potentially detrimental effect on naturally acidic lakes. Evidence from paleolimnological reconstructions allowed us to analyze community structure in limed acidified and naturally acidic lakes, and acidified and circumneutral references. We analyzed community structure of phytoplankton, zooplankton, macroinvertebrates (littoral, sublittoral, profundal), and fish between 2000 and 2004. Naturally acidic limed lakes formed communities that were not representative of the other lake types. The occurrence of fish species relevant for ecosystem service provisioning (fisheries potential) in naturally acidic limed lakes were confounded by biogeographical factors. In addition, sustained changes in water quality were conducive to harmful algal blooms. This highlights a pathological outcome of liming lakes when their naturally acidic conditions are not accounted for. Because liming is an important social-ecological system, sustained ecological change of lakes might incur undesired costs for societies in the long term."
2020-04-22,Keep,FALSE,R_3PEPvorJEjbpsyI,SDJ,Mapping Soil Erosion Prevention Using an Ecosystem Service Modeling Framework for Integrated Land Management and Policy,"modeled actual ES delivery vs. capacity for ES delivery and hosed that they do not match spatially or temporally. ES was soil erosion prevention and inputs to model were rainfall erosivity, soil erodibility, topography, soil cover",,,1,impact intensity (tons of soil),0,,FALSE,,,0,0,,FALSE,,0,No,Yes,Management Practices,FALSE,,FALSE,FALSE,FALSE,TRUE,ECOSYSTEMS,2014,"Current spatially explicit approaches to map and assess ecosystem services are often grounded on unreliable proxy data based on land use/cover to derive ecosystem service indicators. These approaches fail to make a distinction between the actual service provision and the underlying ecosystem capacity to provide the service. We present an integrative conceptual framework to estimate the provision of soil erosion prevention by combining the structural impact of soil erosion and the social-ecological processes that allow for its mitigation. The framework was tested and illustrated in the Portel municipality in Southern Portugal, a Mediterranean silvo-pastoral system that is prone to desertification and soil degradation. The results show a clear difference in the spatial and temporal distribution of the capacity for ecosystem service provision and the actual ecosystem service provision. It also shows that although the average actual ecosystem service provision in the region is sufficient to mitigate the existing structural impact, vulnerable areas can be identified where significant soil losses are not mitigated at present. This becomes more significant when comparing different land management intensities. Considering these results, we argue that the general assumption that there is an almost direct relation between the capacity for ecosystem service provision of a given area and the actual ecosystem service provision is wrong. We also discuss how the framework presented here could be used to support land management and policy, and how it can be adapted for other regulating services."
2020-04-22,Keep,FALSE,R_306ID7zs5CnvD81,TM,"Mapping Watershed-Level Ecosystem Service Bundles in the Pearl River Delta, China",,,,1,"Carbon sequestration,Aquatic production,Soil conservation, Soil organic carbon,Grain production,Outdoor recreation, Urban green space",0,,FALSE,,Only land cover or habitat type as proxy,0,0,,TRUE,"Ecosystem service types, ",0,No,No,Land use change,FALSE,,FALSE,FALSE,TRUE,TRUE,ECOLOGICAL ECONOMICS,2018,"Managing multiple ecosystem services (ES) is a pressing field in sustainability research. ES bundles (ESBs), which closely link ES trade-offs and synergies, provide a comprehensive approach to exploring the relationship between natural ecosystems and human well-being. In this study, we quantified eight ES in terms of provisioning, regulating and cultural services using geographical data and other available information (both ecological and social) in the Pearl River Delta, China. We identified ESBs based on IC-means clustering and redundancy analysis. The results showed that spatial patterns of each ES were quite heterogeneous at watershed level. Provisioning services were mainly distributed in watersheds with high proportion of cultivated land and waterbody. Remote forest areas provided high regulating services. Moreover, densely populated urban areas provide high cultural services. Five ESBs were detected ranging from 2941 to 16,249 km(2). According to the Pearson correlations and the Root Mean Squared Error (RMSE), we detected the trade-offs between provisioning and cultural services, and between regulating and cultural services, and synergies happened within regulating services. Intensive land-use and management in urban areas contributed to ES trade-offs. These results provide deeper understanding of the relationship between ES and land-use type at watershed level and detailed guidelines for ecosystem management."
2020-04-22,Keep,FALSE,R_129h9u0vPQEL6Ia,SDJ,Modelling the potential impacts of urban ecosystem changes on carbon storage under different scenarios by linking the CLUE-S and the InVEST models,Mapping project for urban centers in China looking at loss of soil carbon due to urbanization under three different management scenarios,,,1,carbon storage,0,,FALSE,,,0,0,,FALSE,,0,No,Yes,"Land use change,Population growth",FALSE,,FALSE,FALSE,FALSE,TRUE,ECOLOGICAL MODELLING,2017,"Carbon storage plays an important role in urban ecosystems. However, urban expansion leads to urban ecosystem changes and hence directly threatens carbon storage. Therefore, modelling the potential impacts of urban expansion on carbon storage is necessary. This study links the Conversion of Land Use and its Effects at Small regional extent (CLUE-S) model and the Integrated Valuation of Environmental Services and Tradeoffs (InVEST) model to analyze the potential impacts of urban expansion on carbon storage in Changsha-Zhuzhou-Xiangtan urban agglomeration from 2014 to 2023 under three urban expansion scenarios, namely Natural Increase Scenario (NIS), Cultivated Protection Scenario (CPS), and Ecological Protection Scenario (EPS). The results indicated (1) carbon storage of Changsha-Zhuzhou-Xiangtan urban agglomeration experienced a loss of 8.64 Tg from 1995 to 2009; (2) from 2014 to 2023, the carbon storage will experience the most loss of 8.54 Tg under the NIS, will experience the least loss of 7.12 Tg under the EPS, and will experience moderate loss of 7.92 Tg under the CPS; (3) the conversions of green land ecosystem and cultivated ecosystem to built-up ecosystem are the main cause of regional carbon storage loss in Changsha-Zhuzhou-Xiangtan urban agglomeration; (4) the carbon storage loss will primarily occur in the junction region of Changsha-Zhuzhou-Xiangtan urban agglomeration because every city is incline to expand toward other cities in an urban agglomeration system. We argue in favor of integrating multiple ecosystem services into urban land use planning to obtain a sustainable development. (C) 2016 Elsevier B.V. All rights reserved."
2020-04-22,Maybe,FALSE,R_12FO5dczVAGa2t4,GV,Multifunctionality of floodplain landscapes: relating management options to ecosystem services,Surveyed experts and practitioners,"Had lots of variables, but only experts' assessment of the influence of the driver (intervention/management strategy) on the service. No direct measurement and largely abstract. Examined tradeoffs of different management strategies.",,1,"atmospheric regulation,Dilution and sequestration,Water for human consumption, water for agricultural use, water for industrial and energy use, water flow regulation,Water quality regulation,Pedogenesis and soil quality regulation,Pest and disease control,Biomass based energy,Terrestrial plants and animals, freshwater plants and animals,Biotic materials,Aesthetic heritage, spiritual, recreation and community activities, information and knowledge",0,,FALSE,,,0,0,,FALSE,,0,No,No,Management Practices,FALSE,,FALSE,FALSE,FALSE,TRUE,LANDSCAPE ECOLOGY,2014,"The concept of green infrastructure has been recently taken up by the European Commission for ensuring the provision of ecosystem services (ESS). It aims at the supply of multiple ESS in a given landscape, however, the effects of a full suite of management options on multiple ESS and landscape multifunctionality have rarely been assessed. In this paper we use European floodplain landscapes as example to develop an expert based qualitative conceptual model for the assessment of impacts of landscape scale interventions on multifunctionality. European floodplain landscapes are particularly useful for such approach as they originally provided a high variety and quantity of ESS that has declined due to the strong human impact these landscapes have experienced. We provide an overview of the effects of floodplain management options on landscape multifunctionality by assessing the effects of 38 floodplain management interventions on 21 relevant ESS, as well as on overall ESS supply. We found that restoration and rehabilitation consistently increased the multifunctionality of the landscape by enhancing supply of provisioning, regulation/maintenance, and cultural services. In contrast, conventional technical regulation measures and interventions related to extraction, infrastructure and intensive land use cause decrease in multifunctionality and negative effects for the supply of all three aspects of ESS. The overview of the effects of interventions shall provide guidance for decision makers at multiple governance levels. The presented conceptual model could be effectively applied for other landscapes that have potential for a supply of a high diversity of ESS."
2020-04-22,Keep,FALSE,R_1nZ3zam9eKzkMiG,KCG,Non-native fruit trees facilitate colonization of native forest on abandoned farmland,,,,1,Biodiversity of seedlings,0,,FALSE,,,0,0,,FALSE,,0,No,Yes,Land use change,FALSE,,FALSE,FALSE,FALSE,TRUE,RESTORATION ECOLOGY,2017,"Ecological restoration of abandoned, formerly forested farmland can improve the delivery of ecosystem services and benefit biodiversity conservation. Restoration programs can involve removing isolated, non-native trees planted by farmers for fruit or wood. As such legacy trees can attract seed dispersers and create microclimates that help native seedlings to establish, removing them may actually slow forest recovery. Working on abandoned farmland in Kibale National Park, Uganda, we evaluated the effect of legacy trees on forest recovery by measuring the number, diversity, and biomass of native seedlings and saplings regenerating in plots centered on avocado (Persea americana), mango (Mangifera indica), and Eucalyptus legacy trees compared with adjacent plots without legacy trees. The assemblages of native, forest-dependent tree species in plots around avocado and mango trees were distinct from each other and from those around eucalyptus and all the near-legacy plots. In particular, avocado plots had higher stem density and species richness of forest-dependent species than near-avocado plots, particularly large-seeded, shade-tolerant, and animal-dispersed species-key targets of many restoration plans. Furthermore, many of the species found in high numbers were among those failing to establish in ongoing large-scale forest restoration in Kibale. Taken together, our results demonstrate that the legacy trees facilitate the dispersal and establishment of native tree species. Retaining the existing legacy trees for a number of years could usefully complement existing management strategies to restore more biodiverse native forest in degraded lands. However, careful monitoring is needed to ensure that the legacy trees do not themselves establish."
2020-04-22,Keep,FALSE,R_pbD8d5yt7CDK0Nj,TK,"Optimizing agri-environment schemes for biodiversity, ecosystem services or both?",,,,1,crop yield,0,,FALSE,,,0,0,,FALSE,,0,No,No,Management Practices,FALSE,,FALSE,FALSE,FALSE,TRUE,BIOLOGICAL CONSERVATION,2014,"Agri-environment schemes (AES) have been introduced to mitigate negative environmental effects caused by increased agricultural intensification in Europe. However, there is still debate on whether currently available incentives are efficiently enhancing farmland biodiversity. Moreover, agri-environment schemes often lead to a yield reduction, which has been argued to potentially increase pressure on non-cropped habitats, with unintended negative environmental consequences. Here, we argue that AES should build on more explicit goals regarding (1) biodiversity protection as such and (2) provisioning of ecosystem services benefiting agricultural production. We discuss how this can be achieved by an efficient spatial allocation of AES measures to the benefit of biodiversity, ecosystem service providers and agricultural production. We differentiate between biodiversity conservation schemes, which target species of conservation concern, and ecosystem service schemes which explicitly target ecosystem service providers important for environmentally sustainable agriculture, most of which are common species. We construct a simplistic, conceptual model, based on well-founded ecological principles, to illustrate how to allocate biodiversity conservation schemes and ecosystem service schemes spatially, depending on where they are needed in order to meet the goals of protecting biodiversity per se and promoting environmentally sustainable agriculture. By understanding the functional importance of different types of AES we can achieve much more effective schemes in the future. (C) 2014 Elsevier Ltd. All rights reserved."
2020-04-22,Keep,FALSE,R_25GVqWoXalwGCgT,GV,Practical Challenges in Private Stewardship of Rangeland Ecosystems: Yellow Starthistle Control in Sierra Nevadan Foothills,Interviews of ranchers about their management and its effectiveness for control of an invasive starthistle,"The measured percent of users who rated effectiveness as high, medium, low for various management techniques to control/remove yellow starthistle.",,1,ranchers' assessment of effectiveness of invasive species control,0,,FALSE,,,0,0,,FALSE,,0,No,No,Management Practices,FALSE,,FALSE,FALSE,FALSE,TRUE,RANGELAND ECOLOGY & MANAGEMENT,2009,"Private landowners are often de facto stewards of biodiversity and ecosystem services. In California's Sierra Nevada foothills, ranchers frequently present the only defense against biological invasions in private rangelands. Although ranchers' land management goals (e.g., the desire to control invasive species) can be consistent with ecosystem protection, practical constraints often limit their success. Considerable research on the invasive weed, yellow starthistle (Centaurea solstitialis L.), has produced numerous control strategies. Nevertheless, the range of this noxious weed continues to increase. We used surveys and interviews to document the weed control efforts of 202 ranchers and to identify practical limitations to their efficacy. Overall, 86% of ranchers who had experienced yellow starthistle infestation had attempted control, using one or more of 19 methods. Early response reduced negative effects from yellow starthistle. Control methods learned from agricultural advisors were reported more effective than those learned elsewhere. Limitations to yellow starthistle control in our study population resulted from incomplete information regarding control methods, complexity of weed control in heterogeneous landscapes, inconsistent application of methods, and lack of long-term planning for weed control. Such hindrances make it difficult for landowners to implement control methods promoted by researchers. This gap between science and practice contributes to the continued increase of yellow starthistle within the study region. To shrink this gap, researchers and agricultural advisors can incorporate environmental heterogeneity into applied agricultural research, use land stewards' knowledge and experience, and increase public education."
2020-04-22,Keep,FALSE,R_3oLPw6lzZBozJLt,KCG,Production of moss-dominated biocrusts to enhance the stability and function of the margins of artificial water bodies,,,,1,Soil erosion,0,Other,FALSE,,,0,0,Other,FALSE,,0,No,No,Management Practices,FALSE,,FALSE,FALSE,TRUE,TRUE,RESTORATION ECOLOGY,2018,"Margins of water reservoirs associated with dams can have high-frequency tides, promoting soil erosion and nutrient leaching. We propose the use of biocrusts for restoration and ecological engineering purposes, due to their poikilohydric character, to stabilize reservoir margins. We promoted biocrust growth under controlled conditions, testing two types of substrate: native sand and organic substrate. After 2 months, biocrusts grew on organic substrate covering almost all the area, but not on native sand. This fast and easy nature-based solution for soil stabilization can be used as an environmental engineering tool in highly degraded sites."
2020-04-22,Keep,FALSE,R_3rULja18msv3iLs,AK,Reconciling opposing soil processes in row-crop agroecosystems via soil functional zone management,,I wasn't sure if type of tillage should be it's own driver or if it falls into Land use change or management so I selected all three. I also wasn't sure how to answer Q14 about Kremen topics because it measures function but not necessarily community structure. ,,1,"nutrient provisioning,soil building",0,,FALSE,,,0,0,,FALSE,,0,No,Yes,"Land use change,Management Practices,Other",FALSE,Tillage system,FALSE,FALSE,FALSE,TRUE,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,2017,"Sustaining soil productivity in agricultural systems presents a fundamental agroecological challenge: nutrient provisioning depends upon aggregate turnover and microbial decomposition of organic matter (SOM); yet to prevent soil depletion these processes must be balanced by those that restore nutrients and SOM (soil building processes). These nutrient provisioning and soil building processes are inherently in conflict; management practices that create spatial separation between them may enable each to occur effectively within a single growing season, thereby supporting high crop yield while avoiding soil depletion. Soil functional zone management (SFZM), an understudied but increasingly adopted strategy for annual row-crop production, may help meet this agroecological challenge by creating spatial heterogeneity in biophysical conditions between crop rows and inter-rows. However, the process-level effects of this spatial heterogeneity on nutrient provisioning and soil building processes have not been characterised. We assessed the magnitude and spatial distribution of nutrient provisioning and soil building processes in model SFZM (ridge tillage) and conventional tillage (chisel plough) systems in four US states encompassing a major global agricultural production region. For soil building we measured bulk density, aggregation and permanganate oxidisable carbon (PDXC); for nutrient provisioning we measured microbial decomposition activity, nutrient mineralisation and plant-available nitrogen. After two years, PDXC increased under ridge tillage (0-20 cm depth) compared with chisel plough. Ridge tillage also enhanced nutrient provisioning processes in crop rows, increasing plant-available nitrogen in synchrony with maize peak nitrogen demand. Structural equation modelling revealed that improvement in soil building processes under ridge tillage caused rapid enhancement of nutrient provisioning processes in SOM-poor soils. Increases in crop row PDXC stimulated microbial decomposition activity, which was associated with increased plant-available nitrogen during the phase of maize peak nitrogen demand. The decimetre-scale spatial heterogeneity created by ridge tillage enables reconciliation of nutrient provisioning and soil building processes in row-crop agroecosystems. In doing so, ridge tillage promotes critical soil processes necessary for increasing the range of ecosystem services provided by intensive production systems. SFZM approaches may have particular value in regions with SOM-poor soils, which would benefit from rapid increases in surface organic carbon. Also, by concentrating and promoting nutrient provisioning processes around crop roots during crop peak nitrogen demand, ridge tillage may enhance nitrogen-use efficiency and reduce current fertiliser requirements. (C) 2016 The Authors. Published by Elsevier B.V. This is an open access article under the CC BY-NC-ND"
2020-04-22,Keep,FALSE,R_1zVWubZxnLTq21H,LD,Restoration of ecosystem carbon and nitrogen storage and microbial biomass after grazing exclusion in semi-arid grasslands of Inner Mongolia,"In this study, the C and N storages in different parts of the plant– soil system, the concentrations of soil MBC and MBN, and the relationships between soil organic matter and microbial biomass were compared between three fenced sites and the paired adjacent grazed sites in the Hulunbuir grassland of Inner Mongolia. This study tested the hypothesis that grazing exclusion could enhance ecosystem C and N storage, soil microbial biomass, and that soil microbial biomass could be an indicator of the soil C and N dynamics induced by grazing exclusion. The specific objectives of this study were to (1) investigate the effects of grazing exclusion on the C and N storages in soil and ecosystem biomass, and soil MBC and MBN; (2) evaluate the potential relationships between soil organic matter and microbial biomass. These results suggest that grazing exclusion has the potential to sequester C and N in soils, but short- term (6 years) grazing exclusion might result in a higher C and N sequestration potential in the ",Didnt have major ecological components - focused on grazing effects on soil  C and N,"hese results suggest that grazing exclusion has the potential to sequester C and N in soils, but short- term (6 years) grazing exclusion might result in a higher C and N sequestration potential in the upper soil depths as compared to deeper soils.",1,"carbon storage,N storage, litter biomass, root biomass",0,,FALSE,,Only land cover or habitat type as proxy,0,0,,FALSE,,0,No,Space for time,Other,FALSE,grazing,FALSE,FALSE,FALSE,TRUE,ECOLOGICAL ENGINEERING,2014,"The semi-arid grasslands in Inner Mongolia have been degraded as a result of long-term grazing and poor grassland management. A series of ecological restoration strategies have been implemented to enhance the ecosystem services of China's grasslands. To understand the response of ecosystem C and N to grazing exclusion within a nationwide conservation project-Returning Grazing Lands to Grasslands (RGLG), the C and N storages in different parts of the plant-soil system as well as soil microbial biomass carbon (MBC) and nitrogen (MBN) contents were determined and compared between three grazing exclusion sites (6 years) and the paired adjacent grazing sites in the Hulunbuir grassland of Inner Mongolia. Our results showed that the exclusion of grazing for 6 years resulted in significant increases of ecosystem biomass and soil C and N contents, leading to a substantial restoration of ecosystem C and N storage. The average C and N accumulation rates in the whole ecosystem were 173.6 g C m(-2) year(-1) and 19.8 g N m(-2) year(-1), respectively. The accumulation of C and N in soil contributed to more than 87.6% and 98.2% of the increases in ecosystem C and N, respectively, indicating that the restoration of ecosystem C and N were mainly due to the increase of C and N in soil after exclusion of grazing. The higher MBC and MBN in exclosure sites than grazing sites might be partly because of the enhanced organic matter inputs from plant litter and root exudates. The significant correlations between soil organic matter and microbial biomass suggested that soil microbial biomass could be a sensitive indicator of the soil C and N dynamics. These results indicated that exclusion of grazing pressure within the RGLG project is an effective restoration approach to control grassland degradation in this region. However, more comprehensive multidisciplinary studies are needed to evaluate the effectiveness of the RGLG project and to improve the management strategies for grassland restoration. (C) 2014 Elsevier B.V. All rights reserved."
2020-04-22,Keep,FALSE,R_1JIWeq0gYcClZRs,CK,Riparian buffer growth and soil nitrate supply are affected by tree species selection and black plastic mulching,,,,1,Nitrate supply rate,0,,FALSE,,,0,0,,FALSE,,0,No,No,Management Practices,FALSE,,FALSE,FALSE,FALSE,TRUE,ECOLOGICAL ENGINEERING,2017,"Tree species selection in the design of agricultural riparian buffers is important to optimize particular ecosystem services, while vegetation management (weed treatment) is often critical in obtaining first-rate tree growth and survival. This farm-scale study took place along a 1 km section of a headwater stream in southern Quebec (southeastern Canada). Five tree species with contrasted ecological characteristics were planted (Populus x canadensis, Fraxinus pennsylvanica, Quercus macrocarpa, Quercus rubra and Pinus strobus), with black plastic (polyethylene) mulches as the vegetation management method, as well as a control with no vegetation management, all within a fenced herbaceous riparian buffer. Tree growth and survival were measured along with soil nutrient supply. Significant Species x Vegetation treatment interactions where observed for all growth variables (p < 0.001), but also for soil nitrate (NO3) supply (p < 0.01). All species benefited from the plastic mulch treatment, but varied greatly in their responses. After 5 years, mulched hybrid poplar produced 774 times more stem volume than red oak without mulch. Across all species/vegetation treatment combinations, a 13-fold variation in soil NO3 supply rate was observed during the 4th growing season. Compared to the other species, NO3 supply rate in hybrid poplar plots was 3987% lower in the plastic mulch treatment and 4862% lower in the control treatment. Significantly higher soil NO3 supply rates were observed beneath the mulches of non nitrophilous species (white pine and red oak). Red oak growth was negatively correlated with NO3 supply (R-2 = 0.57, p < 0.05) in the mulch treatment. Early-successional nitrophilous species (hybrid poplar and red ash) planted with the plastic mulch led to the lowest increase in soil NO3 and the greatest gains in buffer structural attributes (stem volume, diameter and height). Hybrid poplar growth was positively correlated with soil NO3 supply (R-2 = 0.86, p < 0.001) in the control treatment. Natural abandoned field/grassland invaders (white pine and bur oak) grew well without black plastic mulch, while the growth of non-mulched red oaks was marginal. In the control treatment, stem volume was a strong negative predictor (across all species) of soil NO3 supply (R-2 = 0.91, p < 0.05), indicating that under herbaceous vegetation competition larger trees have a greater ability to reduce soil NO3. This study provides evidence that particular tree species/vegetation management treatment combinations strongly influence early riparian buffer structural development and soil NO3 dynamics in agricultural riparian zones. (C) 2017 The Authors. Published by Elsevier B.V."
2020-04-22,Keep,FALSE,R_4YmhUEHo6b7MQHD,IS,Site-specific factors in the production of local urban ecosystem services: A case study of community-managed green space,amassed data from other sources,listed ecosystem service drivers under management practices but no specific management treatment besides sheer creation of these green spaces in urban settings,no specific species mentioned or studied - just more general things like total vegetation cover or food production,1,"vegetation cover,food cultivation area, genera richness,volunteer input(education),site size(well-being)",0,,FALSE,,,0,0,,FALSE,,0,No,No,Management Practices,FALSE,,FALSE,FALSE,FALSE,TRUE,ECOSYSTEM SERVICES,2016,"Pockets of green space in cities can provide important ecosystem services for urban residents. As naturalistic spaces in urban areas become increasingly sparse, communities are beginning to co-manage existing incidental pockets of land towards the creation of communal natural resources. Such green commons can be productive in terms of ecosystem services through targeted management such as in the case of urban agriculture. Although some work has been done to explore the motives behind and potential benefits of informal green space management, further research is required to understand those characteristics of site management and community input which contribute to the enhancement of site specific ecosystem service production. A case study of ten examples of community-managed green space was undertaken to evaluate the contributory factors relating to site character and management which influenced productivity as defined by the cumulative provision of four urban-relevant ecosystem services. The analysis revealed that the level of community involvement, measured as intensity of volunteer hours, was highly instrumental in the productivity of sites. Food production also proved to be catalytic for the enhancement of ecosystem services whereas extent of vegetative cover and increasing site size were, counter-intuitively, detrimental to overall site productivity. The study therefore supports the promotion of participatory approaches to the management of ecosystems services in urban areas, particularly those which take small-scale urban agriculture as a primary practice. (C) 2016 Elsevier B.V. All rights reserved."
2020-04-22,Keep,FALSE,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,,This paper looks at ES bundles,,1,"pollination,Standing water quality, Running water quality,N retention, P retention,cattle, pigs, sheep, wheat,forest products,moose hunting, outdoor rec, summer cottages, horseback riding, cross country skiing, biodiversity appreciation",0,Other,FALSE,Land cover,Only land cover or habitat type as proxy,0,0,Other,FALSE,Slope,0,No,No,"Land use change,Population growth,Management Practices,Other",FALSE,"Income, education, wealth",FALSE,FALSE,TRUE,TRUE,ECOLOGY AND SOCIETY,2016,"In human dominated landscapes many diverse, and often antagonistic, human activities are intentionally and inadvertently determining the supply of various ecosystem services. Understanding how different social and ecological factors shape the availability of ecosystem services is essential for fair and effective policy and management. In this paper, we evaluate how well alternative social-ecological models of human impact on ecosystems explain patterns of 16 ecosystem services (ES) across the 62 municipalities of the Norrstrom drainage basin in Sweden. We test four models of human impact on ecosystems, land use, ecological modernization, ecological footprint, and location theory, and test their ability to predict both individual ES and bundles of ES. We find that different models do best to predict different types of individual ES. Land use is the best model for predicting provisioning services, standing water quality, biodiversity appreciation, and cross-country skiing, while other models work better for the remaining services. However, this range of models is not able to predict some of the cultural ES. ES bundles are predicted worse than individual ES by these models, but provide a clear picture of variation in multiple ecosystem services based on limited information. Based on our results, we offer suggestions on how social-ecological modeling and assessments of ecosystems can be further developed."
