assess_date,newcase,exclude,doublerev,ResponseId,Init,Title,GenInfo,SurveyNotes,KremenNotes,KT_None,Response,KT_ESPs,Driver_Bio,flag_otherBio,OtherDriver_Bio,ESP_type,KT_Community_structure,KT_Environmental_factors,Driver_Env,flag_otherEnv,OtherDriver_Env,KT_Scale,MultiScale,TimeTrends,Driver_Anthro,flag_otherAnthro,OtherDriver_Anthro
2020-04-18,FALSE,Keep,FALSE,R_3iIjNcE7SYofj9w,SDJ,Incorporating landscape heterogeneity into multi-objective spatial planning improves biodiversity conservation of semi-natural grasslands,,tradeoffs discussed,,1,"biodiversity value of grasslands, connectivity between grasslands, landscape heterogeneity",0,,FALSE,,,0,0,,FALSE,,0,No,No,Management Practices,TRUE,farmland conservation planning (prioritization)
2020-04-18,FALSE,Keep,FALSE,R_XtW2MhEQd5Nkvol,CW,"Influence of Groundcover Vegetation, Soil Physicochemical Properties, and Irrigation Practices on Soil Fungi in Semi-arid Vineyards","Sampled from 5 vineyards in Southern Okanogan Valley in BC, Canada. Recorded veg composition in 25x50cm quadrats (16 per mgmt type at site, or used blocked design to get to 16 to get equal number replicates per treatment across sites) and took 3 soil samples per quadrat. Soil samples pooled and homogenized for soil chemical analysis, and 0.5g per homogenized sample subsampled for DNA extraction (for fungi of interest). Used PCR to quantify fungi (interested in 2 groups)  ","Authors also looked at effects of time on fungal abundances but nowhere to record that. Results truly are mixed. For example, beneficial fungi abundance increases with time (within grasses and legumes), soil organic matter, is negatively affected by exotic plant cover. Pathogen fungi abundance negatively affected by grass cover. ","Looked at effects of plant functional type, life history, nativity, and mycorrhizal status on abundances of two fungi groups of interest",0,"Abundance of fungal pathogen, abundance of beneficial fungi",1,Service Provider (Q17),FALSE,,"Across species  [e.g. community structure, diversity]",0,1,Other,FALSE,"Soil P, organic matter, total N, pH",0,No,Yes,Management Practices,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_2rCoLOCzI8mPkDx,AK,Influence of land use on water quality in a tropical landscape: a multi-scale analysis,,effects of land use on response variables varied depending on the land use type and metric. They also looked at fecal waste but didn't have space to include it in the table (also mixed relationships),just measured water quality metrics and land cover surrounding stream sites,0,"turbidity and dissolved oxygen,nitrogen concentration",0,,FALSE,,,0,0,,FALSE,,1,Yes,Yes,Land use change,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_O8XF1IOxAwBAaHL,CW,Influence of soil and topography on aboveground biomass accumulation and carbon stocks of afforested pastures in South East Brazil,"Use allometric relationships and biomass models from other studies to estimate aboveground and root biomass for trees; in field measures = tree DBH, site slope and altitude, recorded plant cover, and collected soil samples at three depths","Not sure if biomass/carbon pool measurements intended as ES but think so?? Metrics like percent cover and forest structure (e.g. basal area, tree density, and tree height) are EFs not ES.","Reports diversity of trees based on site (flat or slope), which species occur only at one site type, which occur at both. Paper does not relate ESP to service provision, it's more to characterize veg community at each site type (sloped site vs flat site).",0,"Aboveground biomass, root biomass, total biomass, soil organic carbon, total carbon pool, percent cover shrubs, percent cover herbs, percent cover canopy, basal area, tree density, tree height",1,,FALSE,,"Across species  [e.g. community structure, diversity]",0,1,Other,FALSE,Site slope (inclination),0,No,No,,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_XujBXxCgrGnVKaB,GV,Integrating spatially explicit molecular and ecological methods to explore the significance of non-crop vegetation to predators of brassica pests,,,,0,"distribution of pest predators, predator movement from non-crop to crop vegetation, predator diet",1,Service Provider (Q17),FALSE,,"Multiple ESP species [e.g., multiple focal ESP species]",0,0,,FALSE,,0,No,Yes,Management Practices,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_21oBK2K7yoVbxOc,CK,Intra- and interspecific differences in nutrient recycling by European freshwater fish,,,,0,N and P excretion rates,0,Service Provider (Q17),FALSE,,"Multiple ESP species [e.g., multiple focal ESP species],Across species  [e.g. community structure, diversity]",1,0,,FALSE,,0,No,No,,FALSE,
2020-04-18,TRUE,Keep,FALSE,R_2aF6YKXPmZ0wmBC,KCG,"Invasive grasses, climate change, and exposure to storm-wave overtopping in coastal dune ecosystems",,,,0,"dune height, ",0,Service Provider (Q17),FALSE,,"Single species  [e.g. ESPs, single species]",1,0,,FALSE,,0,No,Yes,,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_2fxRDXaFoLn1PsM,SDJ,Invasive Species Impacts on Human Well-being Using the Life Satisfaction Index,modeled life satisfaction over time in counties affected by Emerald Ash Borer,Difficult to fill in the table because the Emerald Ash Borer is not an ESP (it is an invasive species). the relationship was negative though and strongest after a 5 year lag,"Emerald Ash Borer was the species but not sure we call it a ""service provider""",0,life satisfaction,1,Service Provider (Q17),FALSE,,"Single species  [e.g. ESPs, single species]",0,0,,FALSE,,0,No,Yes,,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_2aWinKCKWEa91Ae,IS,Land use affects dung beetle communities and their ecosystem service in forests and grasslands,,,33 total dung beetle species across all sites in both surveys,0,dung removal,1,Service Provider (Q17),FALSE,,"Across species  [e.g. community structure, diversity]",1,0,,FALSE,,0,No,Yes,Land use change,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_3kzgKF4fExHgnkF,CK,Land-use trade-offs between tree biodiversity and crop production in the Atlantic Forest,,,,1,"Crop revenue,Tree species richness, evolutionary rarity, index of rarity",0,Other,FALSE,,Only land cover or habitat type as proxy,0,0,,FALSE,,0,Yes,Yes,Land use change,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_TvB0ex7nc6JG44F,TM,Landscape greening and local creation of wildflower strips and hedgerows promote multiple ecosystem services,,,,0,"Pollination potential,Pest predation, Pest parasitism,Yield",1,,FALSE,,"Multiple ESP species [e.g., multiple focal ESP species]",0,1,Other,FALSE,Amount of ecological focus areas,0,No,No,Management Practices,TRUE,Implementation of greening measures
2020-04-18,FALSE,Keep,FALSE,R_ByKA9h3Owxa2ETf,JL,Landscape heterogeneity and farming practice alter the species composition and taxonomic breadth of pollinator communities,Uses pre-existing gradient of landscape heterogeneity and farms that are either conventional or have been organic for different amounts of time.,Negative direction indicates that increasing land use change (more ag homogenization) had a negative effect on pollinator communities and ESPs. Conventional farming had a negative effect relative to organic farming.,,0,"pollinator species richness, pollinator taxonomic breadth, pollinator species composition, pollinator ESP abundance,pollinator ESP abundance",1,,FALSE,,"Multiple ESP species [e.g., multiple focal ESP species],Across species  [e.g. community structure, diversity]",1,0,,FALSE,,0,No,Space for time,"Land use change,Management Practices",TRUE,"Land use change=Landscape homogeneity, Management practices=organic vs conventional farming"
2020-04-18,FALSE,Keep,FALSE,R_2PcUXMbaKuzIQfZ,LD,Landscape structure influences bee community and coffee pollination at different spatial scales,"Pollinator exclusion experiments were performed in all 15 of them, while we collected floral visitors on 10",One possible explanation for the lack of an effect of landscape configuration on bee community composition could be related to the range of landscape structure covered by our sampling. Previous studies that detected an effect of landscape configuration (e.g. isolation) on bees considered a wider range of distance to the forest,"also measured forest cover and coffee cover at different scales for landscape context. I wasn't sure if that was considered an environmental driver but I put it as a human driver. ""As expected by previous results (revision in Ngo et al., 2011), changes in bee community affected Coffea arabica fruit set, and this pattern was strong both at the landscape and the shrub scales.""",0,"coffee fruit set, coffee fruit size, coffee dry fruit weight",1,"Service Provider (Q17),Other",FALSE,"native bee abundance, native bee richness, native bee  diversity (Shannon index), Apis mellifera abundance","Single species  [e.g. ESPs, single species],Across species  [e.g. community structure, diversity]",1,0,,FALSE,,1,Yes,No,Other,FALSE,landscape context 
2020-04-18,FALSE,Keep,FALSE,R_PvOa1atgLmEUQk9,CK,Landscape structure regulates pest control provided by ants in sun coffee farms,,,"The ESP is ""ants"" but the paper doesn't specify the species. Forest structure (% cover and distance to intact patch) influence function.",0,"reduction of coffee berry borer (CBB) presence, CBB infestation, CBB bean damage",1,"Service Provider (Q17),Other",FALSE,,"Single species  [e.g. ESPs, single species]",1,0,,FALSE,,0,Yes,No,Land use change,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_3gUdWioTw5Lubwx,TK,Landscape-level crop diversity benefits biological pest control,,,,0,biological control index,0,,FALSE,,,1,0,,FALSE,,1,Yes,Yes,,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_XU5tRLURPTloTzH,CW,Large frugivorous birds facilitate functional connectivity of fragmented landscapes,"Monitored flight pathways of frugivores to track seed dispersal across different habitat types using remote sensing data (for habitat types) and male bird daytime migrations using GPS (mist netted bird, banded with GPS units to record location every 15min), downloaded GPS data via VHF receivers. Study in South Africa. Tracked 30 birds (9 in breeding season, 21 in non-breeding season) for 543 days ","Q10 note (connectivity question): Distance between patches is variable, it's not that connectivity is unclear or unspecified (there was no appropriate option). Between patch dispersal ranges from 77m to 14790m, within patch ranges 0m to 5103m). Out of 103 forest patches ID'd, 100 patches connected via bird movements. Q12 biotic driver note: biotic driver not studied in terms of effect, so direction of relationship NA. This study tracks bird migrations and quantifies number of flights and distance of flights within and between patches, by within- or outside-breeding season.",ESP = 30 male trumpeter hornbills (Bycanistes bucinator),0,"Potential patch dispersal events, dispersal distance",1,Service Provider (Q17),FALSE,,"Single species  [e.g. ESPs, single species]",0,0,,FALSE,,1,Yes,Yes,,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_O27m3gk8c7WxsOJ,TM,Large herbivores affect forest ecosystem functions by altering the structure of dung beetle communities,,,,0,Dung decomposition,0,Other,FALSE,Deer density,"Single species  [e.g. ESPs, single species]",0,1,Other,FALSE,"Canopy openness, Understory cover, Soil Hardness",0,No,No,,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_3D5Ov1aket6ac1D,TM,Large- scale trade- off between agricultural intensification and crop pollination services,,,,1,"Crop yield , crop variation",0,Service Provider (Q17),TRUE,Pollination dependence,Only land cover or habitat type as proxy,0,0,,FALSE,,0,No,Yes,Management Practices,TRUE,Crop intensification
2020-04-18,FALSE,Keep,FALSE,R_3rHzypBwpvVvybG,IS,Larger Area Facilitates Richness-Function Effects in Experimental Microcosms,,,,0,"community respiration,total carbon content, total nitrogen content",1,,FALSE,,"Across species  [e.g. community structure, diversity]",1,1,Other,FALSE,dish area (habitat area),0,Yes,No,,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_3oYksXrdT2fdlb8,TM,Late flowering time enhances insect pollination of turnip rape,,,,0,"Flower visits,Yield",1,,TRUE,Density of honeybee hives,"Multiple ESP species [e.g., multiple focal ESP species]",0,1,Other,FALSE,"Landscape types (Homogeneous, Heterogeneous)",0,No,Yes,"Land use change,Management Practices",TRUE,"Pesticide use intensity, Insecticide spraying, herbicide spraying, fungicide spraying"
2020-04-18,FALSE,Keep,FALSE,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",,,,1,"Habitat quality,Carbon sequestration,Water yield,Soil retention, Sand fixation,Crop production",0,,FALSE,,,0,0,,FALSE,,0,No,No,,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_28Hx1jkuZaaLrHN,AIS,Linking environmental variables with regional-scale variability in ecological structure and standing stock of carbon within UK kelp forests,,,,0,"canopy biomass, canopy carbon",0,,FALSE,,,0,1,"Other,Climate",FALSE,"wave fetch, waves, tides, daytime light, summer max temp, wave fetch",0,No,No,,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_3r31WJ3iAdCuzSy,TK,Linking wind erosion to ecosystem services in drylands: a landscape ecological approach,,,,0,"carbon storage,soil conservation percentage,crop production, meat production",0,,FALSE,,,0,1,Climate,FALSE,,0,Yes,Yes,Management Practices,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_1cSWfVmX4Lq0M1H,NBD,Living shorelines enhance nitrogen removal capacity over time,,,,1,"N2, NO measurements, dissolved gasses",0,,FALSE,,Only land cover or habitat type as proxy,0,0,Climate,FALSE,,0,No,Space for time,Land use change,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_2abiWyG0fGkpAhC,LB,Local and broadscale landscape structure differentially impact predation of two potato pests,,,,0,"proportion of predated Colorado potato beetle eggs, ratio of aphid growth with and without predators",0,,FALSE,,,0,0,,FALSE,,1,Yes,No,Management Practices,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_1hQmXbqgKN254HD,TM,"LOCAL AND SCIENTIFIC ECOLOGICAL KNOWLEDGE POTENTIAL AS A SOURCE OF INFORMATION IN A PERIURBAN RIVER, MEXICO CITY, MEXICO",,,,1,"Water quantity, water quality",0,,FALSE,,,0,0,,FALSE,,0,No,Yes,"Land use change,Management Practices",FALSE,
2020-04-18,FALSE,Keep,FALSE,R_1BoB4Gd0QcQC9A5,LB,Local loss and spatial homogenization of plant diversity reduce ecosystem multifunctionality,,,,0,"aboveground live biomass,soil carbon storage,litter decomposition,invasion resistance",0,Service Provider (Q17),FALSE,,"Across species  [e.g. community structure, diversity]",1,0,Climate,FALSE,,0,No,No,,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_eOKpUdG4poM32WR,AIS,Low tolerance of New Caledonian secondary forest species to savanna fires,,,,0,secondary forest fire tolerance,0,Other,FALSE,"bark thickness, tree height",,1,1,Extreme Events,TRUE,fire regimes across savannah and into secondary forest,0,No,No,,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_2dSh4Sqg9aHnvaS,AIS,Machine learning for ecosystem services,machine learning methods with two case studies (Italy and South Africa),,,0,"firewood use,terrestrial biodiversity",0,,FALSE,,Only land cover or habitat type as proxy,0,1,Other,FALSE,"land cover type, slope, nutrient-supplying capacity of the soil, NDWI, silt proportion in topsoil, temp, precipitation, aspect, slope, elevation",0,No,No,"Land use change,Population growth,Management Practices",TRUE,population density
2020-04-18,TRUE,Keep,TRUE,R_1rpjuUq1KH7L696,KCG,Mammal diversity influences the carbon cycle through trophic interactions in the Amazon,"Unit of replication is transects, not plots","This paper seems like an excellent example of ESPs, functions, and services. ",,0,"Carbon per tree, soil carbon, carbon per area",1,Service Provider (Q17),FALSE,,"Multiple ESP species [e.g., multiple focal ESP species]",0,0,,FALSE,,0,No,No,,FALSE,
2020-04-18,TRUE,Keep,TRUE,R_1ohcLMajY8ggLT8,TK,Mammal diversity influences the carbon cycle through trophic interactions in the Amazon,,,,0,"soil carbon, carbon in trees per area",1,Service Provider (Q17),FALSE,,"Across species  [e.g. community structure, diversity]",1,1,Climate,FALSE,,0,No,No,,FALSE,
2020-04-18,FALSE,Maybe,TRUE,R_PzFHkZDDDfxQBJD,GV,Managing ecosystems without prior knowledge: pathological outcomes of lake liming,,"No measurement of services/function except community structure of certain groups including fish, so fisheries was the closest link that they mentioned.","Talked about services that are vital in freshwater lakes, but focused on community structure of groups. Fisheries would depend fairly clearly on fish community structure, so it is still included. No services truly measured.",0,"Plankton and macroinvertebrate community structure,Fish community structure",0,,FALSE,,,0,1,,FALSE,,0,No,No,Management Practices,FALSE,
2020-04-18,FALSE,Keep,TRUE,R_4T17wWafN6Kg0gN,SDJ,Managing ecosystems without prior knowledge: pathological outcomes of lake liming,,"Q12. The study included lakes that were naturally acidified and lakes that were acidified due to human activity. It also included lakes that were limed by humans and ones that were not. So water quality was determined by natural and human causes. They were particularly interested in the human-caused liming. The human driver relationship was mixed because adding lime to lakes that were naturally acidified seemed to cause negative changes in community structure. Adding lime to lakes that were acidified due to human use probably had neutral to beneficial impacts from a management standpoint (water quality). For food and feed, the fisheries potential is responding to the community structure/water quality/human liming. They estimate fisheries potential from occurrence of valuable fish species. Q13  Kremen topic 3 is relevant because the paper does include - how community structure is different in naturally acidified lakes compared to unnaturally acidified lakes, but they do not delve into those details or discuss them at all.",The paper mentions particular fish that are important to humans (fisheries) but does not delve into how the community structure affects those ESPs. So Q14 not relevant,1,"water quality,community structure,biodiversity",0,,FALSE,,,0,0,,FALSE,,0,No,No,Management Practices,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_AzdHSPizkCLvthD,IS,Mapping ecosystem services in New York City: Applying a social-ecological approach in urban vacant land,,used table 2 for question 12 classification of ecosystem services and tables A1 and A2 for positive direction indicators,,0,"cooling by vegetation,ecological priority areas, connectivity, shape, size,coarse veg area x pollution removal rate, fine veg area x pollution removal rate,coarse veg area x avg.  sequestration rate, coarse veg area x avg.  storage rate, fine veg area x avg.  sequestration rate, soil area x carbon density,runoff mitigation,community garden,recreation (public access, actual use)",1,,FALSE,,Only land cover or habitat type as proxy,0,0,,FALSE,,0,No,No,Land use change,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_T8hA2FtQncJV6kV,CW,Mapping social-ecological vulnerability to inform local decision making,"Used a previously published model from the lead author to model fishing effort and ecological exposure around Moorea, collected data on spatially explicit indicators in a 6-month window, and used census data for social component","Paper talks about feedbacks but doesn't measure them directly. The way Q12 is structured doesn't seem well suited to capture studies like this one that provide wall-to-wall maps of ES's/resilience/vulnerability. Because it's a spatial study, it inherently addresses scale, but it's also tricky to answer Q9 for this (e.g. there are no ""plots""). Ecological vulnerability and social vulnerability are not correlated in the same way consistently across space. The authors use indices for all three response variables of interest (socio-ecological vulnerability, ecol. vulnerability, and social vulnerability) with multiple factors underlying those indices. Ecological resilience index is based on a normalized ""intrinsic vulnerability to fishing index"" [from another model] and fish assemblage data; socio indices based on 11 indicator that they lumped into 5 components (spatial mobility, materials assets, occupational mobility, attachment, and education). All response indices are on a 0 to 1 (low to high) scale. A reader would have to dig into the supplemental material and references to fully understand how and which data are used, how models work, etc.  ",Authors write they use fish count data but don't provide details on how many spp,0,"Socio-ecological vulnerability, Social vulnerability, ecological vulnerability",1,Service Provider (Q17),FALSE,,"Across species  [e.g. community structure, diversity]",0,0,Other,FALSE,Location of reef (distance from fishing home/shore),1,No,No,"Exploitation (hunting, fishing),Other",FALSE,"Municipality (this mixes a bit with geographic location), social sensitivity (index)"
2020-04-18,FALSE,Keep,FALSE,R_3PEPvorJEjbpsyI,SDJ,Mapping Soil Erosion Prevention Using an Ecosystem Service Modeling Framework for Integrated Land Management and Policy,"modeled actual ES delivery vs. capacity for ES delivery and hosed that they do not match spatially or temporally. ES was soil erosion prevention and inputs to model were rainfall erosivity, soil erodibility, topography, soil cover",,,1,impact intensity (tons of soil),0,,FALSE,,,0,0,,FALSE,,0,No,Yes,Management Practices,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_2TKO5lns9kThjIM,JL,"Mapping spatial non-stationarity of human-natural factors associated with agricultural landscape multifunctionality in Beijing-Tianjin-Hebei region, China",,"Note for the ES-Driver table, the paper actually looked at the effect of the drivers on MULTIFUNCTIONALITY (a composite of all the listed ES's) rather than focusing on individual relationships between drivers and services",,0,"habitat maintenance, habitat connectivity,soil retention,food supply,landscape aesthetics, population carrier",0,,FALSE,,,0,1,"Other,Climate",FALSE,"slope, elevation",0,No,Yes,Population growth,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_306ID7zs5CnvD81,TM,"Mapping Watershed-Level Ecosystem Service Bundles in the Pearl River Delta, China",,,,1,"Carbon sequestration,Aquatic production,Soil conservation, Soil organic carbon,Grain production,Outdoor recreation, Urban green space",0,,FALSE,,Only land cover or habitat type as proxy,0,0,,TRUE,"Ecosystem service types, ",0,No,No,Land use change,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_2B58P4Q0Ae5FcR6,IS,Measuring ecosystem capacity to provide regulating services: forest removal and recovery at Hubbard Brook (USA),,,looked at tree species composition for biomass and carbon estimates,0,"standing biomass,total aboveground carbon,water flow regulation,water quality regulation",0,,FALSE,,"Across species  [e.g. community structure, diversity]",1,1,,FALSE,,0,No,Yes,Management Practices,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_1gbkfUUGrcUD3iX,TM,Meteorological conditions and site characteristics driving edible mushroom production in Pinus pinaster forests of Central Spain,,,,0,Edible mushroom yield,0,,FALSE,,,0,1,"Other,Climate",FALSE,"Rainfall, Temperature, Soil Organic Matter, Soil texture, Soil, Ph, Forest stand age",0,No,Yes,,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_1LbwxNKQjyXIP36,SDJ,Microhabitat heterogeneity promotes soil fertility and ground-dwelling arthropod diversity in Mediterranean wood-pastures,in agroforestry there are 5 microhabitat types (with low-intensity management). They looked at differences by microsite in soil chemical fertility (5 main measurements) and decomposition food webs (4 main groups of soil fauna). Goal was to inform management decisions to continue as is ... more heterogeneous mosaic is better,"the management strategy was not varied. There was just one management type and microhabitats resulted, which were then observed",,0,"organic matter content, total N, C:N ratio, available P, exchangeable base cations (Ca, K, Mg, Na), abundance and body size of collembollans, abundance and body size of dipterans, abundance and body size of carabids, abundance and body size of staphylinids, species richness, composition",1,,FALSE,,"Multiple ESP species [e.g., multiple focal ESP species],Across species  [e.g. community structure, diversity]",1,0,,FALSE,,0,No,No,Management Practices,FALSE,
2020-04-18,FALSE,Maybe,FALSE,R_C4Fa36rH5EGVZZv,CW,"Modeling and predicting the growth of the mussel, Mytilus edulis: implications for planning of aquaculture and eutrophication mitigation","Paper is primarily a modeling study. Used experimental data from mussel transplants (data belong to lead author, written up in different study) as mussel growth data for model.","This paper was tricky to evaluate. Talks about ES's (nutrient assimilation, production yield for aquaculture) but doesn't quantify anything related to them. Simply states that mussel growth is an EF (reader is to accept that) and that relates to ES's. It also doesn't show how different predictive variables relate to mussel growth rate, figures show overall model performance and AIC values.. I think this paper is more about methods for modeling and how accurate models are than trying to quantify ES provisioning, although map in results does show how mussel relative growth classes are distributed across space.",,0,"Growth of dry soft tissue,Growth of shell length",1,Other,FALSE,Chlorophyll-a,"Single species  [e.g. ESPs, single species]",0,1,Other,FALSE,"Geographic (latitude, distance to baseline), Oceanographical (area volume, turnover time, exposure), Hydrological (temperature, salinity), Chemical (NH4, total N, total P)",1,No,No,,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_129h9u0vPQEL6Ia,SDJ,Modelling the potential impacts of urban ecosystem changes on carbon storage under different scenarios by linking the CLUE-S and the InVEST models,Mapping project for urban centers in China looking at loss of soil carbon due to urbanization under three different management scenarios,,,1,carbon storage,0,,FALSE,,,0,0,,FALSE,,0,No,Yes,"Land use change,Population growth",FALSE,
2020-04-18,FALSE,Keep,FALSE,R_22tef5kZ0vtkJSr,GV,More is more? Forest management allocation at different spatial scales to mitigate conflicts between ecosystem services,,Good example of tradeoffs between services and across spatial scales,"Only focuses on timber producing trees, but focuses on management of cutting not really about the biology of the trees",0,"carbon storage,timber production",0,,FALSE,,"Multiple ESP species [e.g., multiple focal ESP species]",0,0,,FALSE,,1,Yes,No,Management Practices,FALSE,
2020-04-18,FALSE,Maybe,FALSE,R_12FO5dczVAGa2t4,GV,Multifunctionality of floodplain landscapes: relating management options to ecosystem services,Surveyed experts and practitioners,"Had lots of variables, but only experts' assessment of the influence of the driver (intervention/management strategy) on the service. No direct measurement and largely abstract. Examined tradeoffs of different management strategies.",,1,"atmospheric regulation,Dilution and sequestration,Water for human consumption, water for agricultural use, water for industrial and energy use, water flow regulation,Water quality regulation,Pedogenesis and soil quality regulation,Pest and disease control,Biomass based energy,Terrestrial plants and animals, freshwater plants and animals,Biotic materials,Aesthetic heritage, spiritual, recreation and community activities, information and knowledge",0,,FALSE,,,0,0,,FALSE,,0,No,No,Management Practices,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_3Ia7Pdvz5zwqLHG,TM,New Forests from the Twentieth Century are a Relevant Contribution for C Storage in the Iberian Peninsula,,,,0,"Carbon stock, growth rates",0,Other,FALSE,Forest type,,1,1,"Other,Climate",FALSE,"Terrain slope, distance from coast",0,No,Yes,"Land use change,Management Practices",FALSE,
2020-04-18,FALSE,Keep,FALSE,R_9EqCanRz5Ek5Msh,IS,Non-linear effects of pesticide application on biodiversity-driven ecosystem services and disservices in a cacao agroecosystem: A modeling study,modeling only but did model yield of cacao (ES),strictly modelling paper but did model cacao yield as ES and also focused on two ESPs,two beneficial insects: a hymenopteran egg–parasitoid and a ceratopogonid pollinator,0,yield,1,Other,FALSE,"modeled influences of 3 organisms: 2 beneficial insects, 1 crop pest","Multiple ESP species [e.g., multiple focal ESP species]",0,0,,FALSE,,0,No,Yes,Management Practices,FALSE,
2020-04-18,TRUE,Keep,FALSE,R_1nZ3zam9eKzkMiG,KCG,Non-native fruit trees facilitate colonization of native forest on abandoned farmland,,,,1,Biodiversity of seedlings,0,,FALSE,,,0,0,,FALSE,,0,No,Yes,Land use change,FALSE,
2020-04-18,TRUE,Keep,FALSE,R_pbD8d5yt7CDK0Nj,TK,"Optimizing agri-environment schemes for biodiversity, ecosystem services or both?",,,,1,crop yield,0,,FALSE,,,0,0,,FALSE,,0,No,No,Management Practices,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_1QbdAK3Yg6hMMt8,CW,Optimizing intermediate ecosystem services in agriculture using rules based on landscape composition and configuration indices,Study does not take place in any location. Is a hypothetical/conceptual modeling example. Researchers based in Denmark. ,"This is a data simulation varying spatial configuration of proportion of field conserved for habitat and where within farm site conserved habitat lies (authors create two different indices to quantify this). What they model is index of ""pollination potential"" (scale is 4-10), which is not in units directly relevant to real world, and quantify this potential when farms make management decision collectively to maximize aggregate pollination potential, vs. when farms make mgmt decisions independently to maximize their own benefit (this study is in an econ journal).","Not applicable, did not model ESP",0,Pollination potential,0,,FALSE,,,0,0,,FALSE,,1,Yes,No,Management Practices,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_1fkB1rwYxOTFPbB,JL,Organic farming and host density affect parasitism rates of tortricid moths in vineyards,,"Feedbacks are complicated: they quantify parisitoids as a metric of biocontrol success and ask how land/use management affect parisitoids. Although they do not look at the effect of parasitoids on pest occupancy/health directly (meaning it is not an ESP DRIVER here), it could still be considered an ESP conceptually; and they DO look at how at how a separate ES metric (pest abundance) affects parisitioids... i.e. ES effect on ESP.","Technically the study uses multiple ESP species and community composition as direct measures of the ES (ESP response, as opposed to driver)... so there are no ESP drivers reported in the table, pest and parisitoids are rather incorporated as ecosystem disservices/services",0,"pest attack rate, pest community composition, pest parasitism rate (i.e. biocontrol success)",1,,FALSE,,"Multiple ESP species [e.g., multiple focal ESP species],Across species  [e.g. community structure, diversity]",0,0,,FALSE,,0,No,Yes,"Land use change,Management Practices",FALSE,
2020-04-18,FALSE,Keep,FALSE,R_28ZM6opDBGwIGCX,CK,Organic farming at local and landscape scales fosters biological pest control in vineyards,,,,0,"Egg predation, larval removal, weed seed removal",0,,FALSE,,,1,1,Other,FALSE,,0,No,Yes,Management Practices,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_es5TYGF5ZsgBYqt,CW,Organic farming promotes biotic resistance to foodborne human pathogens,"Surveyed above and below ground beetle communities at 70 farm sites along US West Coast (WA, OR and CA), paired with complementary lab microcosm experiments to measure pig feces removal rates by beetles collected with organic farm sites vs. conventional farm sites. Can't find how many feces removal microcosm reps used. 4 reps per farm soil treatment (16 farms?) for soil community (bacterial diversity) microcosm experiment. Data collected over two years, but they do not model effect of time (it's more they needed that amount of time to sample all of their sites). Use a geospatial data layer to quantify land cover type (e.g. wetland, grassland, etc.) surrounding each farm.","Everything measured in this study, even soil community biodiversity, is in relation to potential to mitigate pathogen spread to food through feces in crop fields (i.e. it's all about food safety risk). So only counting y-vars towards soil protection ES (e.g. not counting diversity response towards maintenance of options ES). The general result is organic farming improves below ground beetle diversity, greater beetle diversity associated with more feces removal, reduced E. coli levels. Farm management levels are conventional, organic, and integrated. They have an SEM for above and below ground farm mgmt-beetle-soil content-feces relationships.  ",,0,"E. coli levels,Feces removal rate",1,Service Provider (Q17),FALSE,,"Across species  [e.g. community structure, diversity]",0,0,,FALSE,,0,No,No,Management Practices,FALSE,
