assess_date,doublerev,ResponseId,Init,Title,id,answer,abbr,exclude,FirstAuthor,PublicationYear,SourcePublication,Abstract
2020-05-27,FALSE,R_272LSejO6zudveK,CW,Seed arrival and persistence at the tidal mudflat: identifying key processes for pioneer seedling establishment in salt marshes,Q4,Coastal,Ecosystem,Keep,Zhu,2014,MARINE ECOLOGY PROGRESS SERIES,"Salt marshes are highly valuable ecosystems that provide numerous important ecosystem services. Given the global marsh decline, there is a pressing need to understand the natural bottlenecks and thresholds to their establishment and long-term ecological maintenance. Seed presence in the right place and time is a prerequisite for pioneer establishment. We performed field surveys and manipulative seed-bank experiments on 2 mudflats with different levels of exposure in the Westerschelde, The Netherlands, to identify patterns of seed arrival and persistence and their role in determining seed bank abundance. Seed arrival decreased with distance from the seed-source area, i.e. the salt marsh, resulting in seeds being deposited on the mudflat close to the marsh edge. Once arrived, most of the surface seeds were washed away during subsequent tides, with retention of <20%. However, seed burial enhanced seed retention nonlinearly with increasing burial depth. Predation was not a major cause of seed loss. These results point to the importance of hydro dynamic and morphodynamic processes to both lateral seed dispersal and vertical seed burial on tidal flats and, therefore, suggest that saltmarsh establishment and expansion are closely linked to the physical dynamics of the entire estuarine system."
2020-05-27,TRUE,R_1CKCAHQtZDm3n6y,AIS,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q4,"Terrestrial,Freshwater",Ecosystem,Keep,Reisinger,2019,ECOLOGICAL APPLICATIONS,"The continually increasing global population residing in urban landscapes impacts numerous ecosystem functions and services provided by urban streams. Urban stream restoration is often employed to offset these impacts and conserve or enhance the various functions and services these streams provide. Despite the assumption that ""if you build it, [the function] will come,"" current understanding of the effects of urban stream restoration on stream ecosystem functions are based on short term studies that may not capture variation in restoration effectiveness over time. We quantified the impact of stream restoration on nutrient and energy dynamics of urban streams by studying 10 urban stream reaches (five restored, five unrestored) in the Baltimore, Maryland, USA, region over a two-year period. We measured gross primary production (GPP) and ecosystem respiration (ER) at the whole-stream scale continuously throughout the study and nitrate (NO3--N) spiraling rates seasonally (spring, summer, autumn) across all reaches. There was no significant restoration effect on NO3--N spiraling across reaches. However, there was a significant canopy cover effect on NO3--N spiraling, and directly comparing paired sets of unrestored-restored reaches showed that restoration does affect NO3--N spiraling after accounting for other environmental variation. Furthermore, there was a change in GPP : ER seasonality, with restored and open-canopied reaches exhibiting higher GPP : ER during summer. The restoration effect, though, appears contingent upon altered canopy cover, which is likely to be a temporary effect of restoration and is a driver of multiple ecosystem services, e.g., habitat, riparian nutrient processing. Our results suggest that decision-making about stream restoration, including evaluations of nutrient benefits, clearly needs to consider spatial and temporal dynamics of canopy cover and trade-offs among multiple ecosystem services."
2020-05-27,TRUE,R_vxI3KdgnI625Mgp,AK,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q4,Freshwater,Ecosystem,Keep,Reisinger,2019,ECOLOGICAL APPLICATIONS,"The continually increasing global population residing in urban landscapes impacts numerous ecosystem functions and services provided by urban streams. Urban stream restoration is often employed to offset these impacts and conserve or enhance the various functions and services these streams provide. Despite the assumption that ""if you build it, [the function] will come,"" current understanding of the effects of urban stream restoration on stream ecosystem functions are based on short term studies that may not capture variation in restoration effectiveness over time. We quantified the impact of stream restoration on nutrient and energy dynamics of urban streams by studying 10 urban stream reaches (five restored, five unrestored) in the Baltimore, Maryland, USA, region over a two-year period. We measured gross primary production (GPP) and ecosystem respiration (ER) at the whole-stream scale continuously throughout the study and nitrate (NO3--N) spiraling rates seasonally (spring, summer, autumn) across all reaches. There was no significant restoration effect on NO3--N spiraling across reaches. However, there was a significant canopy cover effect on NO3--N spiraling, and directly comparing paired sets of unrestored-restored reaches showed that restoration does affect NO3--N spiraling after accounting for other environmental variation. Furthermore, there was a change in GPP : ER seasonality, with restored and open-canopied reaches exhibiting higher GPP : ER during summer. The restoration effect, though, appears contingent upon altered canopy cover, which is likely to be a temporary effect of restoration and is a driver of multiple ecosystem services, e.g., habitat, riparian nutrient processing. Our results suggest that decision-making about stream restoration, including evaluations of nutrient benefits, clearly needs to consider spatial and temporal dynamics of canopy cover and trade-offs among multiple ecosystem services."
2020-05-27,TRUE,R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q4,"Terrestrial,Freshwater",Ecosystem,Keep,Chiang,2014,LANDSCAPE AND URBAN PLANNING,"Ongoing environmental disturbances (e.g., climate variation and anthropogenic activities) alter an ecosystem gradually over time. Sudden large disturbances (e.g., typhoons and earthquakes) can have a significant and immediate impact on landscapes and ecosystem services. This study explored how precipitation variation (PV) and land use/land cover (LULC) changes caused by multiple disturbances can cumulatively impact ecosystem functioning in the Chenyulan watershed in central Taiwan. We simulated four ecosystem services (water yield production, water purification, soil conservation, carbon storage) and biodiversity using the InVEST (Integrated Valuation of Ecosystem Services and Tradeoffs) model to analyze the spatiotemporal changes and obtain information regarding changes in the ecosystem. Our results indicate that the Chi-Chi earthquake had the greatest impact on the ecosystem. Specifically, the ecosystem was altered by the earthquake and could no longer absorb disturbances of a similar magnitude as before the earthquake. By differentiating the impacts of the PV and LULC changes on ecosystem services and biodiversity, we observe that the PV had a stronger impact on water yield and soil conservation, whereas the LULC change had a stronger impact on water purification. Our results also suggest that a comprehensive ecosystem management plan should consider the cumulative and hierarchical context of disturbance regimes to prevent reductions in ecological variability and ecosystem resilience, particularly in areas that are more sensitive to large disturbances. In this way, ecosystem resilience may be maintained at a level sufficient to preserve ecosystem functioning and ecosystem services in the event of unexpected large-scale environmental disturbances. (C) 2013 Elsevier B.V. All rights reserved."
2020-05-27,TRUE,R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q4,Terrestrial,Ecosystem,Keep,Chiang,2014,LANDSCAPE AND URBAN PLANNING,"Ongoing environmental disturbances (e.g., climate variation and anthropogenic activities) alter an ecosystem gradually over time. Sudden large disturbances (e.g., typhoons and earthquakes) can have a significant and immediate impact on landscapes and ecosystem services. This study explored how precipitation variation (PV) and land use/land cover (LULC) changes caused by multiple disturbances can cumulatively impact ecosystem functioning in the Chenyulan watershed in central Taiwan. We simulated four ecosystem services (water yield production, water purification, soil conservation, carbon storage) and biodiversity using the InVEST (Integrated Valuation of Ecosystem Services and Tradeoffs) model to analyze the spatiotemporal changes and obtain information regarding changes in the ecosystem. Our results indicate that the Chi-Chi earthquake had the greatest impact on the ecosystem. Specifically, the ecosystem was altered by the earthquake and could no longer absorb disturbances of a similar magnitude as before the earthquake. By differentiating the impacts of the PV and LULC changes on ecosystem services and biodiversity, we observe that the PV had a stronger impact on water yield and soil conservation, whereas the LULC change had a stronger impact on water purification. Our results also suggest that a comprehensive ecosystem management plan should consider the cumulative and hierarchical context of disturbance regimes to prevent reductions in ecological variability and ecosystem resilience, particularly in areas that are more sensitive to large disturbances. In this way, ecosystem resilience may be maintained at a level sufficient to preserve ecosystem functioning and ecosystem services in the event of unexpected large-scale environmental disturbances. (C) 2013 Elsevier B.V. All rights reserved."
2020-05-27,FALSE,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Q4,"Terrestrial,Urban,Agricultural/Rural,Freshwater",Ecosystem,Keep,Meacham,2016,ECOLOGY AND SOCIETY,"In human dominated landscapes many diverse, and often antagonistic, human activities are intentionally and inadvertently determining the supply of various ecosystem services. Understanding how different social and ecological factors shape the availability of ecosystem services is essential for fair and effective policy and management. In this paper, we evaluate how well alternative social-ecological models of human impact on ecosystems explain patterns of 16 ecosystem services (ES) across the 62 municipalities of the Norrstrom drainage basin in Sweden. We test four models of human impact on ecosystems, land use, ecological modernization, ecological footprint, and location theory, and test their ability to predict both individual ES and bundles of ES. We find that different models do best to predict different types of individual ES. Land use is the best model for predicting provisioning services, standing water quality, biodiversity appreciation, and cross-country skiing, while other models work better for the remaining services. However, this range of models is not able to predict some of the cultural ES. ES bundles are predicted worse than individual ES by these models, but provide a clear picture of variation in multiple ecosystem services based on limited information. Based on our results, we offer suggestions on how social-ecological modeling and assessments of ecosystems can be further developed."
2020-05-27,FALSE,R_1ibs5xKmcHdwFIc,CW,Social-ecological outcomes in recreational fisheries: the interaction of lakeshore development and stocking,Q4,Freshwater,Ecosystem,Keep,Ziegler,2017,ECOLOGICAL APPLICATIONS,"Many ecosystems continue to experience rapid transformations due to processes like land use change and resource extraction. A systems approach to maintaining natural resources focuses on how interactions and feedbacks among components of complex social-ecological systems generate social and ecological outcomes. In recreational fisheries, residential shoreline development and fish stocking are two widespread human behaviors that influence fisheries, yet emergent social-ecological outcomes from these potentially interacting behaviors remain under explored. We applied a social-ecological systems framework using a simulation model and empirical data to determine whether lakeshore development is likely to promote stocking through its adverse effects on coarse woody habitat and thereby also on survival of juvenile and adult fish. We demonstrate that high lakeshore development is likely to generate dependency of the ecosystem on the social system, in the form of stocking. Further, lakeshore development can interact with social-ecological processes to create deficits for state-level governments, which threatens the ability to fund further ecosystem subsidies. Our results highlight the value of a social-ecological framework for maintaining ecosystem services like recreational fisheries."
2020-05-27,FALSE,R_3rSPnJEarRAZZy3,KCG,Soil and vegetation recovery following alien tree clearing in the Eastern Cape Province of South Africa,Q4,Terrestrial,Ecosystem,Keep,Ndou,2016,AFRICAN JOURNAL OF ECOLOGY,"The impact of alien tree clearing on soil and vegetation recovery remains largely understudied. This study focused on changes in soil and vegetation properties following Acacia removal. The aim was to quantify the long-term consequences of alien clearing. Paired cleared (old 15 years; medium - 11 years; recent - 6 years) and uncleared sites were selected along the Palmiet catchment in Eastern Cape Province, South Africa. Various soil physico- chemical properties (soil moisture, pH, P, N, C, K, Na, Ca, Mg and soil repellency) and vegetation diversity measures were studied on 10 m 9 10 m plots. Results indicate that measured soil nutrients are significantly (P < 0.05) lower in cleared than in uncleared sites. However, comparisons among cleared sites alone indicate that soil properties are recovering with older cleared sites having higher (P < 0.05) nutrients than recent cleared sites. Soils in uncleared sites are more repellent than soil in cleared sites. Vegetation recovery in cleared sites was taking place with older cleared sites having higher native species diversity than recently cleared site. We conclude that the removal of alien plants could have caused a reduction in soil nutrients. However, as native vegetation recovers on cleared sites, soil nutrients are gradually improving."
2020-05-27,FALSE,R_1jC9B6WLP5Fmbar,LB,"Spatial assessment of the impact of land use and land cover change on supply of ecosystem services in Phewa watershed, Nepal",Q4,"Terrestrial,Urban,Agricultural/Rural,Other",Ecosystem,Keep,Paudyal,2019,ECOSYSTEM SERVICES,"Community-managed forested landscapes are complex social-ecological systems that supply a variety of ecosystem services (ES) to society. The flow of these services depends on land use and land cover (LULC) changes, ecological factors such as types, pattern and composition of vegetation, as well as anthropogenic factors. ES assessment helps to deal with the complexity of the interrelationships among LULC, ES supply and societal benefits. Using the case of the Phewa watershed, Nepal, this paper presents a quantitative and qualitative assessment of priority ES to understand how the supply of ES and their societal benefits have changed over the past 40 years. LULC changes were analysed using satellite images, ecosystem services were assessed using biophysical data and expressed spatially using ArcGIS. Results reveal a substantial reversal of land degradation and indicate forest recovery over the last 40 years. Dense forests increased by 1471 ha (88%) while sparse forests, grasslands and agricultural lands declined by 26%, 77% and 15%, respectively. These significant changes in LULC had a positive impact on ES due to the conversion of agricultural/grasslands and degraded forests to dense forests. ES varied significantly across the watershed. Dense forests provided relatively higher sediment retention (soil erosion rate decreased from > 30 ton ha(1) yr(1) to < 15 ton ha(-1) yr(-1)), carbon stocks (from < 50 m(3) ha(-1) to > 100 m(3) ha(-1)), habitat provision, and raw materials than other types of land cover, but reduced the water discharge. Increased aesthetic value from the restored landscape provides higher opportunities for recreation and ecotourism. Analysis of benefit-relevant indicators revealed that the perceived societal benefits from most of the ES were significantly lower than the potential supply of ES in the watershed."
2020-05-27,FALSE,R_1jC9B6WLP5Fmbar,LB,"Spatial assessment of the impact of land use and land cover change on supply of ecosystem services in Phewa watershed, Nepal",Q4_7_TEXT,peri-urban,EcosystemNotes,Keep,Paudyal,2019,ECOSYSTEM SERVICES,"Community-managed forested landscapes are complex social-ecological systems that supply a variety of ecosystem services (ES) to society. The flow of these services depends on land use and land cover (LULC) changes, ecological factors such as types, pattern and composition of vegetation, as well as anthropogenic factors. ES assessment helps to deal with the complexity of the interrelationships among LULC, ES supply and societal benefits. Using the case of the Phewa watershed, Nepal, this paper presents a quantitative and qualitative assessment of priority ES to understand how the supply of ES and their societal benefits have changed over the past 40 years. LULC changes were analysed using satellite images, ecosystem services were assessed using biophysical data and expressed spatially using ArcGIS. Results reveal a substantial reversal of land degradation and indicate forest recovery over the last 40 years. Dense forests increased by 1471 ha (88%) while sparse forests, grasslands and agricultural lands declined by 26%, 77% and 15%, respectively. These significant changes in LULC had a positive impact on ES due to the conversion of agricultural/grasslands and degraded forests to dense forests. ES varied significantly across the watershed. Dense forests provided relatively higher sediment retention (soil erosion rate decreased from > 30 ton ha(1) yr(1) to < 15 ton ha(-1) yr(-1)), carbon stocks (from < 50 m(3) ha(-1) to > 100 m(3) ha(-1)), habitat provision, and raw materials than other types of land cover, but reduced the water discharge. Increased aesthetic value from the restored landscape provides higher opportunities for recreation and ecotourism. Analysis of benefit-relevant indicators revealed that the perceived societal benefits from most of the ES were significantly lower than the potential supply of ES in the watershed."
2020-05-27,FALSE,R_6RqNYnqyvmVocH7,AIS,Spatially explicit quantification of the interactions among ecosystem services,Q4,"Terrestrial,Urban,Agricultural/Rural,Freshwater",Ecosystem,Keep,Li,2017,LANDSCAPE ECOLOGY,"Human demands for ecosystem services (ES) have tremendously changed the landscape and led to degradation of ecosystems and associated services. The resolving of current eco-environmental problems calls for better understanding of the spatially explicit ES interactions to guide targeted land-use policy-making. We propose a framework to map ES in continuous time-series, based on which we further quantify interactions among multiple ES. The supply of three key ES-soil conservation (SC), net primary production (NPP) and water yield (WY)-were quantified and mapped at fine-resolution from 2000 to 2013 using easily-accessible spatial data. Pairwise ES interactions were quantified using a spatio-temporal statistical method. Spatio-temporal analyses of ES dynamics illustrated that the supply of the three ES increased over the past 14 years in northern Shaanxi, where land cover dramatically changed owing to the wide-range ecological restoration projects. Our results also revealed that ES interactions varied across locations due to landscape heterogeneity and climate difference. In the arid and semi-arid area, synergies among ES (e.g., SC vs. WY) tended to dominate in grassland, while in artificial lands ES were prone to show trade-offs. In the semi-humid area, pairwise ES (e.g., NPP vs. WY) in woodland tended to present synergies. The spatio-temporal variation of ES and their interactions resulted from coupling effect of human-induced climate and land-use change. In the long-term, spatially explicit quantification of ES interactions can help identify spatial heterogeneity in ES trade-offs and synergies, and inform regional targeted land-use policy adjustment and sustainable ecosystem management."
2020-05-27,FALSE,R_1C8Wa0NTE2etLjt,AIS,Stream corridors as indicators of watershed land use: A case study in Istanbul,Q4,"Urban,Freshwater",Ecosystem,Keep,Serengil,2012,BOSQUE,"Riparian ecosystems as components of stream corridors provide a range of regulating ecosystem services including water production. Water quality, a component of water production is a major concern in urbanized watersheds. Water quality monitoring has been a very common method of investigating watershed impairment particularly in case of human impacts but it is now clear that hydrologic and ecological parameters may support and improve monitoring studies substantially. In three major watersheds of the Istanbul city (Alibeykoy, Sazlidere, and Kagithane) we initiated a large-scale study with the objective of evaluating integration, health, and functionality levels of riparian ecosystems. We combined a thorough field survey study with a GIS assessment to reach this objective. A total of 66 sub-watersheds have been selected in the main study watersheds and survey points have been determined at their outlets. All perennial streams in the study have been surveyed for 5 main categories; ecological water quality, water quality for use, riparian integrity, riparian functionality, and riparian habitat potential. We found that a substantial amount of the streams in or close to urban areas had lost their functionality. Furthermore, around 10 percent of all streams in the peri-urban areas had been channelled. Water quality has also been deteriorated in many streams. For example, average NO3-1 concentration at the urban streams was 76.63 mg L-1 while it was 2.67 mg L-1 at the forested part of the same watershed."
2020-05-27,FALSE,R_2YDntOTriSbrehb,AIS,The ecological adaptability of Phragmites australis to interactive effects of water level and salt stress in the Yellow River Delta,Q4,"Coastal,Freshwater,Other",Ecosystem,Keep,Guan,2017,AQUATIC ECOLOGY,"Soil salinity and waterlogging are two major environmental problems in estuarine wetlands. To prevent the typical wetland plants from degradation by soil salinization and salt waterlogging and more effectively use the plants to provide wetland ecosystem services, we examined the ecological adaptability of Phragmites australis, a characteristic plant species in the Yellow River Delta, to the interactive effects of water level and salt stress. The results showed that P. australis adapts to salt and water table stressed environments through slowing down the growth rate, maintaining the tiller number, and adjusting the biomass allocation of different organs. The highest plant height and the largest leaf area were at 0 cm water table treatment; the 0.5 % NaCl treatment increased the aboveground biomass; higher water table increased the fibrous root biomass allocation, but largely decreased the leaf biomass. The exclusion of toxic inorganic ions such as Na+ and Cl- and the accumulation of organic solutes are also important mechanisms to aid survival in saline wetlands. On average 35.1 % of Cl- and 53.9 % of Na+ accumulated in belowground organs. The study could provide fundamental guidance for wetland restoration projects and wetland sustainable use in coastal zones such as the Yellow River Delta."
2020-05-27,FALSE,R_2YDntOTriSbrehb,AIS,The ecological adaptability of Phragmites australis to interactive effects of water level and salt stress in the Yellow River Delta,Q4_7_TEXT,brackish wetlands at river delta,EcosystemNotes,Keep,Guan,2017,AQUATIC ECOLOGY,"Soil salinity and waterlogging are two major environmental problems in estuarine wetlands. To prevent the typical wetland plants from degradation by soil salinization and salt waterlogging and more effectively use the plants to provide wetland ecosystem services, we examined the ecological adaptability of Phragmites australis, a characteristic plant species in the Yellow River Delta, to the interactive effects of water level and salt stress. The results showed that P. australis adapts to salt and water table stressed environments through slowing down the growth rate, maintaining the tiller number, and adjusting the biomass allocation of different organs. The highest plant height and the largest leaf area were at 0 cm water table treatment; the 0.5 % NaCl treatment increased the aboveground biomass; higher water table increased the fibrous root biomass allocation, but largely decreased the leaf biomass. The exclusion of toxic inorganic ions such as Na+ and Cl- and the accumulation of organic solutes are also important mechanisms to aid survival in saline wetlands. On average 35.1 % of Cl- and 53.9 % of Na+ accumulated in belowground organs. The study could provide fundamental guidance for wetland restoration projects and wetland sustainable use in coastal zones such as the Yellow River Delta."
2020-05-27,FALSE,R_3fcvLoKqyRgZQeA,CK,The spatial organization of ecosystem services in river-floodplains,Q4,"Agricultural/Rural,Freshwater",Ecosystem,Keep,Tomscha,2017,ECOSPHERE,"River-floodplains are hotspots for many ecosystem services (ES), and thus, understanding how these services are spatially organized along river systems is essential. General principles from river-floodplain ecology may provide guidance for understanding these spatial patterns, yet such concepts have rarely been incorporated into spatial assessments of ES. Using a lens of riverine concepts, we contrasted how floodplain ES capacity and diversity (orchard production, forage production, carbon storage, paddle route quality, fish capacity) vary with longitudinal river-floodplain position. High spatial resolution aerial photography (2006) facilitated detection of floodplain features contributing to the production of ES. We also determined how river reach types are linked to production of ES. We found that ES capacity varied considerably with longitudinal position and reach type. Agricultural capacity was concentrated in lower reaches, high-quality paddle routes in middle-lower reaches, and fish capacity and carbon storage in upper reaches. Furthermore, the highest diversity of ES was concentrated in the lowland floodplain reaches. Our results suggest river-floodplain concepts can improve spatial assessments of ES, increase our understanding of the relationships among biological features and ES, and thus help us better manage some of the key ES trade-offs."
2020-05-27,FALSE,R_DwuyoEhxU6KfAYN,CW,The Swiss agri-environment scheme enhances pollinator diversity and plant reproductive success in nearby intensively managed farmland,Q4,Agricultural/Rural,Ecosystem,Keep,Albrecht,2007,JOURNAL OF APPLIED ECOLOGY,"1. Agri-environment schemes attempt to counteract the loss of biodiversity and associated ecosystem services such as pollination and natural pest control in agro-ecosystems. However, only a few studies have evaluated whether these attempts are successful. 2. We studied the effects of managing meadows according to the prescriptions of ecological compensation areas (ECA), the most widely adopted agri-environment scheme in Switzerland, on both pollinator species richness and abundance, and the reproductive success of plants in nearby intensively managed meadows (IM). 3. We established arrays of four pots, each containing individuals of three insect-pollinated, non-autogamous 'phytometer' species (Raphanus sativus, Hypochaeris radicata and Campanula glomerata), in ECA and adjacent IM at increasing distances from the ECA at 13 sites. 4. Species richness and abundance of hoverflies, solitary bees and large-sized pollinators (mainly social bees and butterflies) were significantly higher in ECA than in adjacent IM. Species richness and abundance of small-sized pollinators in IM declined significantly with increasing distance from ECA, whereas large-sized pollinators were not significantly affected by distance. Plant species richness and flower abundance were the major drivers of pollinator species richness and abundance; the area of an ECA had no significant influence. 5. Individual plants of R. sativus and C. glomerata produced more and heavier seeds in ECA than in IM. Furthermore, the number of seeds of these two phytometer species was positively correlated with species richness and abundance of bees. No such effects were observed for individual plants of H. radicata. The number of fruits and seeds per plant of R. sativus in IM decreased with increasing distance from ECA. 6. Synthesis and applications. We conclude that establishing ECA is an effective method of enhancing both pollinator species richness and abundance and pollination services to nearby intensely managed farmland. Our study emphasizes the importance of connectivity between ECA in maintaining diverse pollinator communities and thereby providing pollination services in agricultural landscapes."
2020-05-27,FALSE,R_2w153rcMNBw0JGL,GV,Towards systematic conservation planning adapted to the local flow of ecosystem services,Q4,Terrestrial,Ecosystem,Keep,Cimon-Morin,2014,GLOBAL ECOLOGY AND CONSERVATION,"Ecosystem services (ES) are increasingly included in conservation assessment worldwide to sustain their ability to fulfill human needs. Due to the instrumental value inherent in ES, priority areas for their conservation should be selected based on their capacity to both ensure an available supply and meet beneficiary demands. However, such a methodology has yet to be developed. Aiming to adapt systematic conservation planning procedures to include ES, we conducted a case study in eastern Canada focusing on ten ES for 16 wetland types. We first delimited the ES supply accessible for human use from the total biophysical supply and mapped demand for each ES. Secondly, we assembled conservation networks targeting the accessible supply and demand and compared them with networks targeting either ES biophysical supply or accessible supply. We found that targeting only ES supply resulted in selecting sites that are not in demand and may be up to three times less efficient in fulfilling the demands of beneficiaries for local flow ES. Thus, not considering demand in ES conservation assessment fails to position reserves where ES supply is likely to be most useful. Setting conservation targets for ES supply and demand could therefore help to achieve ES conservation objectives. (C) 2014 The Authors. Published by Elsevier B. V."
2020-05-27,FALSE,R_1gHLqAsvHjhHETV,GV,Transient Social-Ecological Stability: the Effects of Invasive Species and Ecosystem Restoration on Nutrient Management Compromise in Lake Erie,Q4,"Terrestrial,Freshwater",Ecosystem,Keep,Roy,2010,ECOLOGY AND SOCIETY,"Together, lake ecosystems and local human activity form complex social-ecological systems (SESs) characterized by feedback loops and discontinuous change. Researchers in diverse fields have suggested that complex systems do not have single stable equilibria in the long term because of inevitable perturbation. During this study, we sought to address the general question of whether or not stable social-ecological equilibria exist in highly stressed and managed lacustrine systems. Using an integrated human-biophysical model, we investigated the impacts of a species invasion and ecosystem restoration on SES equilibrium, defined here as a compromise in phosphorus management among opposing stakeholders, in western Lake Erie. Our integrated model is composed of a calibrated ecological submodel representing Sandusky Bay, and a phosphorus management submodel that reflects the societal benefits and costs of phosphorus regulation. These two submodels together form a dynamic feedback loop that includes freshwater ecology, ecosystem services, and phosphorus management. We found that the invasion of dreissenid mussels decreased ecosystem resistance to eutrophication, necessitating increased phosphorus management to preserve ecosystem services and thus creating the potential for a shift in social-ecological equilibrium. Additionally, our results suggest that net benefits in the region following the invasion of dreissenids may never again reach the pre-invasion level if on-site phosphorus control is the sole management lever. Further demonstrating transient system stability, large-scale wetland restoration shifted points of management compromise to states characterized by less on-site phosphorus management and higher environmental quality, resulting in a significant increase in net benefits in the region. We conclude that lacustrine SESs are open and dynamic, and we recommend that future models of these systems emphasize site-specific perturbation over equilibrium, thereby aiding the development of management plans for building system resistance to undesirable change that are both flexible and sustainable in an unknowable future."
2020-05-27,FALSE,R_240fccSKiMVrvXc,LD,"Uncovering the spatial dynamics of wild rice lakes, harvesters and management across Great Lakes landscapes for shared regional conservation",Q4,"Terrestrial,Freshwater",Ecosystem,Keep,Drewes,2012,ECOLOGICAL MODELLING,"Sustainable conservation and management of valued resources and ecosystem services relies on understanding the dynamics of the socio-ecological system. In the case of wild rice, a cherished food resource of Northern Great Lakes landscapes, the dynamics involve (a) a changing distribution of wild rice lakes, (b) changing harvester population and demographics, and (c) different management overlays. Together these factors influence harvester choices and opportunities and create unexpected spatial dynamics between people and the lakes they harvest. In this paper we examine first, the regional distribution and characteristics of wild rice lakes through compilation of multi-agency data, geospatial analysis, license sales and harvest surveys. Second, we identify patterns of harvest in the region through six case study lakes and examine the decision-making models used to open lakes for harvest. Gathered together these various forms of knowledge and collected data sets inform our understanding of the social ecological systems involving wild rice (Zizania palustris). Watersheds with wild rice have declined by 32% since the early 1900s, and are now primarily limited to northern Minnesota and Wisconsin. Across case studies wild rice harvesters tend to gather wild rice close to where they live or learned to harvest and 50% have more than 20 years experience. Some wild rice lakes draw harvesters from greater distances and in higher numbers. Models for managing the harvest of wild rice range from 'gather when ripe' by state entities to a more hands-on posting by reservation committees specifying hours and days of harvest on a lake by lake basis. The social ecological system around wild rice is a complex mosaic of multiple management jurisdictions, culturally diverse people, and an ecological system that is not well understood and potentially declining in extent. Defining the context of harvest within the spatially connected landscape and across multiple management systems is a first step in developing a shared framework of governance for the sustainability of wild rice landscapes. (C) 2011 Elsevier B.V. All rights reserved."
2020-05-27,FALSE,R_3rPsBHBMexNLw59,LB,Vegetation growth and sediment dynamics in a created freshwater wetland,Q4,Other,Ecosystem,Keep,Saaltink,2018,ECOLOGICAL ENGINEERING,"Understanding how the hydrological regime in relation to sediment type interferes with ecosystem development is important when wetlands are created with soft muddy material. Especially when plants are used as ecological engineers to promote crest stability and soil formation. We carried out a two-year mesocosm experiment with sediments derived from the Dutch lake Markermeer to identify the effects of the hydrological regime and sediment type on ecosystem functioning in terms of nutrient availability. We measured plant productivity, plant nutrient stoichiometry, and concentrations of N, P, and K in shoots and roots of Phragmites australis and Rumex maritimus and monitored how the clay-rich sediment from lake Markermeer changed into a wetland soil. Plants grown on Markermeer sediments tend to be N limited when periodically inundated and P limited when not inundated at all. The P availability was determined by the hydrological regime, while the N availability was determined by both the hydrological regime and the sediment type. Ecosystem development on created wetlands can be manipulated by adequate management of the hydrological regime, as plant species respond differently to changes in nutrient availability. This should be considered in eco-engineering projects where plants are used as ecological engineers to fasten ecosystem development on wetlands that are to be created from clay-rich material."
2020-05-27,FALSE,R_3rPsBHBMexNLw59,LB,Vegetation growth and sediment dynamics in a created freshwater wetland,Q4_7_TEXT,greenhouse,EcosystemNotes,Keep,Saaltink,2018,ECOLOGICAL ENGINEERING,"Understanding how the hydrological regime in relation to sediment type interferes with ecosystem development is important when wetlands are created with soft muddy material. Especially when plants are used as ecological engineers to promote crest stability and soil formation. We carried out a two-year mesocosm experiment with sediments derived from the Dutch lake Markermeer to identify the effects of the hydrological regime and sediment type on ecosystem functioning in terms of nutrient availability. We measured plant productivity, plant nutrient stoichiometry, and concentrations of N, P, and K in shoots and roots of Phragmites australis and Rumex maritimus and monitored how the clay-rich sediment from lake Markermeer changed into a wetland soil. Plants grown on Markermeer sediments tend to be N limited when periodically inundated and P limited when not inundated at all. The P availability was determined by the hydrological regime, while the N availability was determined by both the hydrological regime and the sediment type. Ecosystem development on created wetlands can be manipulated by adequate management of the hydrological regime, as plant species respond differently to changes in nutrient availability. This should be considered in eco-engineering projects where plants are used as ecological engineers to fasten ecosystem development on wetlands that are to be created from clay-rich material."
