ResponseId,Init,Title,id,sameanswer,answer,clean_answer,final_answer,review_notes,fullquestion,abbr,Group,clean_group,qnum,ES,survey_order,qa_note,rev1init,rev2init,revorder
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.5_9,FALSE,ES,ES,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of hazards and extreme events [e.g. amelioration of floods, wind, storms, hurricanes, seawater intrusion]",Yclass,,,Q12,Hazards,147,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.5_9,FALSE,Proxy for ES,Proxy for ES,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of hazards and extreme events [e.g. amelioration of floods, wind, storms, hurricanes, seawater intrusion]",Yclass,,,Q12,Hazards,147,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.5_11,FALSE,ES,ES,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Energy [e.g.  biomass-based fuels, such as biofuel crops, animal waste, fuelwood]",Yclass,,,Q12,Energy,149,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.5_11,FALSE,Proxy for ES,Proxy for ES,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Energy [e.g.  biomass-based fuels, such as biofuel crops, animal waste, fuelwood]",Yclass,,,Q12,Energy,149,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.5_12,FALSE,ES,ES,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Food and feed,Yclass,,,Q12,Food,150,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.5_12,FALSE,Proxy for ES,Proxy for ES,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Food and feed,Yclass,,,Q12,Food,150,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.5_13,FALSE,Proxy for ES,Proxy for ES,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Materials and assistance [e.g. wood, fibers, waxes, paper, resins, dyes, pearls, shells, ornamental plants, pets, herders]",Yclass,,,Q12,Materials,151,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.5_13,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Materials and assistance [e.g. wood, fibers, waxes, paper, resins, dyes, pearls, shells, ornamental plants, pets, herders]",Yclass,,,Q12,Materials,151,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.5_15,TRUE,Proxy for ES,Proxy for ES,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Maintenance of options [e.g. benefits (including those of future generations) associated with the continued existence of a wide variety of species, populations and genotypes]",Yclass,,,Q12,MaintainOpts,153,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.5_15,TRUE,Proxy for ES,Proxy for ES,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Maintenance of options [e.g. benefits (including those of future generations) associated with the continued existence of a wide variety of species, populations and genotypes]",Yclass,,,Q12,MaintainOpts,153,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.5_16,TRUE,Proxy for ES,Proxy for ES,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",Yclass,,,Q12,CulturePsych,154,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.5_16,TRUE,Proxy for ES,Proxy for ES,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",Yclass,,,Q12,CulturePsych,154,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.6_1,FALSE,+,+,,,Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Habitat creation and maintenance,EffectDirect,Env,,Q12,HabCreate,155,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.6_1,FALSE,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Habitat creation and maintenance,EffectDirect,Env,,Q12,HabCreate,155,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.6_4,FALSE,0,0,,,Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],EffectDirect,Env,,Q12,ClimReg,158,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.6_4,FALSE,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],EffectDirect,Env,,Q12,ClimReg,158,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.6_6,FALSE,0,0,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",EffectDirect,Env,,Q12,freshWQReg,160,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.6_6,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",EffectDirect,Env,,Q12,freshWQReg,160,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.6_7,FALSE,0,0,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Env,,Q12,coastWQReg,161,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.6_7,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Env,,Q12,coastWQReg,161,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.6_9,FALSE,0,0,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of hazards and extreme events [e.g. amelioration of floods, wind, storms, hurricanes, seawater intrusion]",EffectDirect,Env,,Q12,Hazards,163,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.6_9,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of hazards and extreme events [e.g. amelioration of floods, wind, storms, hurricanes, seawater intrusion]",EffectDirect,Env,,Q12,Hazards,163,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.6_11,FALSE,0,0,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Energy [e.g.  biomass-based fuels, such as biofuel crops, animal waste, fuelwood]",EffectDirect,Env,,Q12,Energy,165,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.6_11,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Energy [e.g.  biomass-based fuels, such as biofuel crops, animal waste, fuelwood]",EffectDirect,Env,,Q12,Energy,165,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.6_12,FALSE,0,0,,,Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Food and feed,EffectDirect,Env,,Q12,Food,166,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.6_12,FALSE,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Food and feed,EffectDirect,Env,,Q12,Food,166,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.6_13,FALSE,0,0,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Materials and assistance [e.g. wood, fibers, waxes, paper, resins, dyes, pearls, shells, ornamental plants, pets, herders]",EffectDirect,Env,,Q12,Materials,167,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.6_13,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Materials and assistance [e.g. wood, fibers, waxes, paper, resins, dyes, pearls, shells, ornamental plants, pets, herders]",EffectDirect,Env,,Q12,Materials,167,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.6_15,FALSE,0,0,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Maintenance of options [e.g. benefits (including those of future generations) associated with the continued existence of a wide variety of species, populations and genotypes]",EffectDirect,Env,,Q12,MaintainOpts,169,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.6_15,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Maintenance of options [e.g. benefits (including those of future generations) associated with the continued existence of a wide variety of species, populations and genotypes]",EffectDirect,Env,,Q12,MaintainOpts,169,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.6_16,FALSE,0,0,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",EffectDirect,Env,,Q12,CulturePsych,170,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.6_16,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",EffectDirect,Env,,Q12,CulturePsych,170,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.7_1,FALSE,+,+,,,Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Habitat creation and maintenance,EffectDirect,Anthro,,Q12,HabCreate,171,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.7_1,FALSE,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Habitat creation and maintenance,EffectDirect,Anthro,,Q12,HabCreate,171,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.7_4,FALSE,-,-,,,Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],EffectDirect,Anthro,,Q12,ClimReg,174,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.7_4,FALSE,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],EffectDirect,Anthro,,Q12,ClimReg,174,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.7_6,FALSE,-,-,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",EffectDirect,Anthro,,Q12,freshWQReg,176,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.7_6,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",EffectDirect,Anthro,,Q12,freshWQReg,176,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.7_7,FALSE,-,-,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Anthro,,Q12,coastWQReg,177,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.7_7,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Anthro,,Q12,coastWQReg,177,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.7_9,FALSE,-,-,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of hazards and extreme events [e.g. amelioration of floods, wind, storms, hurricanes, seawater intrusion]",EffectDirect,Anthro,,Q12,Hazards,179,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.7_9,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of hazards and extreme events [e.g. amelioration of floods, wind, storms, hurricanes, seawater intrusion]",EffectDirect,Anthro,,Q12,Hazards,179,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.7_11,FALSE,0,0,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Energy [e.g.  biomass-based fuels, such as biofuel crops, animal waste, fuelwood]",EffectDirect,Anthro,,Q12,Energy,181,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.7_11,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Energy [e.g.  biomass-based fuels, such as biofuel crops, animal waste, fuelwood]",EffectDirect,Anthro,,Q12,Energy,181,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.7_12,FALSE,0,0,,,Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Food and feed,EffectDirect,Anthro,,Q12,Food,182,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.7_12,FALSE,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Food and feed,EffectDirect,Anthro,,Q12,Food,182,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.7_13,FALSE,0,0,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Materials and assistance [e.g. wood, fibers, waxes, paper, resins, dyes, pearls, shells, ornamental plants, pets, herders]",EffectDirect,Anthro,,Q12,Materials,183,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.7_13,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Materials and assistance [e.g. wood, fibers, waxes, paper, resins, dyes, pearls, shells, ornamental plants, pets, herders]",EffectDirect,Anthro,,Q12,Materials,183,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.7_15,FALSE,0,0,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Maintenance of options [e.g. benefits (including those of future generations) associated with the continued existence of a wide variety of species, populations and genotypes]",EffectDirect,Anthro,,Q12,MaintainOpts,185,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.7_15,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Maintenance of options [e.g. benefits (including those of future generations) associated with the continued existence of a wide variety of species, populations and genotypes]",EffectDirect,Anthro,,Q12,MaintainOpts,185,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.7_16,FALSE,-,-,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",EffectDirect,Anthro,,Q12,CulturePsych,186,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.7_16,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",EffectDirect,Anthro,,Q12,CulturePsych,186,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.8_4,FALSE,0,0,,,Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],EffectDirect,Bio,,Q12,ClimReg,190,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.8_4,FALSE,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],EffectDirect,Bio,,Q12,ClimReg,190,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.8_6,FALSE,0,0,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",EffectDirect,Bio,,Q12,freshWQReg,192,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.8_6,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",EffectDirect,Bio,,Q12,freshWQReg,192,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.8_7,FALSE,0,0,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Bio,,Q12,coastWQReg,193,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.8_7,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Bio,,Q12,coastWQReg,193,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.8_9,FALSE,0,0,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Regulation of hazards and extreme events [e.g. amelioration of floods, wind, storms, hurricanes, seawater intrusion]",EffectDirect,Bio,,Q12,Hazards,195,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.8_9,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Regulation of hazards and extreme events [e.g. amelioration of floods, wind, storms, hurricanes, seawater intrusion]",EffectDirect,Bio,,Q12,Hazards,195,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.8_11,FALSE,0,0,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Energy [e.g.  biomass-based fuels, such as biofuel crops, animal waste, fuelwood]",EffectDirect,Bio,,Q12,Energy,197,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.8_11,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Energy [e.g.  biomass-based fuels, such as biofuel crops, animal waste, fuelwood]",EffectDirect,Bio,,Q12,Energy,197,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.8_12,FALSE,0,0,,,Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Food and feed,EffectDirect,Bio,,Q12,Food,198,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.8_12,FALSE,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Food and feed,EffectDirect,Bio,,Q12,Food,198,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.8_13,FALSE,0,0,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Materials and assistance [e.g. wood, fibers, waxes, paper, resins, dyes, pearls, shells, ornamental plants, pets, herders]",EffectDirect,Bio,,Q12,Materials,199,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.8_13,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Materials and assistance [e.g. wood, fibers, waxes, paper, resins, dyes, pearls, shells, ornamental plants, pets, herders]",EffectDirect,Bio,,Q12,Materials,199,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.8_15,FALSE,0,0,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Maintenance of options [e.g. benefits (including those of future generations) associated with the continued existence of a wide variety of species, populations and genotypes]",EffectDirect,Bio,,Q12,MaintainOpts,201,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.8_15,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Maintenance of options [e.g. benefits (including those of future generations) associated with the continued existence of a wide variety of species, populations and genotypes]",EffectDirect,Bio,,Q12,MaintainOpts,201,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.8_16,FALSE,+,+,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",EffectDirect,Bio,,Q12,CulturePsych,202,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.8_16,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",EffectDirect,Bio,,Q12,CulturePsych,202,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q17,FALSE,Aggregate 'pressure' index incorporating precipitation/temp/floods AND human drivers that are marked alongside this 'other' environmental driver (see Q12),Aggregate 'pressure' index incorporating precipitation/temp/floods AND human drivers that are marked alongside this 'other' environmental driver (see Q12),,,List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Env,Env,Q12,ClimReg,203,Infilled ES from Driver where 'Other' specified,JL,TK,1
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q17,FALSE,Aggregate 'pressure' index incorporating precipitation/temp/floods AND human drivers that are marked alongside this 'other' environmental driver (see Q12),Aggregate 'pressure' index incorporating precipitation/temp/floods AND human drivers that are marked alongside this 'other' environmental driver (see Q12),,,List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Env,Env,Q12,coastWQReg,203,Infilled ES from Driver where 'Other' specified,JL,TK,1
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q17,FALSE,Aggregate 'pressure' index incorporating precipitation/temp/floods AND human drivers that are marked alongside this 'other' environmental driver (see Q12),Aggregate 'pressure' index incorporating precipitation/temp/floods AND human drivers that are marked alongside this 'other' environmental driver (see Q12),,,List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Env,Env,Q12,CulturePsych,203,Infilled ES from Driver where 'Other' specified,JL,TK,1
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q17,FALSE,Aggregate 'pressure' index incorporating precipitation/temp/floods AND human drivers that are marked alongside this 'other' environmental driver (see Q12),Aggregate 'pressure' index incorporating precipitation/temp/floods AND human drivers that are marked alongside this 'other' environmental driver (see Q12),,,List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Env,Env,Q12,Energy,203,Infilled ES from Driver where 'Other' specified,JL,TK,1
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q17,FALSE,Aggregate 'pressure' index incorporating precipitation/temp/floods AND human drivers that are marked alongside this 'other' environmental driver (see Q12),Aggregate 'pressure' index incorporating precipitation/temp/floods AND human drivers that are marked alongside this 'other' environmental driver (see Q12),,,List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Env,Env,Q12,Food,203,Infilled ES from Driver where 'Other' specified,JL,TK,1
