StartDate,EndDate,RecordedDate,ResponseId,Init,doublerev,version,Title,id,answer,clean_answer,fullquestion,abbr,qnum,survey_order,reviewer_surveynotes,reviewer_exclusion_status,flagged4review,reason_flagged,outsidereviewer,outsidereviewer_notes,exclusion_reason
2020-02-22T22:27:26Z,2020-02-22T22:51:04Z,2020-02-22T22:51:04Z,R_C4Fa36rH5EGVZZv,CW,FALSE,final,"Modeling and predicting the growth of the mussel, Mytilus edulis: implications for planning of aquaculture and eutrophication mitigation",Q29,No,No,Q3b: This paper ONLY focuses on social dimensions of services (no measurement of services or processes),SocialOnly,Q3,21,"CW: This paper was tricky to evaluate. Talks about ES's (nutrient assimilation, production yield for aquaculture) but doesn't quantify anything related to them. Simply states that mussel growth is an EF (reader is to accept that) and that relates to ES's. It also doesn't show how different predictive variables relate to mussel growth rate, figures show overall model performance and AIC values.. I think this paper is more about methods for modeling and how accurate models are than trying to quantify ES provisioning, although map in results does show how mussel relative growth classes are distributed across space.",Maybe exclude (uncertainty in survey notes),TRUE,Reviewer notes trigger outside review for exclusion,LD,LD: Q1,BiodivOnly
2020-02-22T22:27:26Z,2020-02-22T22:51:04Z,2020-02-22T22:51:04Z,R_C4Fa36rH5EGVZZv,CW,FALSE,final,"Modeling and predicting the growth of the mussel, Mytilus edulis: implications for planning of aquaculture and eutrophication mitigation",Q30,No answer (question not yet created),No answer (question not yet created),"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",ReviewOnly,Q3,22,"CW: This paper was tricky to evaluate. Talks about ES's (nutrient assimilation, production yield for aquaculture) but doesn't quantify anything related to them. Simply states that mussel growth is an EF (reader is to accept that) and that relates to ES's. It also doesn't show how different predictive variables relate to mussel growth rate, figures show overall model performance and AIC values.. I think this paper is more about methods for modeling and how accurate models are than trying to quantify ES provisioning, although map in results does show how mussel relative growth classes are distributed across space.",Maybe exclude (uncertainty in survey notes),TRUE,Reviewer notes trigger outside review for exclusion,LD,LD: Q1,BiodivOnly
2020-04-16T22:35:22Z,2020-04-16T23:21:37Z,2020-04-16T23:21:38Z,R_2uPb2S1YihKUi83,KCG,FALSE,final,Modelling ecological and other risk factors influencing the outcome of the 2004 tsunami in Sri Lanka,Q2,No,No,Q3: This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,BiodivOnly,Q3,20,NA,Excluded by Q3,FALSE,NA,NA,NA,SocialOnly
2020-04-16T22:35:22Z,2020-04-16T23:21:37Z,2020-04-16T23:21:38Z,R_2uPb2S1YihKUi83,KCG,FALSE,final,Modelling ecological and other risk factors influencing the outcome of the 2004 tsunami in Sri Lanka,Q29,Yes,Yes,Q3b: This paper ONLY focuses on social dimensions of services (no measurement of services or processes),SocialOnly,Q3,21,NA,Excluded by Q3,FALSE,NA,NA,NA,SocialOnly
2020-04-16T22:35:22Z,2020-04-16T23:21:37Z,2020-04-16T23:21:38Z,R_2uPb2S1YihKUi83,KCG,FALSE,final,Modelling ecological and other risk factors influencing the outcome of the 2004 tsunami in Sri Lanka,Q30,NA (paper already excluded),NA (paper already excluded),"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",ReviewOnly,Q3,22,NA,Excluded by Q3,FALSE,NA,NA,NA,SocialOnly
2020-03-23T15:40:41Z,2020-03-23T15:41:32Z,2020-03-23T15:41:32Z,R_1pQFANcj3Os52LJ,NBD,TRUE,original,"Models of Coupled Settlement and Habitat Networks for Biodiversity Conservation: Conceptual Framework, Implementation and Potential Applications",Q2,No,No,Q3: This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,BiodivOnly,Q3,20,NA,Excluded by Q3,TRUE,Inconsistent reviewer answers to Q3,CTW,"CTW: reviewers disagree on exclusion reason (NBD excluded by review only, LD excluded by biodiversity only); CTW reviewed and is a conceptual/framework paper, agree with NBD reason",ReviewOnly
2020-03-23T15:40:41Z,2020-03-23T15:41:32Z,2020-03-23T15:41:32Z,R_1pQFANcj3Os52LJ,NBD,TRUE,original,"Models of Coupled Settlement and Habitat Networks for Biodiversity Conservation: Conceptual Framework, Implementation and Potential Applications",Q29,No,No,Q3b: This paper ONLY focuses on social dimensions of services (no measurement of services or processes),SocialOnly,Q3,21,NA,Excluded by Q3,TRUE,Inconsistent reviewer answers to Q3,CTW,"CTW: reviewers disagree on exclusion reason (NBD excluded by review only, LD excluded by biodiversity only); CTW reviewed and is a conceptual/framework paper, agree with NBD reason",ReviewOnly
2020-03-23T15:40:41Z,2020-03-23T15:41:32Z,2020-03-23T15:41:32Z,R_1pQFANcj3Os52LJ,NBD,TRUE,original,"Models of Coupled Settlement and Habitat Networks for Biodiversity Conservation: Conceptual Framework, Implementation and Potential Applications",Q30,Yes,Yes,"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",ReviewOnly,Q3,22,NA,Excluded by Q3,TRUE,Inconsistent reviewer answers to Q3,CTW,"CTW: reviewers disagree on exclusion reason (NBD excluded by review only, LD excluded by biodiversity only); CTW reviewed and is a conceptual/framework paper, agree with NBD reason",ReviewOnly
2020-03-03T21:56:44Z,2020-03-03T21:57:01Z,2020-03-03T21:57:01Z,R_24k5lWpZiYsHg1E,LD,TRUE,original,"Models of Coupled Settlement and Habitat Networks for Biodiversity Conservation: Conceptual Framework, Implementation and Potential Applications",Q2,Yes,Yes,Q3: This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,BiodivOnly,Q3,20,NA,Excluded by Q3,TRUE,Inconsistent reviewer answers to Q3,CTW,"CTW: reviewers disagree on exclusion reason (NBD excluded by review only, LD excluded by biodiversity only); CTW reviewed and is a conceptual/framework paper, agree with NBD reason",ReviewOnly
2020-03-03T21:56:44Z,2020-03-03T21:57:01Z,2020-03-03T21:57:01Z,R_24k5lWpZiYsHg1E,LD,TRUE,original,"Models of Coupled Settlement and Habitat Networks for Biodiversity Conservation: Conceptual Framework, Implementation and Potential Applications",Q29,NA (paper already excluded),NA (paper already excluded),Q3b: This paper ONLY focuses on social dimensions of services (no measurement of services or processes),SocialOnly,Q3,21,NA,Excluded by Q3,TRUE,Inconsistent reviewer answers to Q3,CTW,"CTW: reviewers disagree on exclusion reason (NBD excluded by review only, LD excluded by biodiversity only); CTW reviewed and is a conceptual/framework paper, agree with NBD reason",ReviewOnly
2020-03-03T21:56:44Z,2020-03-03T21:57:01Z,2020-03-03T21:57:01Z,R_24k5lWpZiYsHg1E,LD,TRUE,original,"Models of Coupled Settlement and Habitat Networks for Biodiversity Conservation: Conceptual Framework, Implementation and Potential Applications",Q30,NA (paper already excluded),NA (paper already excluded),"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",ReviewOnly,Q3,22,NA,Excluded by Q3,TRUE,Inconsistent reviewer answers to Q3,CTW,"CTW: reviewers disagree on exclusion reason (NBD excluded by review only, LD excluded by biodiversity only); CTW reviewed and is a conceptual/framework paper, agree with NBD reason",ReviewOnly
2020-02-26T17:59:53Z,2020-02-26T18:00:32Z,2020-02-26T18:00:32Z,R_XjGkYpVztVkWn05,NBD,FALSE,final,MtDNA metagenomics reveals large-scale invasion of belowground arthropod communities by introduced species,Q2,Yes,Yes,Q3: This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,BiodivOnly,Q3,20,NA,Excluded by Q3,FALSE,NA,NA,NA,BiodivOnly
2020-02-26T17:59:53Z,2020-02-26T18:00:32Z,2020-02-26T18:00:32Z,R_XjGkYpVztVkWn05,NBD,FALSE,final,MtDNA metagenomics reveals large-scale invasion of belowground arthropod communities by introduced species,Q29,NA (paper already excluded),NA (paper already excluded),Q3b: This paper ONLY focuses on social dimensions of services (no measurement of services or processes),SocialOnly,Q3,21,NA,Excluded by Q3,FALSE,NA,NA,NA,BiodivOnly
2020-02-26T17:59:53Z,2020-02-26T18:00:32Z,2020-02-26T18:00:32Z,R_XjGkYpVztVkWn05,NBD,FALSE,final,MtDNA metagenomics reveals large-scale invasion of belowground arthropod communities by introduced species,Q30,NA (paper already excluded),NA (paper already excluded),"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",ReviewOnly,Q3,22,NA,Excluded by Q3,FALSE,NA,NA,NA,BiodivOnly
2020-03-14T19:36:29Z,2020-03-14T19:49:35Z,2020-03-14T19:49:36Z,R_eXVQ5p7CpOjszzr,CW,FALSE,final,Multi-scale vulnerability of natural capital in a panarchy of social-ecological landscapes,Q2,No,No,Q3: This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,BiodivOnly,Q3,20,NA,Excluded by Q3,FALSE,NA,NA,NA,SocialOnly
2020-03-14T19:36:29Z,2020-03-14T19:49:35Z,2020-03-14T19:49:36Z,R_eXVQ5p7CpOjszzr,CW,FALSE,final,Multi-scale vulnerability of natural capital in a panarchy of social-ecological landscapes,Q29,Yes,Yes,Q3b: This paper ONLY focuses on social dimensions of services (no measurement of services or processes),SocialOnly,Q3,21,NA,Excluded by Q3,FALSE,NA,NA,NA,SocialOnly
2020-03-14T19:36:29Z,2020-03-14T19:49:35Z,2020-03-14T19:49:36Z,R_eXVQ5p7CpOjszzr,CW,FALSE,final,Multi-scale vulnerability of natural capital in a panarchy of social-ecological landscapes,Q30,NA (paper already excluded),NA (paper already excluded),"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",ReviewOnly,Q3,22,NA,Excluded by Q3,FALSE,NA,NA,NA,SocialOnly
2020-03-30T22:09:13Z,2020-03-30T22:24:46Z,2020-03-30T22:24:47Z,R_12FO5dczVAGa2t4,GV,FALSE,final,Multifunctionality of floodplain landscapes: relating management options to ecosystem services,Q2,No,No,Q3: This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,BiodivOnly,Q3,20,"GV: Had lots of variables, but only experts' assessment of the influence of the driver (intervention/management strategy) on the service. No direct measurement and largely abstract. Examined tradeoffs of different management strategies.",Maybe exclude (uncertainty in survey notes),TRUE,Reviewer notes trigger outside review for exclusion,NBD,"NBD: I would call this a methods development paper. They did use some data in the model, but not to ask a question beyond ""does our model work better than the others""",ReviewOnly
2020-03-30T22:09:13Z,2020-03-30T22:24:46Z,2020-03-30T22:24:47Z,R_12FO5dczVAGa2t4,GV,FALSE,final,Multifunctionality of floodplain landscapes: relating management options to ecosystem services,Q29,No,No,Q3b: This paper ONLY focuses on social dimensions of services (no measurement of services or processes),SocialOnly,Q3,21,"GV: Had lots of variables, but only experts' assessment of the influence of the driver (intervention/management strategy) on the service. No direct measurement and largely abstract. Examined tradeoffs of different management strategies.",Maybe exclude (uncertainty in survey notes),TRUE,Reviewer notes trigger outside review for exclusion,NBD,"NBD: I would call this a methods development paper. They did use some data in the model, but not to ask a question beyond ""does our model work better than the others""",ReviewOnly
2020-03-30T22:09:13Z,2020-03-30T22:24:46Z,2020-03-30T22:24:47Z,R_12FO5dczVAGa2t4,GV,FALSE,final,Multifunctionality of floodplain landscapes: relating management options to ecosystem services,Q30,No,No,"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",ReviewOnly,Q3,22,"GV: Had lots of variables, but only experts' assessment of the influence of the driver (intervention/management strategy) on the service. No direct measurement and largely abstract. Examined tradeoffs of different management strategies.",Maybe exclude (uncertainty in survey notes),TRUE,Reviewer notes trigger outside review for exclusion,NBD,"NBD: I would call this a methods development paper. They did use some data in the model, but not to ask a question beyond ""does our model work better than the others""",ReviewOnly
2020-02-13T21:22:05Z,2020-02-13T23:00:55Z,2020-02-13T23:00:55Z,R_2qrxD2YLG0as2i7,AK,TRUE,original,Nitrogen-induced terrestrial eutrophication: cascading effects and impacts on ecosystem services,Q2,No,No,Q3: This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,BiodivOnly,Q3,20,AK: Consider excluding? I'm really not sure if this paper fits....I had a really hard time filling out this form since it was more of a synthesis. They also use/mention tons of indicators so I wasn't sure how to fill out the table in Q12,Excluded by survey notes,TRUE,Inconsistent reviewer answers to Q3,LD,LD: Framework,ReviewOnly
2020-02-13T21:22:05Z,2020-02-13T23:00:55Z,2020-02-13T23:00:55Z,R_2qrxD2YLG0as2i7,AK,TRUE,original,Nitrogen-induced terrestrial eutrophication: cascading effects and impacts on ecosystem services,Q29,No answer (question not yet created),No answer (question not yet created),Q3b: This paper ONLY focuses on social dimensions of services (no measurement of services or processes),SocialOnly,Q3,21,AK: Consider excluding? I'm really not sure if this paper fits....I had a really hard time filling out this form since it was more of a synthesis. They also use/mention tons of indicators so I wasn't sure how to fill out the table in Q12,Excluded by survey notes,TRUE,Inconsistent reviewer answers to Q3,LD,LD: Framework,ReviewOnly
2020-02-13T21:22:05Z,2020-02-13T23:00:55Z,2020-02-13T23:00:55Z,R_2qrxD2YLG0as2i7,AK,TRUE,original,Nitrogen-induced terrestrial eutrophication: cascading effects and impacts on ecosystem services,Q30,No answer (question not yet created),No answer (question not yet created),"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",ReviewOnly,Q3,22,AK: Consider excluding? I'm really not sure if this paper fits....I had a really hard time filling out this form since it was more of a synthesis. They also use/mention tons of indicators so I wasn't sure how to fill out the table in Q12,Excluded by survey notes,TRUE,Inconsistent reviewer answers to Q3,LD,LD: Framework,ReviewOnly
2020-03-11T17:12:50Z,2020-03-11T17:15:12Z,2020-03-11T17:15:12Z,R_9ZG2VNNxlUZhVDj,GV,TRUE,original,Nitrogen-induced terrestrial eutrophication: cascading effects and impacts on ecosystem services,Q2,No,No,Q3: This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,BiodivOnly,Q3,20,NA,Excluded by Q3,TRUE,Inconsistent reviewer answers to Q3,LD,LD: Framework,ReviewOnly
2020-03-11T17:12:50Z,2020-03-11T17:15:12Z,2020-03-11T17:15:12Z,R_9ZG2VNNxlUZhVDj,GV,TRUE,original,Nitrogen-induced terrestrial eutrophication: cascading effects and impacts on ecosystem services,Q29,No,No,Q3b: This paper ONLY focuses on social dimensions of services (no measurement of services or processes),SocialOnly,Q3,21,NA,Excluded by Q3,TRUE,Inconsistent reviewer answers to Q3,LD,LD: Framework,ReviewOnly
2020-03-11T17:12:50Z,2020-03-11T17:15:12Z,2020-03-11T17:15:12Z,R_9ZG2VNNxlUZhVDj,GV,TRUE,original,Nitrogen-induced terrestrial eutrophication: cascading effects and impacts on ecosystem services,Q30,Yes,Yes,"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",ReviewOnly,Q3,22,NA,Excluded by Q3,TRUE,Inconsistent reviewer answers to Q3,LD,LD: Framework,ReviewOnly
2020-02-19T17:58:00Z,2020-02-19T17:58:55Z,2020-02-19T17:58:55Z,R_3lXOY1kglqSs0jx,NBD,TRUE,original,Not all data are equal: Influence of data type and amount in spatial conservation prioritisation,Q2,No,No,Q3: This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,BiodivOnly,Q3,20,NA,Excluded by Q3,TRUE,Inconsistent reviewer answers to Q3,CTW,"CTW: reviewers disagree on exclusion reason (LD = biodiversity paper, NBD = social dimensions paper); CTW reviewed and is a methods + metareview paper (related to biodiv and social dimensions, but first and foremost is a methods/review paper -- they are comparing how types of data input affect model output, and review literature)",ReviewOnly
2020-02-19T17:58:00Z,2020-02-19T17:58:55Z,2020-02-19T17:58:55Z,R_3lXOY1kglqSs0jx,NBD,TRUE,original,Not all data are equal: Influence of data type and amount in spatial conservation prioritisation,Q29,Yes,Yes,Q3b: This paper ONLY focuses on social dimensions of services (no measurement of services or processes),SocialOnly,Q3,21,NA,Excluded by Q3,TRUE,Inconsistent reviewer answers to Q3,CTW,"CTW: reviewers disagree on exclusion reason (LD = biodiversity paper, NBD = social dimensions paper); CTW reviewed and is a methods + metareview paper (related to biodiv and social dimensions, but first and foremost is a methods/review paper -- they are comparing how types of data input affect model output, and review literature)",ReviewOnly
2020-02-19T17:58:00Z,2020-02-19T17:58:55Z,2020-02-19T17:58:55Z,R_3lXOY1kglqSs0jx,NBD,TRUE,original,Not all data are equal: Influence of data type and amount in spatial conservation prioritisation,Q30,NA (paper already excluded),NA (paper already excluded),"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",ReviewOnly,Q3,22,NA,Excluded by Q3,TRUE,Inconsistent reviewer answers to Q3,CTW,"CTW: reviewers disagree on exclusion reason (LD = biodiversity paper, NBD = social dimensions paper); CTW reviewed and is a methods + metareview paper (related to biodiv and social dimensions, but first and foremost is a methods/review paper -- they are comparing how types of data input affect model output, and review literature)",ReviewOnly
2020-02-26T15:05:51Z,2020-02-26T21:31:17Z,2020-02-26T21:31:17Z,R_3dGi24P8jdUDlZZ,LD,TRUE,original,Not all data are equal: Influence of data type and amount in spatial conservation prioritisation,Q2,Yes,Yes,Q3: This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,BiodivOnly,Q3,20,NA,Excluded by Q3,TRUE,Inconsistent reviewer answers to Q3,CTW,"CTW: reviewers disagree on exclusion reason (LD = biodiversity paper, NBD = social dimensions paper); CTW reviewed and is a methods + metareview paper (related to biodiv and social dimensions, but first and foremost is a methods/review paper -- they are comparing how types of data input affect model output, and review literature)",ReviewOnly
2020-02-26T15:05:51Z,2020-02-26T21:31:17Z,2020-02-26T21:31:17Z,R_3dGi24P8jdUDlZZ,LD,TRUE,original,Not all data are equal: Influence of data type and amount in spatial conservation prioritisation,Q29,NA (paper already excluded),NA (paper already excluded),Q3b: This paper ONLY focuses on social dimensions of services (no measurement of services or processes),SocialOnly,Q3,21,NA,Excluded by Q3,TRUE,Inconsistent reviewer answers to Q3,CTW,"CTW: reviewers disagree on exclusion reason (LD = biodiversity paper, NBD = social dimensions paper); CTW reviewed and is a methods + metareview paper (related to biodiv and social dimensions, but first and foremost is a methods/review paper -- they are comparing how types of data input affect model output, and review literature)",ReviewOnly
2020-02-26T15:05:51Z,2020-02-26T21:31:17Z,2020-02-26T21:31:17Z,R_3dGi24P8jdUDlZZ,LD,TRUE,original,Not all data are equal: Influence of data type and amount in spatial conservation prioritisation,Q30,NA (paper already excluded),NA (paper already excluded),"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",ReviewOnly,Q3,22,NA,Excluded by Q3,TRUE,Inconsistent reviewer answers to Q3,CTW,"CTW: reviewers disagree on exclusion reason (LD = biodiversity paper, NBD = social dimensions paper); CTW reviewed and is a methods + metareview paper (related to biodiv and social dimensions, but first and foremost is a methods/review paper -- they are comparing how types of data input affect model output, and review literature)",ReviewOnly
2020-04-05T19:43:07Z,2020-04-07T16:10:00Z,2020-04-07T16:10:00Z,R_2CvwDZQj1hVEnRt,TK,FALSE,final,On the other side of the ditch: exploring contrasting ecosystem service coproduction between smallholder and commercial agriculture,Q2,No,No,Q3: This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,BiodivOnly,Q3,20,NA,Excluded by Q3,FALSE,NA,NA,NA,SocialOnly
2020-04-05T19:43:07Z,2020-04-07T16:10:00Z,2020-04-07T16:10:00Z,R_2CvwDZQj1hVEnRt,TK,FALSE,final,On the other side of the ditch: exploring contrasting ecosystem service coproduction between smallholder and commercial agriculture,Q29,Yes,Yes,Q3b: This paper ONLY focuses on social dimensions of services (no measurement of services or processes),SocialOnly,Q3,21,NA,Excluded by Q3,FALSE,NA,NA,NA,SocialOnly
2020-04-05T19:43:07Z,2020-04-07T16:10:00Z,2020-04-07T16:10:00Z,R_2CvwDZQj1hVEnRt,TK,FALSE,final,On the other side of the ditch: exploring contrasting ecosystem service coproduction between smallholder and commercial agriculture,Q30,NA (paper already excluded),NA (paper already excluded),"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",ReviewOnly,Q3,22,NA,Excluded by Q3,FALSE,NA,NA,NA,SocialOnly
2020-04-16T17:03:01Z,2020-04-16T17:27:12Z,2020-04-16T17:27:12Z,R_pbD8d5yt7CDK0Nj,TK,TRUE,original,"Optimizing agri-environment schemes for biodiversity, ecosystem services or both?",Q2,No,No,Q3: This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,BiodivOnly,Q3,20,NA,Keep paper,TRUE,Inconsistent reviewer answers to Q3,LD,LD: Q3- framework,ReviewOnly
2020-04-16T17:03:01Z,2020-04-16T17:27:12Z,2020-04-16T17:27:12Z,R_pbD8d5yt7CDK0Nj,TK,TRUE,original,"Optimizing agri-environment schemes for biodiversity, ecosystem services or both?",Q29,No,No,Q3b: This paper ONLY focuses on social dimensions of services (no measurement of services or processes),SocialOnly,Q3,21,NA,Keep paper,TRUE,Inconsistent reviewer answers to Q3,LD,LD: Q3- framework,ReviewOnly
2020-04-16T17:03:01Z,2020-04-16T17:27:12Z,2020-04-16T17:27:12Z,R_pbD8d5yt7CDK0Nj,TK,TRUE,original,"Optimizing agri-environment schemes for biodiversity, ecosystem services or both?",Q30,No,No,"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",ReviewOnly,Q3,22,NA,Keep paper,TRUE,Inconsistent reviewer answers to Q3,LD,LD: Q3- framework,ReviewOnly
2020-03-10T01:04:44Z,2020-03-10T01:19:12Z,2020-03-10T01:19:13Z,R_1f6QmyQjuOj8jok,JL,TRUE,original,"Optimizing agri-environment schemes for biodiversity, ecosystem services or both?",Q2,No,No,Q3: This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,BiodivOnly,Q3,20,NA,Excluded by Q3,TRUE,Inconsistent reviewer answers to Q3,LD,LD: Q3- framework,ReviewOnly
2020-03-10T01:04:44Z,2020-03-10T01:19:12Z,2020-03-10T01:19:13Z,R_1f6QmyQjuOj8jok,JL,TRUE,original,"Optimizing agri-environment schemes for biodiversity, ecosystem services or both?",Q29,No,No,Q3b: This paper ONLY focuses on social dimensions of services (no measurement of services or processes),SocialOnly,Q3,21,NA,Excluded by Q3,TRUE,Inconsistent reviewer answers to Q3,LD,LD: Q3- framework,ReviewOnly
2020-03-10T01:04:44Z,2020-03-10T01:19:12Z,2020-03-10T01:19:13Z,R_1f6QmyQjuOj8jok,JL,TRUE,original,"Optimizing agri-environment schemes for biodiversity, ecosystem services or both?",Q30,Yes,Yes,"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",ReviewOnly,Q3,22,NA,Excluded by Q3,TRUE,Inconsistent reviewer answers to Q3,LD,LD: Q3- framework,ReviewOnly
2020-02-23T21:35:23Z,2020-02-24T00:03:53Z,2020-02-24T00:03:53Z,R_1QbdAK3Yg6hMMt8,CW,FALSE,final,Optimizing intermediate ecosystem services in agriculture using rules based on landscape composition and configuration indices,Q2,No,No,Q3: This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,BiodivOnly,Q3,20,"CW: This is a data simulation varying spatial configuration of proportion of field conserved for habitat and where within farm site conserved habitat lies (authors create two different indices to quantify this). What they model is index of ""pollination potential"" (scale is 4-10), which is not in units directly relevant to real world, and quantify this potential when farms make management decision collectively to maximize aggregate pollination potential, vs. when farms make mgmt decisions independently to maximize their own benefit (this study is in an econ journal).",Maybe exclude (uncertainty in survey notes),TRUE,Reviewer notes trigger outside review for exclusion,NBD,"NBD: I think this should have been excluded in the first round, it does not directly model an EF or ES (though it does talk about how the land management strategies would affect es), but also it really only focuses on valuation",No EF/ES measured directly (paper should have been excluded in Round 1)
2020-02-23T21:35:23Z,2020-02-24T00:03:53Z,2020-02-24T00:03:53Z,R_1QbdAK3Yg6hMMt8,CW,FALSE,final,Optimizing intermediate ecosystem services in agriculture using rules based on landscape composition and configuration indices,Q29,No,No,Q3b: This paper ONLY focuses on social dimensions of services (no measurement of services or processes),SocialOnly,Q3,21,"CW: This is a data simulation varying spatial configuration of proportion of field conserved for habitat and where within farm site conserved habitat lies (authors create two different indices to quantify this). What they model is index of ""pollination potential"" (scale is 4-10), which is not in units directly relevant to real world, and quantify this potential when farms make management decision collectively to maximize aggregate pollination potential, vs. when farms make mgmt decisions independently to maximize their own benefit (this study is in an econ journal).",Maybe exclude (uncertainty in survey notes),TRUE,Reviewer notes trigger outside review for exclusion,NBD,"NBD: I think this should have been excluded in the first round, it does not directly model an EF or ES (though it does talk about how the land management strategies would affect es), but also it really only focuses on valuation",No EF/ES measured directly (paper should have been excluded in Round 1)
2020-02-23T21:35:23Z,2020-02-24T00:03:53Z,2020-02-24T00:03:53Z,R_1QbdAK3Yg6hMMt8,CW,FALSE,final,Optimizing intermediate ecosystem services in agriculture using rules based on landscape composition and configuration indices,Q30,No answer (question not yet created),No answer (question not yet created),"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",ReviewOnly,Q3,22,"CW: This is a data simulation varying spatial configuration of proportion of field conserved for habitat and where within farm site conserved habitat lies (authors create two different indices to quantify this). What they model is index of ""pollination potential"" (scale is 4-10), which is not in units directly relevant to real world, and quantify this potential when farms make management decision collectively to maximize aggregate pollination potential, vs. when farms make mgmt decisions independently to maximize their own benefit (this study is in an econ journal).",Maybe exclude (uncertainty in survey notes),TRUE,Reviewer notes trigger outside review for exclusion,NBD,"NBD: I think this should have been excluded in the first round, it does not directly model an EF or ES (though it does talk about how the land management strategies would affect es), but also it really only focuses on valuation",No EF/ES measured directly (paper should have been excluded in Round 1)
2020-03-09T21:53:46Z,2020-03-09T22:33:35Z,2020-03-09T22:33:35Z,R_Ra9aPvHqhhgrvMd,TM,FALSE,final,Past and future landscape dynamics in pasture-woodlands of the Swiss Jura Mountains under climate change,Q2,Yes,Yes,Q3: This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,BiodivOnly,Q3,20,NA,Excluded by Q3,FALSE,NA,NA,NA,BiodivOnly
2020-03-09T21:53:46Z,2020-03-09T22:33:35Z,2020-03-09T22:33:35Z,R_Ra9aPvHqhhgrvMd,TM,FALSE,final,Past and future landscape dynamics in pasture-woodlands of the Swiss Jura Mountains under climate change,Q29,NA (paper already excluded),NA (paper already excluded),Q3b: This paper ONLY focuses on social dimensions of services (no measurement of services or processes),SocialOnly,Q3,21,NA,Excluded by Q3,FALSE,NA,NA,NA,BiodivOnly
2020-03-09T21:53:46Z,2020-03-09T22:33:35Z,2020-03-09T22:33:35Z,R_Ra9aPvHqhhgrvMd,TM,FALSE,final,Past and future landscape dynamics in pasture-woodlands of the Swiss Jura Mountains under climate change,Q30,NA (paper already excluded),NA (paper already excluded),"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",ReviewOnly,Q3,22,NA,Excluded by Q3,FALSE,NA,NA,NA,BiodivOnly
2020-02-22T20:28:38Z,2020-02-22T20:37:57Z,2020-02-22T20:37:58Z,R_2CCJu1d2qKCKMcS,CW,FALSE,final,"Patterns of earthworm, enchytraeid and nematode diversity and community structure in urban soils of different ages",Q2,Yes,Yes,Q3: This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,BiodivOnly,Q3,20,NA,Excluded by Q3,FALSE,NA,NA,NA,BiodivOnly
2020-02-22T20:28:38Z,2020-02-22T20:37:57Z,2020-02-22T20:37:58Z,R_2CCJu1d2qKCKMcS,CW,FALSE,final,"Patterns of earthworm, enchytraeid and nematode diversity and community structure in urban soils of different ages",Q29,NA (paper already excluded),NA (paper already excluded),Q3b: This paper ONLY focuses on social dimensions of services (no measurement of services or processes),SocialOnly,Q3,21,NA,Excluded by Q3,FALSE,NA,NA,NA,BiodivOnly
2020-02-22T20:28:38Z,2020-02-22T20:37:57Z,2020-02-22T20:37:58Z,R_2CCJu1d2qKCKMcS,CW,FALSE,final,"Patterns of earthworm, enchytraeid and nematode diversity and community structure in urban soils of different ages",Q30,NA (paper already excluded),NA (paper already excluded),"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",ReviewOnly,Q3,22,NA,Excluded by Q3,FALSE,NA,NA,NA,BiodivOnly
