"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q27","Q1","Q2","Q29","Q30","Q4","Q4_7_TEXT","Q5","Q6","Q6_5_TEXT","Q3","Q7","Q8","Q11","Q9.1_1","Q9.1_2","Q9.1_3","Q9.1_4","Q9.1_5","Q9.1_6","Q9.1_7","Q9.1_8","Q9.1_9","Q9.1_10","Q9.1_11","Q9.1_12","Q9.2_1","Q9.2_2","Q9.2_3","Q9.2_4","Q9.2_5","Q9.2_6","Q9.2_7","Q9.2_8","Q9.2_9","Q9.2_10","Q9.2_11","Q9.2_12","Q28","Q14","Q13","Q25.1_1_1","Q25.1_1_2","Q25.1_2_1","Q25.1_2_2","Q25.1_3_1","Q25.1_3_2","Q25.1_4_1","Q25.1_4_2","Q25.1_5_1","Q25.1_5_2","Q25.1_6_1","Q25.1_6_2","Q25.1_7_1","Q25.1_7_2","Q25.1_8_1","Q25.1_8_2","Q25.1_9_1","Q25.1_9_2","Q25.1_10_1","Q25.1_10_2","Q25.1_11_1","Q25.1_11_2","Q25.1_12_1","Q25.1_12_2","Q25.1_13_1","Q25.1_13_2","Q25.1_14_1","Q25.1_14_2","Q25.1_15_1","Q25.1_15_2","Q25.1_16_1","Q25.1_16_2","Q25.2_1","Q25.2_2","Q25.2_3","Q25.2_4","Q25.2_5","Q25.2_6","Q25.2_7","Q25.2_8","Q25.2_9","Q25.2_10","Q25.2_11","Q25.2_12","Q25.2_13","Q25.2_14","Q25.2_15","Q25.2_16","Q25.3_1","Q25.3_2","Q25.3_3","Q25.3_4","Q25.3_5","Q25.3_6","Q25.3_7","Q25.3_8","Q25.3_9","Q25.3_10","Q25.3_11","Q25.3_12","Q25.3_13","Q25.3_14","Q25.3_15","Q25.3_16","Q25.4_1","Q25.4_2","Q25.4_3","Q25.4_4","Q25.4_5","Q25.4_6","Q25.4_7","Q25.4_8","Q25.4_9","Q25.4_10","Q25.4_11","Q25.4_12","Q25.4_13","Q25.4_14","Q25.4_15","Q25.4_16","Q25.5_1","Q25.5_2","Q25.5_3","Q25.5_4","Q25.5_5","Q25.5_6","Q25.5_7","Q25.5_8","Q25.5_9","Q25.5_10","Q25.5_11","Q25.5_12","Q25.5_13","Q25.5_14","Q25.5_15","Q25.5_16","Q25.6_1","Q25.6_2","Q25.6_3","Q25.6_4","Q25.6_5","Q25.6_6","Q25.6_7","Q25.6_8","Q25.6_9","Q25.6_10","Q25.6_11","Q25.6_12","Q25.6_13","Q25.6_14","Q25.6_15","Q25.6_16","Q25.7_1","Q25.7_2","Q25.7_3","Q25.7_4","Q25.7_5","Q25.7_6","Q25.7_7","Q25.7_8","Q25.7_9","Q25.7_10","Q25.7_11","Q25.7_12","Q25.7_13","Q25.7_14","Q25.7_15","Q25.7_16","Q25.8_1","Q25.8_2","Q25.8_3","Q25.8_4","Q25.8_5","Q25.8_6","Q25.8_7","Q25.8_8","Q25.8_9","Q25.8_10","Q25.8_11","Q25.8_12","Q25.8_13","Q25.8_14","Q25.8_15","Q25.8_16","Q17","Q25","Q26","Q18","Q19","Q20","Q21","Q22","Q23","Q24"
1582807084,1582808179,"IP Address","128.138.65.137",100,1095,"True",1582808180,"R_6AvqPLCroIlK3Hr","","","","",40.0175933837891,-105.268699645996,"anonymous","EN","GV","Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression","No","No","","Terrestrial,Other","Simulated terrestrial","Global Terrestrial","Model/Data Simulation","","Strictly simulation study focused on terrestrial patchy landscapes for agricultural pests and predators of those pests.","Yes (e.g., a site sampled multiple points in time, a model with dynamics)","1 year or less","No","","","","","50+","","","","","","","","","","","","","","1-10","","","","","","1 simulated landscape (site) of ~40km2 per simulation. 4096 pixels/cells (plots) within the site of 100x100m. Also have predator and prey patches of variable size.","Yes","Unclear or not specified","","","","","","","","","","","","","","","","","","","Pest population","Predator population","","","","","","","","","","","","","","","","","","","","","","Other","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Service Provider (Q17),Other","","","","","","","","","","","","","","","","ES,EF","","","","","","","","","","","","","","","","Mixed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Spatial arrangement of landscape","","Predator dispersal distance","Kremen Topic 1 : ESPs,Kremen Topic 4 : Scale","Single species  [e.g. ESPs, single species]","","No feedbacks measured directly","No","","Examined effects of the following on pest control: spatial arrangement of landscape of patches of pests and predators, dispersal ability of predators. This was purely a simulation study, and this made it hard to code."
1582114437,1582114521,"IP Address","128.138.65.199",100,83,"True",1582114521,"R_SHSzvsOhhtnFQqd","","","","",40.0175933837891,-105.268699645996,"anonymous","EN","NBD","The effects of oil palm plantations on the functional diversity of Amazonian birds","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1582733991,1582734821,"IP Address","207.87.181.170",100,829,"True",1582734822,"R_viVr7QXNVPIHstP","","","","",45.0027008056641,-93.4880981445312,"anonymous","EN","LD","The effects of oil palm plantations on the functional diversity of Amazonian birds","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1580909342,1580920765,"IP Address","198.11.31.0",100,11422,"True",1580920765,"R_2AScyHwfYiShxsW","","","","",40.0175933837891,-105.268699645996,"anonymous","EN","LD","Traditional ecological knowledge and medicinal plant diversity in Ecuadorian Amazon home gardens","No","","","Terrestrial","","South America","Social survey/Interview","","Amazonian Ecuador; Among 138 garden owners interviewed in 11 communities, a broad knowledge of 104 pharmacological properties across 145 medicinal plant species is retained.","No","","No","","","50+","","","","","","","","","","","","","","","","","","","","","11-25","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","medicinal plants ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","socioeconomic drivers of traditional ecological knowledge","","Kremen Topic 1 : ESPs","Multiple ESP species [e.g., multiple focal ESP species]","145 medicinal plant species","No feedbacks measured directly","No","","The ""driver"" this study considers is human, but more about the characteristics of the individual people who garden and their knowledge levels of medicinal plants. The human drivers (extend of traditional knowledge)were focused on explaining the diversity of medicinal plants in gardens.  Striking finding: ""In Sangay, 91% of gardeners declare medicinal plants as their primary source of primary health care and their households have an average monthly income of 247 USD, an amount below the minimum wage in Ecuador (375 USD)."""
1585848762,1585849582,"IP Address","67.176.92.135",100,820,"True",1585849583,"R_2QlZpWXzUTC6H39","","","","",40.0372924804688,-105.278999328613,"anonymous","EN","TK","Traditional ecological knowledge and medicinal plant diversity in Ecuadorian Amazon home gardens","No","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1583933612,1583935014,"IP Address","128.138.65.56",100,1402,"True",1583935014,"R_32486uJXjAWzR26","","","","",40.0175933837891,-105.268699645996,"anonymous","EN","LD","Using citizen scientists to measure an ecosystem service nationwide","No","No","No","Terrestrial","","Europe","Experimental,Other","citizen science","To quantify the impact of different dung decompos- ers, we targeted 82 cattle farms across Finland (Fig. 1). This large-scale experiment was conducted in collabo- ration with citizen scientists from the 4H Federation of Finland, a youth organization with 79000 members distributed across the Finnish countryside.","Yes (e.g., a site sampled multiple points in time, a model with dynamics)","1 year or less","No","","","","","","","","","","","","","26+","","","","","","","","","","","","seems like  82 cattle farms across Finland but small scale experiments at those sites, less than a 1m","No","","","","","","","","","","","","","","","","dung decomposition","","","","","","","","","","","","","","","","","","","","","","","","","Other","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Service Provider (Q17)","","","","","","","","","","","","","","","","Proxy for ES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","+","","","","","","","","","rainfall","","Aphodius beetles, earthworms","Kremen Topic 1 : ESPs","Multiple ESP species [e.g., multiple focal ESP species]","decomposers and different treatments of them. xperimental treatments were implemented: (1) cow pats exposed to all local decomposers, (2) pats from which the burying activity of dor beetles (genus Geotropes) was blocked, (3) pats from which dor beetles were completely excluded, (4) pats from which both dor beetles and earthworms were excluded, and5) pats from which all local decomposers were excluded.","No feedbacks measured directly","No","","For the time question, they sampled multiple points (days) over the course of the experiment - 6 sample points in 60 days. They were trying to tease apart taxon-specific effects. Interesting: The current observations of the impact of dor beetles offer large-scale proof for previous findings obtained at smaller spatial scales: that dung beetle species of high body mass may be disproportionately important for sustaining an overall ecosystem service in both temper- ate (Rosenlew and Roslin 2008) and tropical regions (Larsen et al. 2005, Slade et al. 2007, 2011). The fate of a major ecosystem service may then hinge disproportion- ately on the fate of individual, large-sized species—a finding with profound consequences for conservation priorities. Overall, we note that our general approach of estimating functional contributions of decomposer taxa as differences in mass among dung pats to which they had vs. lacked access relies on the explicit assumption that relevant taxa were present across sites. For pat- dwelling dung beetles in the genus Aphodius, this assumption was verified through direct sampling of five bait pats (see above and Appendix B). For earthworms and dor beetles, the sampling techniques employed will suffice to establish neither their presence nor their abundance. ****FLAG AS AN INNOVATIVE APPROACH TO SCALE UP ES RESEARCH - citizen science experiments *****"
1585914755,1586088869,"IP Address","67.176.92.135",100,174113,"True",1586088869,"R_3QXJSMkNbmrftx5","","","","",40.0372924804688,-105.278999328613,"anonymous","EN","TK","Using citizen scientists to measure an ecosystem service nationwide","No","No","No","Terrestrial,Agricultural/Rural","","Europe","Experimental","","","Yes (e.g., a site sampled multiple points in time, a model with dynamics)","1 year or less","No","50+","","","","","","","","","","","","26+","","","","","","","","","","","","","No","","","","","","","","","","","","","","","","dung decomposition","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Service Provider (Q17)","","","","","","","","","","","","","","","","ES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","+","","","","","","","","","","","","Kremen Topic 1 : ESPs,Kremen Topic 2 : Community structure influencing function,Kremen Topic 3 : Environmental factors that influence provision (env. drivers, not including human drivers))","Multiple ESP species [e.g., multiple focal ESP species],Across species  [e.g. community structure, diversity]","","No feedbacks measured directly","No","",""
1583925856,1583926884,"IP Address","128.138.65.56",100,1027,"True",1583926884,"R_1JUR42uFvFRgJC8","","","","",40.0175933837891,-105.268699645996,"anonymous","EN","LD","Wetlands in agricultural landscapes for nitrogen attenuation and biodiversity enhancement: Opportunities and limitations","No","No","No","Terrestrial,Other","Riparian zone","Europe","Observational (Includes data observed in situ OR via remote sensing, if used directly)","","t each location, we used a field design with measurements of denitrification and nitrous oxide emission rates at three or four plots along an elevation/wetness gradient perpendicular to the stream with 4 replications at each height. Sampling took place in summer in the period 2005–2007. Fluxes of N2O were measured between 9.00 and 16.00h using vented, closed flux chambers with an inner diameter of 15.2cm and a height of 24.2 cm. ","Yes (e.g., a site sampled multiple points in time, a model with dynamics)","2–5 years","No","","","","","","","","","","","","","1-10","","","","","","","","","","","","6 e selected 6 locations in the catchments of Rhine and Scheldt, representing different points along the catchment-scale gradient from riparian zones along first-order streams via wetlands border- ing intermediate stream orders towards floodplain wetlands near high-order rivers. Determined spatial scale by eyeballing fig 1","No","","","","","","nitrous oxide emission","","","","","","","","denitrification","","","","","","","","","","","","","","","","","","","","","","Other","","","","Other","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Proxy for ES","","","","EF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","pH","","","Kremen Topic 3 : Environmental factors that influence provision (env. drivers, not including human drivers))","Only land cover or habitat type as proxy","Wetland habitat and different locations sampled that differed in their pH. ","No feedbacks measured directly","No","","Some key things to pull out: Denitrification(graybars)andnitrousoxideemission(blackbars)in6streamsidelocationsintheupper,middleandlowerpartsofthecatchmentsstudied. Of the environmen- tal factors measured, pH is definitely the one which gives the best explanation of these differences (Fig. 2). At all sites where nitrous oxide emissions occurred, pH values were low, whereas emissions were negligible or even negative where pH was around 7."
1585854269,1585856690,"IP Address","67.176.92.135",100,2421,"True",1585856692,"R_1Ii1tA7vhIY11FI","","","","",40.0372924804688,-105.278999328613,"anonymous","EN","TK","Wetlands in agricultural landscapes for nitrogen attenuation and biodiversity enhancement: Opportunities and limitations","No","No","","Freshwater,Other","Wetland","Europe","Observational (Includes data observed in situ OR via remote sensing, if used directly)","","Minimal data was collected, mostly a review. Not sure if it should count.","No","","No","1-10","","","","","","","","","","","","","","","","","","","","","","","","","No","","","","","","Nitrous oxide emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Other","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EF","","","","","","","","","","","","","","","","+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","pH","","","Kremen Topic 3 : Environmental factors that influence provision (env. drivers, not including human drivers))","","","No feedbacks measured directly","Yes","","Barely a data paper but did include one really small study that has barely any connection to ES. Not sure it should have made it through, but it is tough. Weird paper."
1581609706,1581610424,"IP Address","73.243.162.103",100,718,"True",1581610425,"R_2dWubSmBsL1PhRO","","","","",40.0372924804688,-105.278999328613,"anonymous","EN","AK","When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing","No","","","Freshwater","","North America,Europe","Model/Data Simulation","","It doesn't establish where the study takes place but authors are from NA and Europe","No","","No","","","","","","","","","","","","","","","","","","","","","","","","","Does not specify, it's a single population model","No","","","","","","","","","","","","","","leaf litter decomposition","","","","","","","","","","","","","","","","","","","","","","","","","","Other","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Other","","","","","","","","","","","","","","","","EF","","","","","","","","","","","","","","","","Mixed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mixed","","","","","","","","","","Temperature","","Feeding,Reproduction,Growth,Maintenance","Kremen Topic 1 : ESPs","Single species  [e.g. ESPs, single species]","","No feedbacks measured directly","No","",""
1583927214,1583927839,"IP Address","128.138.65.145",100,624,"True",1583927839,"R_b2An512Hq1gvkpH","","","","",40.0175933837891,-105.268699645996,"anonymous","EN","GV","When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing","No","No","No","Freshwater","","Global Terrestrial","Model/Data Simulation","","Strictly simulations with hypothetical stressors (drivers) driving change at different levels in a population, all the way up to the service of leaf litter decomposition.","No","","No","","","","","","","","","","","","0","","","","","","","","","","","","0","Simulation only, not spatially explicit.","No","","","","","","","","","","","","","","","","Decomposition of leaf litter in freshwater systems","","","","","","","","","","","","","","","","","","","","","","","","","Other","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Hypothetical stressors (abstract and vague)","","","None","","","No feedbacks measured directly","No","Looks at how stressors influence different levels of biological organization.",""
