StartDate,EndDate,RecordedDate,ResponseId,Init,Title,id,answer,clean_answer,fullquestion,abbr,Group,ESnum,qnum,ES,survey_order,flag_noResponse,flag_noDriver,flag_noDirection,FirstAuthor,PublicationYear,SourcePublication
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.7_15,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Maintenance of options [e.g. benefits (including those of future generations) associated with the continued existence of a wide variety of species, populations and genotypes]",EffectDirect,Anthro,15,Q12,MaintainOpts,185,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.7_16,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",EffectDirect,Anthro,16,Q12,CulturePsych,186,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.8_1,,,Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Habitat creation and maintenance,EffectDirect,Bio,1,Q12,HabCreate,187,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.8_2,,,Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Pollination and dispersal of seeds or other propagules,EffectDirect,Bio,2,Q12,Pollination,188,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.8_3,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Regulation of air quality [e.g. levels of sulphur oxide, nitrogen oxides (NOx), filtration of pollutants]",EffectDirect,Bio,3,Q12,AQReg,189,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.8_4,,,Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],EffectDirect,Bio,4,Q12,ClimReg,190,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.8_5,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Regulation of ocean acidification [e.g. Regulation, by photosynthetic organisms (on land or in water), of atmospheric CO2 concentrations and seawater pH]",EffectDirect,Bio,5,Q12,OceanReg,191,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.8_6,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",EffectDirect,Bio,6,Q12,freshWQReg,192,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.8_7,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Bio,7,Q12,coastWQReg,193,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.8_8,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",EffectDirect,Bio,8,Q12,SoilProtect,194,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.8_9,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Regulation of hazards and extreme events [e.g. amelioration of floods, wind, storms, hurricanes, seawater intrusion]",EffectDirect,Bio,9,Q12,Hazards,195,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.8_10,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals]",EffectDirect,Bio,10,Q12,PestPath,196,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.8_11,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Energy [e.g.  biomass-based fuels, such as biofuel crops, animal waste, fuelwood]",EffectDirect,Bio,11,Q12,Energy,197,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.8_12,,,Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Food and feed,EffectDirect,Bio,12,Q12,Food,198,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.8_13,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Materials and assistance [e.g. wood, fibers, waxes, paper, resins, dyes, pearls, shells, ornamental plants, pets, herders]",EffectDirect,Bio,13,Q12,Materials,199,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.8_14,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Medicinal, biochemical, and genetic resources [e.g. plant and animal breeding, materials derived from plants, animals, microbes]",EffectDirect,Bio,14,Q12,MedGen,200,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.8_15,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Maintenance of options [e.g. benefits (including those of future generations) associated with the continued existence of a wide variety of species, populations and genotypes]",EffectDirect,Bio,15,Q12,MaintainOpts,201,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.8_16,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",EffectDirect,Bio,16,Q12,CulturePsych,202,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q17,,,List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Env,,Q12,,203,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25,,,List Other Human Driver from Q12 (sep. with commas),OtherDriver,Anthro,,Q12,,204,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q26,measured 82 different ecosystem function variables ,,List Other Biotic Driver from Q12 (sep. with commas),OtherDriver,Bio,,Q12,,205,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-24T16:22:52Z,2020-04-24T16:40:41Z,2020-04-24T16:40:42Z,R_OJZSRE5K8UF5uzn,SDJ,From intrinsic to service potential: An approach to assess tourism landscape potential,Q25.1_16_1,potential tourism (12 types),,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Cultural Services, including Physical and psychological experiences ##do we... - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking] - Response 1: Separate by commas",Response,,16,Q12,CulturePsych,89,FALSE,TRUE,TRUE,Wozniak,2018,LANDSCAPE AND URBAN PLANNING
2020-04-24T16:22:52Z,2020-04-24T16:40:41Z,2020-04-24T16:40:42Z,R_OJZSRE5K8UF5uzn,SDJ,From intrinsic to service potential: An approach to assess tourism landscape potential,Q25.2_16,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",Driver,Env,16,Q12,CulturePsych,106,FALSE,TRUE,TRUE,Wozniak,2018,LANDSCAPE AND URBAN PLANNING
2020-04-24T16:22:52Z,2020-04-24T16:40:41Z,2020-04-24T16:40:42Z,R_OJZSRE5K8UF5uzn,SDJ,From intrinsic to service potential: An approach to assess tourism landscape potential,Q25.3_16,,,"Q12: Which Ecosystem Services were considered?  - Human Driver - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",Driver,Anthro,16,Q12,CulturePsych,122,FALSE,TRUE,TRUE,Wozniak,2018,LANDSCAPE AND URBAN PLANNING
2020-04-24T16:22:52Z,2020-04-24T16:40:41Z,2020-04-24T16:40:42Z,R_OJZSRE5K8UF5uzn,SDJ,From intrinsic to service potential: An approach to assess tourism landscape potential,Q25.4_16,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",Driver,Bio,16,Q12,CulturePsych,138,FALSE,TRUE,TRUE,Wozniak,2018,LANDSCAPE AND URBAN PLANNING
2020-04-24T16:22:52Z,2020-04-24T16:40:41Z,2020-04-24T16:40:42Z,R_OJZSRE5K8UF5uzn,SDJ,From intrinsic to service potential: An approach to assess tourism landscape potential,Q25.5_16,Proxy for ES,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",Yclass,,16,Q12,CulturePsych,154,FALSE,TRUE,TRUE,Wozniak,2018,LANDSCAPE AND URBAN PLANNING
2020-04-24T16:22:52Z,2020-04-24T16:40:41Z,2020-04-24T16:40:42Z,R_OJZSRE5K8UF5uzn,SDJ,From intrinsic to service potential: An approach to assess tourism landscape potential,Q25.6_16,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",EffectDirect,Env,16,Q12,CulturePsych,170,FALSE,TRUE,TRUE,Wozniak,2018,LANDSCAPE AND URBAN PLANNING
2020-04-24T16:22:52Z,2020-04-24T16:40:41Z,2020-04-24T16:40:42Z,R_OJZSRE5K8UF5uzn,SDJ,From intrinsic to service potential: An approach to assess tourism landscape potential,Q25.7_16,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",EffectDirect,Anthro,16,Q12,CulturePsych,186,FALSE,TRUE,TRUE,Wozniak,2018,LANDSCAPE AND URBAN PLANNING
2020-04-24T16:22:52Z,2020-04-24T16:40:41Z,2020-04-24T16:40:42Z,R_OJZSRE5K8UF5uzn,SDJ,From intrinsic to service potential: An approach to assess tourism landscape potential,Q25.8_16,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",EffectDirect,Bio,16,Q12,CulturePsych,202,FALSE,TRUE,TRUE,Wozniak,2018,LANDSCAPE AND URBAN PLANNING
2020-04-24T16:22:52Z,2020-04-24T16:40:41Z,2020-04-24T16:40:42Z,R_OJZSRE5K8UF5uzn,SDJ,From intrinsic to service potential: An approach to assess tourism landscape potential,Q17,,,List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Env,,Q12,,203,FALSE,TRUE,TRUE,Wozniak,2018,LANDSCAPE AND URBAN PLANNING
2020-04-24T16:22:52Z,2020-04-24T16:40:41Z,2020-04-24T16:40:42Z,R_OJZSRE5K8UF5uzn,SDJ,From intrinsic to service potential: An approach to assess tourism landscape potential,Q25,,,List Other Human Driver from Q12 (sep. with commas),OtherDriver,Anthro,,Q12,,204,FALSE,TRUE,TRUE,Wozniak,2018,LANDSCAPE AND URBAN PLANNING
2020-04-24T16:22:52Z,2020-04-24T16:40:41Z,2020-04-24T16:40:42Z,R_OJZSRE5K8UF5uzn,SDJ,From intrinsic to service potential: An approach to assess tourism landscape potential,Q26,,,List Other Biotic Driver from Q12 (sep. with commas),OtherDriver,Bio,,Q12,,205,FALSE,TRUE,TRUE,Wozniak,2018,LANDSCAPE AND URBAN PLANNING
2020-04-18T09:00:11Z,2020-04-18T11:28:59Z,2020-04-18T11:29:00Z,R_1H2kc06Tco7isnU,SDJ,Quantification of the potential impact of nature conservation on ecosystem services supply in the Flemish Region: A cascade modelling approach,Q25.1_2_1,pollination,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Pollination and dispersal of seeds or other propagules - Response 1: Separate by commas",Response,,2,Q12,Pollination,61,FALSE,TRUE,TRUE,Staes,2017,ECOSYSTEM SERVICES
2020-04-18T09:00:11Z,2020-04-18T11:28:59Z,2020-04-18T11:29:00Z,R_1H2kc06Tco7isnU,SDJ,Quantification of the potential impact of nature conservation on ecosystem services supply in the Flemish Region: A cascade modelling approach,Q25.1_3_1,air quality improvement,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of air quality [e.g. levels of sulphur oxide, nitrogen oxides (N... - Regulation of air quality [e.g. levels of sulphur oxide, nitrogen oxides (NOx), filtration of pollutants] - Response 1: Separate by commas",Response,,3,Q12,AQReg,63,FALSE,TRUE,TRUE,Staes,2017,ECOSYSTEM SERVICES
2020-04-18T09:00:11Z,2020-04-18T11:28:59Z,2020-04-18T11:29:00Z,R_1H2kc06Tco7isnU,SDJ,Quantification of the potential impact of nature conservation on ecosystem services supply in the Flemish Region: A cascade modelling approach,Q25.1_4_1,carbon sequestration in soils and biomass,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of climate [e.g. biological carbon storage and sequestration; me... - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands] - Response 1: Separate by commas",Response,,4,Q12,ClimReg,65,FALSE,TRUE,TRUE,Staes,2017,ECOSYSTEM SERVICES
2020-04-18T09:00:11Z,2020-04-18T11:28:59Z,2020-04-18T11:29:00Z,R_1H2kc06Tco7isnU,SDJ,Quantification of the potential impact of nature conservation on ecosystem services supply in the Flemish Region: A cascade modelling approach,Q25.1_6_1,"infiltration, water retention, water provisioning",,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater quantity, location and timing [e.g. flow of surfac... - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation] - Response 1: Separate by commas",Response,,6,Q12,freshWQReg,69,FALSE,TRUE,TRUE,Staes,2017,ECOSYSTEM SERVICES
2020-04-18T09:00:11Z,2020-04-18T11:28:59Z,2020-04-18T11:29:00Z,R_1H2kc06Tco7isnU,SDJ,Quantification of the potential impact of nature conservation on ecosystem services supply in the Flemish Region: A cascade modelling approach,Q25.1_8_1,"nutrient removal, nitrogen storage in SOM, phosphorous storage in SOM",,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Formation, protection, and decontamination of soils and sediments [e.g deco... - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control] - Response 1: Separate by commas",Response,,8,Q12,SoilProtect,73,FALSE,TRUE,TRUE,Staes,2017,ECOSYSTEM SERVICES
2020-04-18T09:00:11Z,2020-04-18T11:28:59Z,2020-04-18T11:29:00Z,R_1H2kc06Tco7isnU,SDJ,Quantification of the potential impact of nature conservation on ecosystem services supply in the Flemish Region: A cascade modelling approach,Q25.1_12_1,agricultural production,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Food and feed - Response 1: Separate by commas",Response,,12,Q12,Food,81,FALSE,TRUE,TRUE,Staes,2017,ECOSYSTEM SERVICES
2020-04-18T09:00:11Z,2020-04-18T11:28:59Z,2020-04-18T11:29:00Z,R_1H2kc06Tco7isnU,SDJ,Quantification of the potential impact of nature conservation on ecosystem services supply in the Flemish Region: A cascade modelling approach,Q25.1_13_1,wood production,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Materials and assistance [e.g. wood, fibers, waxes, paper, resins, dyes, pe... - Materials and assistance [e.g. wood, fibers, waxes, paper, resins, dyes, pearls, shells, ornamental plants, pets, herders] - Response 1: Separate by commas",Response,,13,Q12,Materials,83,FALSE,TRUE,TRUE,Staes,2017,ECOSYSTEM SERVICES
2020-04-18T09:00:11Z,2020-04-18T11:28:59Z,2020-04-18T11:29:00Z,R_1H2kc06Tco7isnU,SDJ,Quantification of the potential impact of nature conservation on ecosystem services supply in the Flemish Region: A cascade modelling approach,Q25.1_16_1,"noise reduction, recreation and tourism, effect on estate value, health effects (physical - mental)",,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Cultural Services, including Physical and psychological experiences ##do we... - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking] - Response 1: Separate by commas",Response,,16,Q12,CulturePsych,89,FALSE,TRUE,TRUE,Staes,2017,ECOSYSTEM SERVICES
2020-04-18T09:00:11Z,2020-04-18T11:28:59Z,2020-04-18T11:29:00Z,R_1H2kc06Tco7isnU,SDJ,Quantification of the potential impact of nature conservation on ecosystem services supply in the Flemish Region: A cascade modelling approach,Q25.2_2,,,Q12: Which Ecosystem Services were considered?  - Environmental Driver - Pollination and dispersal of seeds or other propagules,Driver,Env,2,Q12,Pollination,92,FALSE,TRUE,TRUE,Staes,2017,ECOSYSTEM SERVICES
2020-04-18T09:00:11Z,2020-04-18T11:28:59Z,2020-04-18T11:29:00Z,R_1H2kc06Tco7isnU,SDJ,Quantification of the potential impact of nature conservation on ecosystem services supply in the Flemish Region: A cascade modelling approach,Q25.2_3,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of air quality [e.g. levels of sulphur oxide, nitrogen oxides (NOx), filtration of pollutants]",Driver,Env,3,Q12,AQReg,93,FALSE,TRUE,TRUE,Staes,2017,ECOSYSTEM SERVICES
2020-04-18T09:00:11Z,2020-04-18T11:28:59Z,2020-04-18T11:29:00Z,R_1H2kc06Tco7isnU,SDJ,Quantification of the potential impact of nature conservation on ecosystem services supply in the Flemish Region: A cascade modelling approach,Q25.2_4,,,Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Driver,Env,4,Q12,ClimReg,94,FALSE,TRUE,TRUE,Staes,2017,ECOSYSTEM SERVICES
2020-04-18T09:00:11Z,2020-04-18T11:28:59Z,2020-04-18T11:29:00Z,R_1H2kc06Tco7isnU,SDJ,Quantification of the potential impact of nature conservation on ecosystem services supply in the Flemish Region: A cascade modelling approach,Q25.2_6,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Driver,Env,6,Q12,freshWQReg,96,FALSE,TRUE,TRUE,Staes,2017,ECOSYSTEM SERVICES
2020-04-18T09:00:11Z,2020-04-18T11:28:59Z,2020-04-18T11:29:00Z,R_1H2kc06Tco7isnU,SDJ,Quantification of the potential impact of nature conservation on ecosystem services supply in the Flemish Region: A cascade modelling approach,Q25.2_8,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Env,8,Q12,SoilProtect,98,FALSE,TRUE,TRUE,Staes,2017,ECOSYSTEM SERVICES
2020-04-18T09:00:11Z,2020-04-18T11:28:59Z,2020-04-18T11:29:00Z,R_1H2kc06Tco7isnU,SDJ,Quantification of the potential impact of nature conservation on ecosystem services supply in the Flemish Region: A cascade modelling approach,Q25.2_12,,,Q12: Which Ecosystem Services were considered?  - Environmental Driver - Food and feed,Driver,Env,12,Q12,Food,102,FALSE,TRUE,TRUE,Staes,2017,ECOSYSTEM SERVICES
2020-04-18T09:00:11Z,2020-04-18T11:28:59Z,2020-04-18T11:29:00Z,R_1H2kc06Tco7isnU,SDJ,Quantification of the potential impact of nature conservation on ecosystem services supply in the Flemish Region: A cascade modelling approach,Q25.2_13,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Materials and assistance [e.g. wood, fibers, waxes, paper, resins, dyes, pearls, shells, ornamental plants, pets, herders]",Driver,Env,13,Q12,Materials,103,FALSE,TRUE,TRUE,Staes,2017,ECOSYSTEM SERVICES
2020-04-18T09:00:11Z,2020-04-18T11:28:59Z,2020-04-18T11:29:00Z,R_1H2kc06Tco7isnU,SDJ,Quantification of the potential impact of nature conservation on ecosystem services supply in the Flemish Region: A cascade modelling approach,Q25.2_16,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",Driver,Env,16,Q12,CulturePsych,106,FALSE,TRUE,TRUE,Staes,2017,ECOSYSTEM SERVICES
2020-04-18T09:00:11Z,2020-04-18T11:28:59Z,2020-04-18T11:29:00Z,R_1H2kc06Tco7isnU,SDJ,Quantification of the potential impact of nature conservation on ecosystem services supply in the Flemish Region: A cascade modelling approach,Q25.3_2,,,Q12: Which Ecosystem Services were considered?  - Human Driver - Pollination and dispersal of seeds or other propagules,Driver,Anthro,2,Q12,Pollination,108,FALSE,TRUE,TRUE,Staes,2017,ECOSYSTEM SERVICES
2020-04-18T09:00:11Z,2020-04-18T11:28:59Z,2020-04-18T11:29:00Z,R_1H2kc06Tco7isnU,SDJ,Quantification of the potential impact of nature conservation on ecosystem services supply in the Flemish Region: A cascade modelling approach,Q25.3_3,,,"Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of air quality [e.g. levels of sulphur oxide, nitrogen oxides (NOx), filtration of pollutants]",Driver,Anthro,3,Q12,AQReg,109,FALSE,TRUE,TRUE,Staes,2017,ECOSYSTEM SERVICES
2020-04-18T09:00:11Z,2020-04-18T11:28:59Z,2020-04-18T11:29:00Z,R_1H2kc06Tco7isnU,SDJ,Quantification of the potential impact of nature conservation on ecosystem services supply in the Flemish Region: A cascade modelling approach,Q25.3_4,,,Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Driver,Anthro,4,Q12,ClimReg,110,FALSE,TRUE,TRUE,Staes,2017,ECOSYSTEM SERVICES
2020-04-18T09:00:11Z,2020-04-18T11:28:59Z,2020-04-18T11:29:00Z,R_1H2kc06Tco7isnU,SDJ,Quantification of the potential impact of nature conservation on ecosystem services supply in the Flemish Region: A cascade modelling approach,Q25.3_6,,,"Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Driver,Anthro,6,Q12,freshWQReg,112,FALSE,TRUE,TRUE,Staes,2017,ECOSYSTEM SERVICES
2020-04-18T09:00:11Z,2020-04-18T11:28:59Z,2020-04-18T11:29:00Z,R_1H2kc06Tco7isnU,SDJ,Quantification of the potential impact of nature conservation on ecosystem services supply in the Flemish Region: A cascade modelling approach,Q25.3_8,,,"Q12: Which Ecosystem Services were considered?  - Human Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Anthro,8,Q12,SoilProtect,114,FALSE,TRUE,TRUE,Staes,2017,ECOSYSTEM SERVICES
2020-04-18T09:00:11Z,2020-04-18T11:28:59Z,2020-04-18T11:29:00Z,R_1H2kc06Tco7isnU,SDJ,Quantification of the potential impact of nature conservation on ecosystem services supply in the Flemish Region: A cascade modelling approach,Q25.3_12,,,Q12: Which Ecosystem Services were considered?  - Human Driver - Food and feed,Driver,Anthro,12,Q12,Food,118,FALSE,TRUE,TRUE,Staes,2017,ECOSYSTEM SERVICES
2020-04-18T09:00:11Z,2020-04-18T11:28:59Z,2020-04-18T11:29:00Z,R_1H2kc06Tco7isnU,SDJ,Quantification of the potential impact of nature conservation on ecosystem services supply in the Flemish Region: A cascade modelling approach,Q25.3_13,,,"Q12: Which Ecosystem Services were considered?  - Human Driver - Materials and assistance [e.g. wood, fibers, waxes, paper, resins, dyes, pearls, shells, ornamental plants, pets, herders]",Driver,Anthro,13,Q12,Materials,119,FALSE,TRUE,TRUE,Staes,2017,ECOSYSTEM SERVICES
